stages,freq.dist,size.dist,time,fsc_beads
2.594,0,0,2014-09-22 19:21:43,57
2.615,0,0,2014-09-22 19:21:43,57
2.635,0,0,2014-09-22 19:21:43,57
2.656,1.06186477479794e-19,0,2014-09-22 19:21:43,57
2.677,2.32879226997469e-19,0,2014-09-22 19:21:43,57
2.698,1.22411878517377e-19,0,2014-09-22 19:21:43,57
2.72,4.84697840441259e-20,0,2014-09-22 19:21:43,57
2.741,1.71350150992353e-19,0,2014-09-22 19:21:43,57
2.763,1.54351078202418e-19,0,2014-09-22 19:21:43,57
2.785,5.52731531628665e-20,0,2014-09-22 19:21:43,57
2.807,2.09052695656897e-19,0,2014-09-22 19:21:43,57
2.829,2.47041202606728e-19,0,2014-09-22 19:21:43,57
2.851,4.8896780390813e-20,0,2014-09-22 19:21:43,57
2.874,2.33716012162258e-19,0,2014-09-22 19:21:43,57
2.897,2.40945598518161e-19,0,2014-09-22 19:21:43,57
2.919,4.49286243349905e-19,0,2014-09-22 19:21:43,57
2.943,0,0,2014-09-22 19:21:43,57
2.966,0,0,2014-09-22 19:21:43,57
2.989,4.2804032575466e-19,0,2014-09-22 19:21:43,57
3.013,2.12236076610723e-19,0,2014-09-22 19:21:43,57
3.037,1.85173503841294e-19,0,2014-09-22 19:21:43,57
3.061,2.43285246670086e-19,0,2014-09-22 19:21:43,57
3.085,4.10392707184514e-19,0,2014-09-22 19:21:43,57
3.109,4.28665495478704e-19,0,2014-09-22 19:21:43,57
3.134,2.61839322592394e-19,0,2014-09-22 19:21:43,57
3.159,1.92119984185126e-19,0,2014-09-22 19:21:43,57
3.184,1.31306009709481e-19,0,2014-09-22 19:21:43,57
3.209,4.48774056973923e-19,0,2014-09-22 19:21:43,57
3.234,7.81200994803358e-19,0,2014-09-22 19:21:43,57
3.26,6.52700070279762e-19,0,2014-09-22 19:21:43,57
3.286,8.32659232944523e-19,0,2014-09-22 19:21:43,57
3.312,6.53239269479824e-19,0,2014-09-22 19:21:43,57
3.338,5.9001941561654e-19,0,2014-09-22 19:21:43,57
3.364,4.81467317127746e-19,0,2014-09-22 19:21:43,57
3.391,5.22282336853232e-19,0,2014-09-22 19:21:43,57
3.418,5.35209101994143e-19,0,2014-09-22 19:21:43,57
3.445,8.50705797148017e-19,0,2014-09-22 19:21:43,57
3.472,9.88168967524612e-19,0,2014-09-22 19:21:43,57
3.499,1.29177833769094e-18,0,2014-09-22 19:21:43,57
3.527,8.53167517797454e-19,0,2014-09-22 19:21:43,57
3.555,1.0579283048382e-18,0,2014-09-22 19:21:43,57
3.583,1.000039669662e-18,0,2014-09-22 19:21:43,57
3.611,6.2498323641337e-19,0,2014-09-22 19:21:43,57
3.64,8.35436267417061e-19,0,2014-09-22 19:21:43,57
3.669,1.15513903074555e-18,0,2014-09-22 19:21:43,57
3.698,9.82142190780075e-19,0,2014-09-22 19:21:43,57
3.727,9.42284017287011e-19,0,2014-09-22 19:21:43,57
3.756,1.09869345601323e-18,0,2014-09-22 19:21:43,57
3.786,1.18861719608382e-18,0,2014-09-22 19:21:43,57
3.816,1.39321175462305e-18,0,2014-09-22 19:21:43,57
3.846,1.25031762845846e-18,0,2014-09-22 19:21:43,57
3.877,1.13079505230822e-18,0,2014-09-22 19:21:43,57
3.907,1.39092820789781e-18,0,2014-09-22 19:21:43,57
3.938,1.24640609415912e-18,0,2014-09-22 19:21:43,57
3.969,1.3152418309406e-18,0,2014-09-22 19:21:43,57
4.001,1.13267445841315e-18,0,2014-09-22 19:21:43,57
4.032,8.6224871970983e-19,0,2014-09-22 19:21:43,57
4.064,1.38028550981194e-18,0,2014-09-22 19:21:43,57
4.097,1.83834855155482e-18,0,2014-09-22 19:21:43,57
4.129,1.43138895555344e-18,0,2014-09-22 19:21:43,57
4.162,1.40259736005483e-18,0,2014-09-22 19:21:43,57
4.194,1.97106957099486e-18,0,2014-09-22 19:21:43,57
4.228,1.61246028264842e-18,0,2014-09-22 19:21:43,57
4.261,1.91640470592615e-18,0,2014-09-22 19:21:43,57
4.295,1.95578601452206e-18,0,2014-09-22 19:21:43,57
4.329,2.39611157300834e-18,0,2014-09-22 19:21:43,57
4.363,2.50784951847683e-18,0,2014-09-22 19:21:43,57
4.398,1.97805215331221e-18,0,2014-09-22 19:21:43,57
4.432,2.22754261081591e-18,0,2014-09-22 19:21:43,57
4.467,2.70724947789812e-18,0,2014-09-22 19:21:43,57
4.503,2.92905894334404e-18,0,2014-09-22 19:21:43,57
4.538,2.49208494554983e-18,0,2014-09-22 19:21:43,57
4.574,3.92702077335886e-18,0,2014-09-22 19:21:43,57
4.61,3.48236707420047e-18,0,2014-09-22 19:21:43,57
4.647,2.48035553486844e-18,0,2014-09-22 19:21:43,57
4.684,2.66588175256053e-18,0,2014-09-22 19:21:43,57
4.721,3.38701705576938e-18,0,2014-09-22 19:21:43,57
4.758,3.41857529576661e-18,0,2014-09-22 19:21:43,57
4.796,3.25581805392631e-18,0,2014-09-22 19:21:43,57
4.834,3.3817746638795e-18,0,2014-09-22 19:21:43,57
4.872,3.27509210185151e-18,0,2014-09-22 19:21:43,57
4.91,2.96096210609679e-18,0,2014-09-22 19:21:43,57
4.949,3.2214401844419e-18,0,2014-09-22 19:21:43,57
4.988,3.07485892968468e-18,0,2014-09-22 19:21:43,57
5.028,2.63894255034276e-18,0,2014-09-22 19:21:43,57
5.067,2.46897104694255e-18,0,2014-09-22 19:21:43,57
5.108,2.46897104694255e-18,0,2014-09-22 19:21:43,57
5.148,2.16487494223492e-18,0,2014-09-22 19:21:43,57
5.189,1.90844865452623e-18,0,2014-09-22 19:21:43,57
5.23,2.22230021892603e-18,0,2014-09-22 19:21:43,57
5.271,1.99490343883471e-18,0,2014-09-22 19:21:43,57
5.313,1.63433578723029e-18,0,2014-09-22 19:21:43,57
5.355,1.3851237610815e-18,0,2014-09-22 19:21:43,57
5.397,1.74569141268592e-18,0,2014-09-22 19:21:43,57
5.44,2.08056448897422e-18,0,2014-09-22 19:21:43,57
5.483,1.90028066317201e-18,0,2014-09-22 19:21:43,57
5.526,1.7199968373698e-18,0,2014-09-22 19:21:43,57
5.57,1.70928764788331e-18,0,2014-09-22 19:21:43,57
5.614,1.30944361700051e-18,0,2014-09-22 19:21:43,57
5.658,1.53508670025232e-18,0,2014-09-22 19:21:43,57
5.703,9.11009400861311e-19,0,2014-09-22 19:21:43,57
5.748,7.95749514642159e-19,0,2014-09-22 19:21:43,57
5.794,9.15338582193013e-19,0,2014-09-22 19:21:43,57
5.839,1.34073797271447e-18,0,2014-09-22 19:21:43,57
5.886,1.25692308297959e-18,0,2014-09-22 19:21:43,57
5.932,9.49604248824059e-19,0,2014-09-22 19:21:43,57
5.979,7.01079986867105e-19,0,2014-09-22 19:21:43,57
6.026,6.72659286288489e-19,0,2014-09-22 19:21:43,57
6.074,9.17039294043957e-19,0,2014-09-22 19:21:43,57
6.122,5.82662821941069e-19,0,2014-09-22 19:21:43,57
6.171,9.21083811144533e-19,0,2014-09-22 19:21:43,57
6.219,1.08754064732989e-18,0,2014-09-22 19:21:43,57
6.269,8.29624547064934e-19,0,2014-09-22 19:21:43,57
6.318,6.95487480005082e-19,0,2014-09-22 19:21:43,57
6.368,1.03881944475495e-18,0,2014-09-22 19:21:43,57
6.418,8.58535618952734e-19,0,2014-09-22 19:21:43,57
6.469,6.78251793150521e-19,0,2014-09-22 19:21:43,57
6.52,2.47835457105506e-19,0,2014-09-22 19:21:43,57
6.572,5.04156815496682e-19,0,2014-09-22 19:21:43,57
6.624,3.4854111093943e-19,0,2014-09-22 19:21:43,57
6.676,5.60569144528686e-19,0,2014-09-22 19:21:43,57
6.729,7.28826429665908e-19,0,2014-09-22 19:21:43,57
6.782,7.00398455551479e-19,0,2014-09-22 19:21:43,57
6.836,3.92390816544505e-19,0,2014-09-22 19:21:43,57
6.89,1.40272930219645e-19,0,2014-09-22 19:21:43,57
6.945,9.49604248824059e-20,0,2014-09-22 19:21:43,57
6.999,9.49604248824059e-20,0,2014-09-22 19:21:43,57
7.055,1.65345192084939e-19,0,2014-09-22 19:21:43,57
7.111,2.24133531407283e-19,0,2014-09-22 19:21:43,57
7.167,1.97181863437076e-19,0,2014-09-22 19:21:43,57
7.224,5.16275819726762e-19,0,2014-09-22 19:21:43,57
7.281,5.69212960120439e-19,0,2014-09-22 19:21:43,57
7.338,1.28259895966708e-19,0,2014-09-22 19:21:43,57
7.396,3.5471645267576e-19,0,2014-09-22 19:21:43,57
7.455,1.46279973216665e-21,0,2014-09-22 19:21:43,57
7.514,9.16047126332734e-20,0,2014-09-22 19:21:43,57
7.573,3.55319026838329e-19,0,2014-09-22 19:21:43,57
7.633,5.43777076870969e-19,0,2014-09-22 19:21:43,57
7.693,1.06867489158197e-19,0,2014-09-22 19:21:43,57
7.754,4.33983988248443e-19,0,2014-09-22 19:21:43,57
7.816,6.37274702021208e-19,0,2014-09-22 19:21:43,57
7.877,2.88561129704005e-19,0,2014-09-22 19:21:43,57
7.94,3.70852961182324e-20,0,2014-09-22 19:21:43,57
8.003,1.59169850348618e-19,0,2014-09-22 19:21:43,57
8.066,2.84881274647218e-19,0,2014-09-22 19:21:43,57
8.13,3.50010663877625e-19,0,2014-09-22 19:21:43,57
8.194,5.04524073648772e-19,0,2014-09-22 19:21:43,57
8.259,5.66568908449132e-19,0,2014-09-22 19:21:43,57
8.324,3.29981840030176e-19,0,2014-09-22 19:21:43,57
8.39,1.20727724475364e-20,0,2014-09-22 19:21:43,57
8.456,3.78166959843169e-20,0,2014-09-22 19:21:43,57
8.523,1.45085209324749e-20,0,2014-09-22 19:21:43,57
8.59,8.52704159312329e-20,0,2014-09-22 19:21:43,57
8.658,1.21787424246784e-20,0,2014-09-22 19:21:43,57
8.727,2.37374569711726e-19,0,2014-09-22 19:21:43,57
8.796,1.92303613261174e-19,0,2014-09-22 19:21:43,57
8.865,1.47232656810622e-19,0,2014-09-22 19:21:43,57
8.936,2.16038264329844e-20,0,2014-09-22 19:21:43,57
9.006,0,0,2014-09-22 19:21:43,57
9.078,0,0,2014-09-22 19:21:43,57
9.149,3.30511689915911e-20,0,2014-09-22 19:21:43,57
9.222,7.81221254421439e-20,0,2014-09-22 19:21:43,57
9.295,3.84951108618258e-20,0,2014-09-22 19:21:43,57
9.368,1.67852106627664e-19,0,2014-09-22 19:21:43,57
9.442,1.56429438179377e-19,0,2014-09-22 19:21:43,57
9.517,0,0,2014-09-22 19:21:43,57
9.592,0,0,2014-09-22 19:21:43,57
9.668,0,0,2014-09-22 19:21:43,57
9.744,0,0,2014-09-22 19:21:43,57
9.822,0,0,2014-09-22 19:21:43,57
9.899,0,0,2014-09-22 19:21:43,57
9.978,0,0,2014-09-22 19:21:43,57
10.056,0,0,2014-09-22 19:21:43,57
10.136,8.65420556571319e-21,0,2014-09-22 19:21:43,57
10.216,2.34008987818473e-19,0,2014-09-22 19:21:43,57
10.297,1.54383543407964e-20,0,2014-09-22 19:21:43,57
10.378,0,0,2014-09-22 19:21:43,57
10.46,0,0,2014-09-22 19:21:43,57
10.543,0,0,2014-09-22 19:21:43,57
10.627,1.04266552831335e-19,0,2014-09-22 19:21:43,57
10.711,4.54018524642247e-20,0,2014-09-22 19:21:43,57
10.795,0,0,2014-09-22 19:21:43,57
10.881,0,0,2014-09-22 19:21:43,57
10.967,0,0,2014-09-22 19:21:43,57
11.053,0,0,2014-09-22 19:21:43,57
11.141,0,0,2014-09-22 19:21:43,57
11.229,0,0,2014-09-22 19:21:43,57
11.318,3.87036742131095e-20,0,2014-09-22 19:21:43,57
11.407,8.60199968665232e-20,0,2014-09-22 19:21:43,57
11.498,0,0,2014-09-22 19:21:43,57
11.589,2.47611051398816e-20,0,2014-09-22 19:21:43,57
11.68,1.68740643075503e-19,0,2014-09-22 19:21:43,57
11.773,3.30337670319061e-19,0,2014-09-22 19:21:43,57
11.866,2.82131778869572e-21,0,2014-09-22 19:21:43,57
11.959,1.26766448027714e-19,0,2014-09-22 19:21:43,57
12.054,4.80071657823289e-19,0,2014-09-22 19:21:43,57
12.149,8.73089070843136e-20,0,2014-09-22 19:21:43,57
12.246,1.4022825665615e-20,0,2014-09-22 19:21:43,57
12.342,5.74448858969222e-20,0,2014-09-22 19:21:43,57
12.44,2.0144403303834e-20,0,2014-09-22 19:21:43,57
12.538,5.53723699339929e-20,0,2014-09-22 19:21:43,57
12.638,3.19341998217482e-20,0,2014-09-22 19:21:43,57
12.737,0,0,2014-09-22 19:21:43,57
12.838,0,0,2014-09-22 19:21:43,57
12.94,2.03540055139931e-19,0,2014-09-22 19:21:43,57
13.042,4.1959689078638e-19,0,2014-09-22 19:21:43,57
13.145,3.05782661119439e-19,0,2014-09-22 19:21:43,57
13.249,3.90735687449078e-19,0,2014-09-22 19:21:43,57
13.354,7.34668147812599e-19,0,2014-09-22 19:21:43,57
13.46,2.18062471346602e-19,0,2014-09-22 19:21:43,57
13.566,1.86146452594061e-19,0,2014-09-22 19:21:43,57
13.673,1.63610974368785e-19,0,2014-09-22 19:21:43,57
13.781,1.92950860987294e-19,0,2014-09-22 19:21:43,57
13.89,1.01436391179865e-18,0,2014-09-22 19:21:43,57
14,1.07310913231291e-19,0,2014-09-22 19:21:43,57
14.111,3.76910061620181e-19,0,2014-09-22 19:21:43,57
14.223,5.95706463206946e-20,0,2014-09-22 19:21:43,57
14.335,3.38707406777358e-19,0,2014-09-22 19:21:43,57
14.449,1.04061625555345e-19,0,2014-09-22 19:21:43,57
14.563,3.25120602951818e-19,0,2014-09-22 19:21:43,57
14.678,2.07706384573053e-19,0,2014-09-22 19:21:43,57
14.794,4.45639699034676e-19,0,2014-09-22 19:21:43,57
14.911,3.1242330911464e-19,0,2014-09-22 19:21:43,57
15.029,0,0,2014-09-22 19:21:43,57
15.148,0,0,2014-09-22 19:21:43,57
15.268,0,0,2014-09-22 19:21:43,57
15.388,0,0,2014-09-22 19:21:43,57
15.51,0,0,2014-09-22 19:21:43,57
15.633,4.37339960662573e-20,0,2014-09-22 19:21:43,57
15.756,1.5838786786376e-19,0,2014-09-22 19:21:43,57
15.881,1.04530893095764e-19,0,2014-09-22 19:21:43,57
16.007,5.17078516425797e-19,0,2014-09-22 19:21:43,57
16.133,3.21681903697869e-18,0,2014-09-22 19:21:43,57
16.261,9.29294735346873e-18,0,2014-09-22 19:21:43,57
16.389,3.09173849837531e-17,0,2014-09-22 19:21:43,57
16.519,9.13173161945558e-17,0,2014-09-22 19:21:43,57
16.65,2.67427124877092e-16,0,2014-09-22 19:21:43,57
16.781,7.64015057379859e-16,0,2014-09-22 19:21:43,57
16.914,2.12850405234767e-15,0,2014-09-22 19:21:43,57
17.048,5.78519832495815e-15,0,2014-09-22 19:21:43,57
17.183,1.53534106059988e-14,0,2014-09-22 19:21:43,57
17.319,3.97844307894951e-14,0,2014-09-22 19:21:43,57
17.456,1.00668288070439e-13,0,2014-09-22 19:21:43,57
17.594,2.48767855598449e-13,0,2014-09-22 19:21:43,57
17.733,6.00430601365293e-13,0,2014-09-22 19:21:43,57
17.873,1.41563750585334e-12,0,2014-09-22 19:21:43,57
18.014,3.2608015844084e-12,0,2014-09-22 19:21:43,57
18.157,7.33922589358496e-12,0,2014-09-22 19:21:43,57
18.301,1.61439331604512e-11,0,2014-09-22 19:21:43,57
18.445,3.47128957403976e-11,0,2014-09-22 19:21:43,57
18.591,7.29782677737978e-11,0,2014-09-22 19:21:43,57
18.738,1.50046562817246e-10,0,2014-09-22 19:21:43,57
18.886,3.0179099453317e-10,0,2014-09-22 19:21:43,57
19.036,6.01067793656184e-10,0,2014-09-22 19:21:43,57
19.186,1.18727092604388e-09,0,2014-09-22 19:21:43,57
19.338,2.29178893849336e-09,0,2014-09-22 19:21:43,57
19.491,4.32360779297921e-09,0,2014-09-22 19:21:43,57
19.645,7.97291274114603e-09,0,2014-09-22 19:21:43,57
19.801,1.43728382159877e-08,0,2014-09-22 19:21:43,57
19.957,2.53327325686951e-08,0,2014-09-22 19:21:43,57
20.115,4.36614143435551e-08,0,2014-09-22 19:21:43,57
20.274,7.35961001252578e-08,0,2014-09-22 19:21:43,57
20.434,1.2134451812149e-07,0,2014-09-22 19:21:43,57
20.596,1.95732270139913e-07,0,2014-09-22 19:21:43,57
20.759,3.08923366265298e-07,0,2014-09-22 19:21:43,57
20.923,4.77148845553852e-07,0,2014-09-22 19:21:43,57
21.089,7.21338331671343e-07,0,2014-09-22 19:21:43,57
21.255,1.06750678452721e-06,0,2014-09-22 19:21:43,57
21.423,1.54671121989373e-06,0,2014-09-22 19:21:43,57
21.593,2.19437027947035e-06,0,2014-09-22 19:21:43,57
21.764,3.04874556783632e-06,0,2014-09-22 19:21:43,57
21.936,4.14842973767815e-06,0,2014-09-22 19:21:43,57
22.109,5.52878131296011e-06,1,2014-09-22 19:21:43,57
22.284,7.2309315903835e-06,1,2014-09-22 19:21:43,57
22.46,9.25974989359281e-06,1,2014-09-22 19:21:43,57
22.638,1.1602434971801e-05,1,2014-09-22 19:21:43,57
22.817,1.42264665819312e-05,2,2014-09-22 19:21:43,57
22.998,1.70723567858578e-05,2,2014-09-22 19:21:43,57
23.179,2.00532788317082e-05,2,2014-09-22 19:21:43,57
23.363,2.30576628518879e-05,3,2014-09-22 19:21:43,57
23.548,2.59549562481188e-05,3,2014-09-22 19:21:43,57
23.734,2.86043069261656e-05,3,2014-09-22 19:21:43,57
23.921,3.08654627469565e-05,3,2014-09-22 19:21:43,57
24.111,3.26107721640484e-05,4,2014-09-22 19:21:43,57
24.301,3.37368988796538e-05,4,2014-09-22 19:21:43,57
24.494,3.41747888430198e-05,4,2014-09-22 19:21:43,57
24.687,3.38965796936049e-05,4,2014-09-22 19:21:43,57
24.883,3.29185085624884e-05,4,2014-09-22 19:21:43,57
25.079,3.12994008339845e-05,3,2014-09-22 19:21:43,57
25.278,2.91349246659086e-05,3,2014-09-22 19:21:43,57
25.478,2.65483720901444e-05,3,2014-09-22 19:21:43,57
25.679,2.36791793255598e-05,3,2014-09-22 19:21:43,57
25.882,2.06706589572884e-05,2,2014-09-22 19:21:43,57
26.087,1.76657176236629e-05,2,2014-09-22 19:21:43,57
26.293,1.4785848740408e-05,2,2014-09-22 19:21:43,57
26.501,1.21199276532231e-05,1,2014-09-22 19:21:43,57
26.711,9.72935506966754e-06,1,2014-09-22 19:21:43,57
26.922,7.64857814168404e-06,1,2014-09-22 19:21:43,57
27.135,5.88794482631363e-06,1,2014-09-22 19:21:43,57
27.35,4.43811856432483e-06,0,2014-09-22 19:21:43,57
27.566,3.27525311489518e-06,0,2014-09-22 19:21:43,57
27.784,2.36621468057693e-06,0,2014-09-22 19:21:43,57
28.004,1.67330131168008e-06,0,2014-09-22 19:21:43,57
28.225,1.15810604280691e-06,0,2014-09-22 19:21:43,57
28.448,7.84363228766782e-07,0,2014-09-22 19:21:43,57
28.673,5.19780006040649e-07,0,2014-09-22 19:21:43,57
28.9,3.36971556576152e-07,0,2014-09-22 19:21:43,57
29.129,2.13686055995901e-07,0,2014-09-22 19:21:43,57
29.359,1.3252785135976e-07,0,2014-09-22 19:21:43,57
29.591,8.03760081030532e-08,0,2014-09-22 19:21:43,57
29.825,4.7662445822965e-08,0,2014-09-22 19:21:43,57
30.061,2.76313191284043e-08,0,2014-09-22 19:21:43,57
30.299,1.5748560397305e-08,0,2014-09-22 19:21:43,57
30.539,8.88685082016784e-09,0,2014-09-22 19:21:43,57
30.78,4.90944843047085e-09,0,2014-09-22 19:21:43,57
31.024,2.65455027756231e-09,0,2014-09-22 19:21:43,57
31.269,1.40449409660995e-09,0,2014-09-22 19:21:43,57
31.516,7.26975938482621e-10,0,2014-09-22 19:21:43,57
31.765,3.68040967815955e-10,0,2014-09-22 19:21:43,57
32.017,1.8220423437343e-10,0,2014-09-22 19:21:43,57
32.27,8.81907505833515e-11,0,2014-09-22 19:21:43,57
32.525,4.17265301988594e-11,0,2014-09-22 19:21:43,57
32.782,1.92954532873545e-11,0,2014-09-22 19:21:43,57
33.042,8.71939657613938e-12,0,2014-09-22 19:21:43,57
33.303,3.8498883063455e-12,0,2014-09-22 19:21:43,57
33.566,1.6606858539769e-12,0,2014-09-22 19:21:43,57
33.832,6.99773892439411e-13,0,2014-09-22 19:21:43,57
34.099,2.88016688691067e-13,0,2014-09-22 19:21:43,57
34.369,1.15778870889951e-13,0,2014-09-22 19:21:43,57
34.641,4.54530052360396e-14,0,2014-09-22 19:21:43,57
34.915,1.74258082079199e-14,0,2014-09-22 19:21:43,57
35.191,6.52415713106572e-15,0,2014-09-22 19:21:43,57
35.469,2.47136493453281e-15,0,2014-09-22 19:21:43,57
35.75,9.33823832636568e-16,0,2014-09-22 19:21:43,57
36.033,3.44089536725448e-16,0,2014-09-22 19:21:43,57
36.318,1.23965084025107e-16,0,2014-09-22 19:21:43,57
36.605,4.36231926245314e-17,0,2014-09-22 19:21:43,57
36.894,1.5064602759595e-17,0,2014-09-22 19:21:43,57
37.186,5.90860560779836e-18,0,2014-09-22 19:21:43,57
37.48,2.33109158187358e-18,0,2014-09-22 19:21:43,57
37.777,8.14259655174072e-19,0,2014-09-22 19:21:43,57
38.075,6.78774659059098e-19,0,2014-09-22 19:21:43,57
38.377,6.88150065339965e-19,0,2014-09-22 19:21:43,57
38.68,5.3174656004192e-19,0,2014-09-22 19:21:43,57
38.986,5.92639093380499e-19,0,2014-09-22 19:21:43,57
39.294,6.32362152377979e-19,0,2014-09-22 19:21:43,57
39.605,5.51336330108849e-19,0,2014-09-22 19:21:43,57
39.918,6.01328294708048e-19,0,2014-09-22 19:21:43,57
40.234,2.52586612591165e-19,0,2014-09-22 19:21:43,57
40.552,2.90871685412483e-19,0,2014-09-22 19:21:43,57
40.873,4.14035153129475e-20,0,2014-09-22 19:21:43,57
