DMY	HMS	LAT	LON	CONDUCTIVITY	SALINITY	OCEAN.TEMP	BULK.RED	STREAM.PRESSURE	FILTER.PRESSURE	MACHINE.TEMP	Xaccel	Yaccel	Zaccel	MILLISECOND.TIMER	LASER.POWER	EVENT.RATE	FLOW.METER	POSITION	CHL	TRANS	PAR	ACQ.ERROR	EVT.RATE	time	day	file
250914	135244	NA	NA	NA	NA	NA	5.1594	0.37	NA	NA	0	0	0	60972563	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 13:52:44	2014_268	81
250914	135544	NA	NA	NA	NA	NA	5.1296	0.36	NA	NA	0	0	0	61152734	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 13:55:44	2014_268	82
250914	135845	NA	NA	NA	NA	NA	5.1804	0.34	NA	NA	0	0	0	61333021	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 13:58:45	2014_268	83
250914	144343	NA	NA	NA	NA	NA	5.1667	0.36	NA	NA	0	0	0	64031867	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 14:43:43	2014_268	84
250914	144644	NA	NA	NA	NA	NA	5.1685	0.29	NA	NA	0	0	0	64212174	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 14:46:44	2014_268	85
250914	144944	NA	NA	NA	NA	NA	5.1592	0.31	NA	NA	0	0	0	64392304	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 14:49:44	2014_268	86
250914	145244	NA	NA	NA	NA	NA	5.1453	0.26	NA	NA	0	0	0	64572685	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 14:52:44	2014_268	87
250914	145544	NA	NA	NA	NA	NA	5.1544	0.24	NA	NA	0	0	0	64752824	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 14:55:44	2014_268	88
250914	145845	NA	NA	NA	NA	NA	5.1604	0.25	NA	NA	0	0	0	64933132	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 14:58:45	2014_268	89
250914	151431	NA	NA	NA	NA	NA	98.8782	0.25	NA	NA	0	0	0	65879901	138	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 15:14:31	2014_268	90
250914	152235	NA	NA	NA	NA	NA	208.6006	6.6	NA	NA	0	0	0	66363329	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 15:22:35	2014_268	91
250914	152535	NA	NA	NA	NA	NA	203.5148	11.97	NA	NA	0	0	0	66543432	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 15:25:35	2014_268	92
250914	152835	NA	NA	NA	NA	NA	204.1721	11.99	NA	NA	0	0	0	66723696	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 15:28:35	2014_268	93
250914	153135	NA	NA	NA	NA	NA	205.2879	11.98	NA	NA	0	0	0	66903820	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 15:31:35	2014_268	94
250914	153436	NA	NA	NA	NA	NA	209.4552	11.99	NA	NA	0	0	0	67084173	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 15:34:36	2014_268	95
250914	153736	NA	NA	NA	NA	NA	213.2413	11.99	NA	NA	0	0	0	67264271	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 15:37:36	2014_268	96
250914	160007	NA	NA	NA	NA	NA	5.2223	0.86	NA	NA	0	0	0	68615511	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 16:00:07	2014_268	97
250914	161003	NA	NA	NA	NA	NA	20.8539	6.38	NA	NA	0	0	0	69211033	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 16:10:03	2014_268	98
250914	161303	NA	NA	NA	NA	NA	293.5206	11.39	NA	NA	0	0	0	69391279	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 16:13:03	2014_268	99
250914	161603	NA	NA	NA	NA	NA	233.6285	11.97	NA	NA	0	0	0	69571435	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 16:16:03	2014_268	100
250914	161903	NA	NA	NA	NA	NA	236.4698	11.97	NA	NA	0	0	0	69751737	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 16:19:03	2014_268	101
250914	162204	NA	NA	NA	NA	NA	237.1237	11.97	NA	NA	0	0	0	69932026	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 16:22:04	2014_268	102
250914	162504	NA	NA	NA	NA	NA	242.0611	11.98	NA	NA	0	0	0	70112129	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 16:25:04	2014_268	103
250914	171003	NA	NA	NA	NA	NA	17.2236	6.23	NA	NA	0	0	0	72811097	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 17:10:03	2014_268	104
250914	171303	NA	NA	NA	NA	NA	247.3858	11.38	NA	NA	0	0	0	72991219	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 17:13:03	2014_268	105
250914	171603	NA	NA	NA	NA	NA	225.6716	11.97	NA	NA	0	0	0	73171519	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 17:16:03	2014_268	106
250914	171903	NA	NA	NA	NA	NA	215.4888	11.97	NA	NA	0	0	0	73351757	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 17:19:03	2014_268	107
250914	172204	NA	NA	NA	NA	NA	217.2796	11.98	NA	NA	0	0	0	73532093	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 17:22:04	2014_268	108
250914	172504	NA	NA	NA	NA	NA	221.2553	11.97	NA	NA	0	0	0	73712374	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 17:25:04	2014_268	109
250914	181003	NA	NA	NA	NA	NA	14.4809	6.21	NA	NA	0	0	0	76411395	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 18:10:03	2014_268	110
250914	181303	NA	NA	NA	NA	NA	221.991	11.35	NA	NA	0	0	0	76591241	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 18:13:03	2014_268	111
250914	181603	NA	NA	NA	NA	NA	219.1918	11.96	NA	NA	0	0	0	76771503	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 18:16:03	2014_268	112
250914	184644	NA	NA	NA	NA	NA	5.1981	-1.58	NA	NA	0	0	0	78612496	0	-1	0	NA	NA	NA	NA	96.99	NA	2014-09-25 18:46:44	2014_268	501
250914	184825	NA	NA	NA	NA	NA	5.2043	1.39	NA	NA	0	0	0	78713554	0	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 18:48:25	2014_268	502
250914	185312	NA	NA	NA	NA	NA	25.9536	6.93	NA	NA	0	0	0	79000316	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 18:53:12	2014_268	503
250914	185612	NA	NA	NA	NA	NA	210.9897	11.45	NA	NA	0	0	0	79180242	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 18:56:12	2014_268	504
250914	185912	NA	NA	NA	NA	NA	209.1893	11.97	NA	NA	0	0	0	79360640	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 18:59:12	2014_268	505
250914	190212	NA	NA	NA	NA	NA	218.1613	11.97	NA	NA	0	0	0	79540843	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 19:02:12	2014_268	506
250914	190513	NA	NA	NA	NA	NA	213.5337	11.97	NA	NA	0	0	0	79720953	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 19:05:13	2014_268	507
250914	190813	NA	NA	NA	NA	NA	211.8319	11.98	NA	NA	0	0	0	79901264	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 19:08:13	2014_268	508
250914	195312	NA	NA	NA	NA	NA	13.2973	6.21	NA	NA	0	0	0	82600243	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 19:53:12	2014_268	509
250914	195612	NA	NA	NA	NA	NA	239.3618	11.32	NA	NA	0	0	0	82780597	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 19:56:12	2014_268	5010
250914	195912	NA	NA	NA	NA	NA	233.2475	11.96	NA	NA	0	0	0	82960615	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 19:59:12	2014_268	5011
250914	200212	NA	NA	NA	NA	NA	215.6547	11.97	NA	NA	0	0	0	83140869	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 20:02:12	2014_268	5012
250914	200513	NA	NA	NA	NA	NA	218.9117	11.97	NA	NA	0	0	0	83321039	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 20:05:13	2014_268	5013
250914	200813	NA	NA	NA	NA	NA	218.0699	11.97	NA	NA	0	0	0	83501207	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 20:08:13	2014_268	5014
250914	205312	NA	NA	NA	NA	NA	18.3674	6.21	NA	NA	0	0	0	86200421	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 20:53:12	2014_268	5015
250914	205612	NA	NA	NA	NA	NA	215.6483	11.3	NA	NA	0	0	0	86380637	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 20:56:12	2014_268	5016
250914	205912	NA	NA	NA	NA	NA	209.9169	11.96	NA	NA	0	0	0	86560902	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 20:59:12	2014_268	5017
250914	210213	NA	NA	NA	NA	NA	218.3898	11.96	NA	NA	0	0	0	86741214	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 21:02:13	2014_268	5018
250914	210513	NA	NA	NA	NA	NA	226.183	11.97	NA	NA	0	0	0	86921413	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 21:05:13	2014_268	5019
250914	210813	NA	NA	NA	NA	NA	212.6149	11.96	NA	NA	0	0	0	87101526	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 21:08:13	2014_268	5020
250914	213954	NA	NA	NA	NA	NA	152.7467	4.51	NA	NA	0	0	0	89002335	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 21:39:54	2014_268	5021
250914	214055	NA	NA	NA	NA	NA	18.8795	5.97	NA	NA	0	0	0	89063859	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 21:40:55	2014_268	5022
250914	214356	NA	NA	NA	NA	NA	197.812	11.43	NA	NA	0	0	0	89244036	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 21:43:56	2014_268	5023
250914	214656	NA	NA	NA	NA	NA	216.6779	11.97	NA	NA	0	0	0	89424139	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 21:46:56	2014_268	5024
250914	214956	NA	NA	NA	NA	NA	207.0268	11.96	NA	NA	0	0	0	89604423	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 21:49:56	2014_268	5025
250914	215256	NA	NA	NA	NA	NA	205.8275	11.95	NA	NA	0	0	0	89784703	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 21:52:56	2014_268	5026
250914	215557	NA	NA	NA	NA	NA	212.0314	11.96	NA	NA	0	0	0	89964935	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 21:55:57	2014_268	5027
250914	224055	NA	NA	NA	NA	NA	11.5968	6.21	NA	NA	0	0	0	92663814	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 22:40:55	2014_268	5028
250914	224355	NA	NA	NA	NA	NA	203.3536	11.34	NA	NA	0	0	0	92843894	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 22:43:55	2014_268	5029
250914	224656	NA	NA	NA	NA	NA	212.8803	11.97	NA	NA	0	0	0	93024205	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 22:46:56	2014_268	5030
250914	224956	NA	NA	NA	NA	NA	209.4942	11.97	NA	NA	0	0	0	93204335	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 22:49:56	2014_268	5031
250914	225256	NA	NA	NA	NA	NA	203.4172	11.97	NA	NA	0	0	0	93384546	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 22:52:56	2014_268	5032
250914	225556	NA	NA	NA	NA	NA	206.5331	11.98	NA	NA	0	0	0	93564747	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 22:55:56	2014_268	5033
250914	230548	NA	NA	NA	NA	NA	89.7825	6.52	NA	NA	0	0	0	94156372	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 23:05:48	2014_268	5034
250914	234949	NA	NA	NA	NA	NA	11.7154	6.06	NA	NA	0	0	0	96797578	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 23:49:49	2014_268	5035
250914	235249	NA	NA	NA	NA	NA	204.7531	11.28	NA	NA	0	0	0	96977876	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 23:52:49	2014_268	5036
250914	235549	NA	NA	NA	NA	NA	203.6934	11.96	NA	NA	0	0	0	97157842	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 23:55:49	2014_268	5037
250914	235850	NA	NA	NA	NA	NA	211.0622	11.96	NA	NA	0	0	0	97338100	319	-1	0	NA	NA	NA	NA	1	NA	2014-09-25 23:58:50	2014_268	5038
