h5.time,h5.resnorm.mean,h5.resnorm.sd,h5.E_star.mean,h5.E_star.sd,h5.gmax.mean,h5.gmax.sd,h5.dmax.mean,h5.dmax.sd,h5.a.mean,h5.a.sd,h5.b.mean,h5.b.sd
2013-09-13 10:49:35,235.17132687756,28.3444952126369,542.719519646437,842.271145927745,0.208468081548596,0.313747957741469,0.414395642508914,0.45308827685208,0.0380191748975197,0.0550973008690807,3.82972415545734,2.78979069907765
2013-09-13 11:49:35,237.818625923754,28.1290474808054,591.594803475106,865.350032711321,0.221575253599814,0.325597644377932,0.361421760035128,0.434483164140445,0.0414753218735558,0.0564057661415948,3.90381226638754,2.9135493685768
2013-09-13 12:49:35,237.818625923754,28.1290474808054,591.594803475106,865.350032711321,0.221575253599814,0.325597644377932,0.361421760035128,0.434483164140445,0.0414753218735558,0.0564057661415948,3.90381226638754,2.9135493685768
2013-09-13 13:49:35,236.426618735757,27.2500332131299,669.63330492557,868.236865915085,0.223526087028575,0.310518718420616,0.34671627484677,0.417383774797404,0.0404592010749172,0.0538958547362184,3.62158582812778,2.94497618257247
2013-09-13 14:49:35,239.991705513284,24.7760185913072,562.349271128431,763.307697326193,0.281922521699597,0.32994614848015,0.401188485949135,0.457601348815279,0.0405737784096624,0.0538035941418178,3.53856850446966,3.00714968301639
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-16 20:49:35,242.129061601139,24.7978782388626,434.185249344621,651.213549723732,0.307551732211219,0.333287266620623,0.436902887662753,0.462062820205721,0.0434127662138015,0.0554789993935375,3.17206321745485,2.85904516967863
2013-09-16 21:49:35,242.129061601139,24.7978782388626,434.185249344621,651.213549723732,0.307551732211219,0.333287266620623,0.436902887662753,0.462062820205721,0.0434127662138015,0.0554789993935375,3.17206321745485,2.85904516967863
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-17 19:49:35,242.129061601139,24.7978782388626,434.185249344621,651.213549723732,0.307551732211219,0.333287266620623,0.436902887662753,0.462062820205721,0.0434127662138015,0.0554789993935375,3.17206321745485,2.85904516967863
2013-09-17 20:49:35,242.129061601139,24.7978782388626,434.185249344621,651.213549723732,0.307551732211219,0.333287266620623,0.436902887662753,0.462062820205721,0.0434127662138015,0.0554789993935375,3.17206321745485,2.85904516967863
2013-09-17 21:49:35,242.129061601139,24.7978782388626,434.185249344621,651.213549723732,0.307551732211219,0.333287266620623,0.436902887662753,0.462062820205721,0.0434127662138015,0.0554789993935375,3.17206321745485,2.85904516967863
2013-09-17 22:49:35,242.129061601139,24.7978782388626,434.185249344621,651.213549723732,0.307551732211219,0.333287266620623,0.436902887662753,0.462062820205721,0.0434127662138015,0.0554789993935375,3.17206321745485,2.85904516967863
2013-09-17 23:49:35,242.129061601139,24.7978782388626,434.185249344621,651.213549723732,0.307551732211219,0.333287266620623,0.436902887662753,0.462062820205721,0.0434127662138015,0.0554789993935375,3.17206321745485,2.85904516967863
2013-09-18 00:49:35,243.774430660654,24.3211528671121,406.228869147175,628.414794037134,0.282353228372263,0.329547809684966,0.401537703328728,0.45727576768967,0.0430083013546492,0.0529157029946718,3.05301881012871,2.75700826297918
2013-09-18 01:49:35,250.428928880297,12.419630967577,305.993644498386,473.806997893208,0.218331467030474,0.288135156284138,0.482160684530243,0.467884338449638,0.0392381229777458,0.0542636257249658,2.59781323869413,2.58859167699966
2013-09-18 02:49:35,251.092528894411,12.1432666077312,306.085777141287,473.742581526391,0.216687389007761,0.289111412338978,0.56238456804309,0.462656985843528,0.0363554088136006,0.0554077311621551,2.10887671728732,2.19658565756233
2013-09-18 03:49:35,251.285562884004,12.1333287621613,395.343284769371,510.542667933547,0.222371603611701,0.286717895680909,0.561731067739186,0.463505077015376,0.031876671539361,0.0560428375402395,2.44115747549878,2.98943163586533
2013-09-18 04:49:35,251.7991047928,12.5880204829899,370.083875829688,527.538718191386,0.162018158110388,0.205782312667642,0.611391742168695,0.45140562905402,0.0239987307874696,0.0513386974615225,2.20983893527892,3.02060631844187
2013-09-18 05:49:35,251.621248535999,12.0180097155316,505.909951313753,688.753973692894,0.148516728268336,0.201703134310026,0.589550725765374,0.436997855111289,0.0219990266969861,0.049437253474196,2.27584695563355,2.88909795713692
2013-09-18 06:49:35,250.815688775749,12.260097190237,551.736099919866,702.922304438697,0.160543061042481,0.206986517564816,0.641602191965357,0.417492934246744,0.00818836840103149,0.0130672760851876,1.92644734661734,2.75138484422317
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-18 09:49:35,250.815688775749,12.260097190237,551.736099919866,702.922304438697,0.160543061042481,0.206986517564816,0.641602191965357,0.417492934246744,0.00818836840103149,0.0130672760851876,1.92644734661734,2.75138484422317
2013-09-18 10:49:35,250.815688775749,12.260097190237,551.736099919866,702.922304438697,0.160543061042481,0.206986517564816,0.641602191965357,0.417492934246744,0.00818836840103149,0.0130672760851876,1.92644734661734,2.75138484422317
2013-09-18 11:49:35,251.551453372074,11.9641812795136,618.309675518808,708.777889850731,0.229023160550817,0.308581999757945,0.588805197011732,0.438069784261194,0.00765211073674532,0.0125968848391393,3.01586824767627,4.59608319773839
2013-09-18 12:49:35,250.990214130403,11.216778586481,778.21417924875,770.737086983146,0.21305304947034,0.31557230069783,0.509781298547327,0.451137784794201,0.00738809722734877,0.012702139448596,4.20828832185118,5.66901885049936
2013-09-18 13:49:35,251.932557993639,12.1119189610542,768.171744203478,780.785575602189,0.190560338321563,0.317626578505797,0.45348884765834,0.468964976311105,0.00698992787698864,0.0128316373033925,5.40070691481083,6.32837666394247
2013-09-18 14:49:35,254.097877622561,14.7057814955839,769.998131568684,778.861367037826,0.191074512790326,0.317348355442549,0.372329669547922,0.452963967323656,0.00700176750348205,0.0128279034204144,6.58690791086826,6.70351625407096
2013-09-18 15:49:35,254.922265259989,15.1299402722688,839.902443113752,776.391810474742,0.204761251937931,0.329102206671682,0.322135296404768,0.438676327154605,0.00710979634307073,0.0134482924470512,7.12904815330646,6.74915931245043
2013-09-18 16:49:35,254.922265259989,15.1299402722688,839.902443113752,776.391810474742,0.204761251937931,0.329102206671682,0.322135296404768,0.438676327154605,0.00710979634307073,0.0134482924470512,7.12904815330646,6.74915931245043
2013-09-18 17:49:35,258.6306425305,19.3165569768585,791.945469030415,758.672611968899,0.271031136203733,0.388796125864685,0.319337620006211,0.418373730616,0.00651742697347306,0.0129856028370552,6.83085496235561,6.51745102079759
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-18 21:49:35,265.106299261345,18.6087334922678,665.865135614223,750.897073453786,0.280752163693235,0.389543306311064,0.386915722930045,0.45828432449009,0.00407728137948052,0.0109032447945899,7.11209955157856,6.28904379635102
2013-09-18 22:49:35,267.111226143068,18.1067114250761,662.428833393784,787.448530718462,0.24256959207352,0.384283736846098,0.33146486795273,0.436393915730767,0.0043155603936287,0.0114026035108885,7.66421125700283,6.28359437218425
2013-09-18 23:49:35,267.111226143068,18.1067114250761,662.428833393784,787.448530718462,0.24256959207352,0.384283736846098,0.33146486795273,0.436393915730767,0.0043155603936287,0.0114026035108885,7.66421125700283,6.28359437218425
2013-09-19 00:49:35,267.111226143068,18.1067114250761,662.428833393784,787.448530718462,0.24256959207352,0.384283736846098,0.33146486795273,0.436393915730767,0.0043155603936287,0.0114026035108885,7.66421125700283,6.28359437218425
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
