cruise	file	time	lat	lon	opp_evt_ratio	flow_rate	file_duration	pop	n_count	abundance	fsc_small	chl_small	pe	flag
CMOP_6	2013_256/14.evt	2013-09-13T00:39:23+0000	NA	NA	0.017900300838291	2473.04999263753	180	crypto	15	0.112947540593865	462.509698772828	707.875071872623	177.990422041156	0
CMOP_6	2013_256/14.evt	2013-09-13T00:39:23+0000	NA	NA	0.017900300838291	2473.04999263753	180	other	2172	16.3548038779916	118.230022041842	114.016271701424	1.91833334071728	0
CMOP_6	2013_256/14.evt	2013-09-13T00:39:23+0000	NA	NA	0.017900300838291	2473.04999263753	180	synecho	518	3.90045506850814	33.5123423660434	9.24474135918388	3.31437440867488	0
CMOP_6	2013_256/14.evt	2013-09-13T00:39:23+0000	NA	NA	0.017900300838291	2473.04999263753	180	unknown	5766	43.4170346042817	156.480409922433	5.16106459016253	1.24387326939708	0
CMOP_6	2013_256/15.evt	2013-09-13T00:42:24+0000	NA	NA	0.0172853567761807	2473.04999263753	180	beads	6	0.0467863054666319	451.650405019629	42.181761070016	139.065659646393	0
CMOP_6	2013_256/15.evt	2013-09-13T00:42:24+0000	NA	NA	0.0172853567761807	2473.04999263753	180	crypto	14	0.109168046088808	580.144453703019	554.305810084624	127.108585339722	0
CMOP_6	2013_256/15.evt	2013-09-13T00:42:24+0000	NA	NA	0.0172853567761807	2473.04999263753	180	other	2237	17.4434942214759	116.511446895768	120.328699677822	1.72274000681319	0
CMOP_6	2013_256/15.evt	2013-09-13T00:42:24+0000	NA	NA	0.0172853567761807	2473.04999263753	180	synecho	498	3.88326335373045	33.9014038797652	10.0176496534253	3.32194656128792	0
CMOP_6	2013_256/15.evt	2013-09-13T00:42:24+0000	NA	NA	0.0172853567761807	2473.04999263753	180	unknown	5865	45.7336135936327	159.715890988851	5.09016480580844	1.25084524101034	0
CMOP_6	2013_256/16.evt	2013-09-13T00:45:24+0000	NA	NA	0.0175929562712752	2473.04999263753	180	beads	3	0.0229841412028783	218.405566905296	19.4778302768311	83.6315130594993	0
CMOP_6	2013_256/16.evt	2013-09-13T00:45:24+0000	NA	NA	0.0175929562712752	2473.04999263753	180	crypto	14	0.107259325613432	382.196404849507	616.592475631834	140.766038596857	0
CMOP_6	2013_256/16.evt	2013-09-13T00:45:24+0000	NA	NA	0.0175929562712752	2473.04999263753	180	other	2279	17.4602859337866	117.251105608933	113.653798515951	2.18521746023613	0
CMOP_6	2013_256/16.evt	2013-09-13T00:45:24+0000	NA	NA	0.0175929562712752	2473.04999263753	180	synecho	461	3.5318963648423	34.6875385803522	10.3009511743613	3.43476527443051	0
CMOP_6	2013_256/16.evt	2013-09-13T00:45:24+0000	NA	NA	0.0175929562712752	2473.04999263753	180	unknown	5843	44.765445682806	158.475073006508	5.12112694856738	1.22145527226598	0
CMOP_6	2013_256/17.evt	2013-09-13T00:48:24+0000	NA	NA	0.0174403005097934	2473.04999263753	180	beads	3	0.0231853224597816	306.659746003022	64.8849562295155	236.098920934504	0
CMOP_6	2013_256/17.evt	2013-09-13T00:48:24+0000	NA	NA	0.0174403005097934	2473.04999263753	180	crypto	14	0.108198171478981	374.472074480091	508.758138716594	118.136088794406	0
CMOP_6	2013_256/17.evt	2013-09-13T00:48:24+0000	NA	NA	0.0174403005097934	2473.04999263753	180	other	2329	17.9995386696104	113.499600072652	110.239099798776	1.69305085546274	0
CMOP_6	2013_256/17.evt	2013-09-13T00:48:24+0000	NA	NA	0.0174403005097934	2473.04999263753	180	synecho	522	4.03424610800199	32.4253422258238	9.69121854945659	3.28407823534529	0
CMOP_6	2013_256/17.evt	2013-09-13T00:48:24+0000	NA	NA	0.0174403005097934	2473.04999263753	180	unknown	5452	42.135459350243	147.606670140827	6.16978166728096	1.23103325212991	0
