stages,freq.dist,size.dist,time,fsc_beads
2.078,3.39539890002092e-20,0,2013-09-20 00:00:21,179
2.102,2.156546182368e-19,0,2013-09-20 00:00:21,179
2.126,3.15161926587699e-20,0,2013-09-20 00:00:21,179
2.15,1.99253985944534e-20,0,2013-09-20 00:00:21,179
2.174,5.75626072387995e-19,0,2013-09-20 00:00:21,179
2.199,4.13374463434418e-19,0,2013-09-20 00:00:21,179
2.223,3.00768637997813e-20,0,2013-09-20 00:00:21,179
2.249,0,0,2013-09-20 00:00:21,179
2.274,0,0,2013-09-20 00:00:21,179
2.3,0,0,2013-09-20 00:00:21,179
2.326,0,0,2013-09-20 00:00:21,179
2.352,0,0,2013-09-20 00:00:21,179
2.379,0,0,2013-09-20 00:00:21,179
2.406,0,0,2013-09-20 00:00:21,179
2.433,0,0,2013-09-20 00:00:21,179
2.46,0,0,2013-09-20 00:00:21,179
2.488,0,0,2013-09-20 00:00:21,179
2.516,0,0,2013-09-20 00:00:21,179
2.545,1.75287858833961e-19,0,2013-09-20 00:00:21,179
2.574,3.096978355148e-19,0,2013-09-20 00:00:21,179
2.603,1.47545105416738e-19,0,2013-09-20 00:00:21,179
2.632,9.7616956551001e-20,0,2013-09-20 00:00:21,179
2.662,4.90146914491613e-19,0,2013-09-20 00:00:21,179
2.692,7.78159218792986e-19,0,2013-09-20 00:00:21,179
2.723,3.16433134540702e-19,0,2013-09-20 00:00:21,179
2.753,2.43328322727573e-20,0,2013-09-20 00:00:21,179
2.785,1.87157633626934e-19,0,2013-09-20 00:00:21,179
2.816,5.028659673167e-19,0,2013-09-20 00:00:21,179
2.848,4.05130625686401e-19,0,2013-09-20 00:00:21,179
2.88,4.39061238418086e-19,0,2013-09-20 00:00:21,179
2.913,7.26233196177255e-19,0,2013-09-20 00:00:21,179
2.946,3.9235570004062e-19,0,2013-09-20 00:00:21,179
2.979,5.58700957172392e-21,0,2013-09-20 00:00:21,179
3.013,0,0,2013-09-20 00:00:21,179
3.047,2.06095065378485e-19,0,2013-09-20 00:00:21,179
3.081,3.04480703271453e-19,0,2013-09-20 00:00:21,179
3.116,5.00180362691863e-20,0,2013-09-20 00:00:21,179
3.152,0,0,2013-09-20 00:00:21,179
3.187,3.13291097996786e-20,0,2013-09-20 00:00:21,179
3.223,1.08756966467719e-20,0,2013-09-20 00:00:21,179
3.26,2.26740576893417e-19,0,2013-09-20 00:00:21,179
3.297,1.10407433250472e-19,0,2013-09-20 00:00:21,179
3.334,1.462277746864e-19,0,2013-09-20 00:00:21,179
3.372,9.63775922697293e-20,0,2013-09-20 00:00:21,179
3.41,0,0,2013-09-20 00:00:21,179
3.449,1.15439252176121e-19,0,2013-09-20 00:00:21,179
3.488,2.88021006670887e-19,0,2013-09-20 00:00:21,179
3.527,1.98988295739503e-19,0,2013-09-20 00:00:21,179
3.567,0,0,2013-09-20 00:00:21,179
3.607,6.79709867195246e-20,0,2013-09-20 00:00:21,179
3.648,1.5236356296108e-19,0,2013-09-20 00:00:21,179
3.689,6.42341583490463e-20,0,2013-09-20 00:00:21,179
3.731,0,0,2013-09-20 00:00:21,179
3.773,0,0,2013-09-20 00:00:21,179
3.816,0,0,2013-09-20 00:00:21,179
3.859,0,0,2013-09-20 00:00:21,179
3.903,8.07227965573295e-21,0,2013-09-20 00:00:21,179
3.947,6.259052611497e-20,0,2013-09-20 00:00:21,179
3.992,0,0,2013-09-20 00:00:21,179
4.037,0,0,2013-09-20 00:00:21,179
4.083,0,0,2013-09-20 00:00:21,179
4.129,0,0,2013-09-20 00:00:21,179
4.176,0,0,2013-09-20 00:00:21,179
4.223,3.44295272742645e-19,0,2013-09-20 00:00:21,179
4.271,6.79888436962722e-20,0,2013-09-20 00:00:21,179
4.319,0,0,2013-09-20 00:00:21,179
4.368,0,0,2013-09-20 00:00:21,179
4.417,2.23978743392083e-19,0,2013-09-20 00:00:21,179
4.467,1.24098320974837e-19,0,2013-09-20 00:00:21,179
4.518,4.70054440721849e-20,0,2013-09-20 00:00:21,179
4.569,6.72790921205875e-20,0,2013-09-20 00:00:21,179
4.621,3.26634124030169e-20,0,2013-09-20 00:00:21,179
4.673,4.66119211667713e-19,0,2013-09-20 00:00:21,179
4.726,4.28449199645392e-19,0,2013-09-20 00:00:21,179
4.779,0,0,2013-09-20 00:00:21,179
4.834,0,0,2013-09-20 00:00:21,179
4.888,0,0,2013-09-20 00:00:21,179
4.944,0,0,2013-09-20 00:00:21,179
4.999,0,0,2013-09-20 00:00:21,179
5.056,0,0,2013-09-20 00:00:21,179
5.113,1.50093736107673e-19,0,2013-09-20 00:00:21,179
5.171,4.70357792997663e-19,0,2013-09-20 00:00:21,179
5.23,0,0,2013-09-20 00:00:21,179
5.289,4.13803248530652e-20,0,2013-09-20 00:00:21,179
5.349,2.70723387332053e-19,0,2013-09-20 00:00:21,179
5.409,9.26865297476138e-20,0,2013-09-20 00:00:21,179
5.47,1.86983085644864e-20,0,2013-09-20 00:00:21,179
5.532,5.53022041852702e-19,0,2013-09-20 00:00:21,179
5.595,2.13874862056516e-20,0,2013-09-20 00:00:21,179
5.658,2.14451568965187e-19,0,2013-09-20 00:00:21,179
5.722,2.57011307539237e-20,0,2013-09-20 00:00:21,179
5.787,2.72391603149868e-19,0,2013-09-20 00:00:21,179
5.853,4.47283150598662e-19,0,2013-09-20 00:00:21,179
5.919,5.92355094038982e-19,0,2013-09-20 00:00:21,179
5.986,1.59706548928163e-19,0,2013-09-20 00:00:21,179
6.054,5.76172511136188e-19,0,2013-09-20 00:00:21,179
6.122,2.66651005937028e-19,0,2013-09-20 00:00:21,179
6.191,4.21410391827435e-19,0,2013-09-20 00:00:21,179
6.261,2.65109469893447e-19,0,2013-09-20 00:00:21,179
6.332,3.31689938794258e-19,0,2013-09-20 00:00:21,179
6.404,6.51568280386005e-19,0,2013-09-20 00:00:21,179
6.476,6.38629190080123e-19,0,2013-09-20 00:00:21,179
6.55,4.85410112977425e-19,0,2013-09-20 00:00:21,179
6.624,2.25478720524497e-19,0,2013-09-20 00:00:21,179
6.699,9.073192490508e-20,0,2013-09-20 00:00:21,179
6.775,1.79927705398994e-19,0,2013-09-20 00:00:21,179
6.851,5.0018596921734e-20,0,2013-09-20 00:00:21,179
6.929,1.01309115622642e-20,0,2013-09-20 00:00:21,179
7.007,7.21206619214776e-20,0,2013-09-20 00:00:21,179
7.087,2.30895581437831e-19,0,2013-09-20 00:00:21,179
7.167,3.44750758577259e-19,0,2013-09-20 00:00:21,179
7.248,0,0,2013-09-20 00:00:21,179
7.33,0,0,2013-09-20 00:00:21,179
7.413,4.45282661248653e-20,0,2013-09-20 00:00:21,179
7.497,7.64543705305734e-19,0,2013-09-20 00:00:21,179
7.582,3.53906913868514e-19,0,2013-09-20 00:00:21,179
7.667,1.76968767323302e-20,0,2013-09-20 00:00:21,179
7.754,5.45678289103356e-19,0,2013-09-20 00:00:21,179
7.842,1.35817604835639e-18,0,2013-09-20 00:00:21,179
7.931,2.33487772723743e-19,0,2013-09-20 00:00:21,179
8.021,4.89367040494481e-19,0,2013-09-20 00:00:21,179
8.111,6.74664334855832e-19,0,2013-09-20 00:00:21,179
8.203,1.70657717954039e-18,0,2013-09-20 00:00:21,179
8.296,1.42889621853148e-18,0,2013-09-20 00:00:21,179
8.39,3.89785987875103e-19,0,2013-09-20 00:00:21,179
8.485,6.27180094001289e-19,0,2013-09-20 00:00:21,179
8.581,5.86466153066842e-19,0,2013-09-20 00:00:21,179
8.678,3.17265190192566e-19,0,2013-09-20 00:00:21,179
8.776,3.05329379139929e-19,0,2013-09-20 00:00:21,179
8.875,3.67338868853512e-19,0,2013-09-20 00:00:21,179
8.976,7.51530090542022e-19,0,2013-09-20 00:00:21,179
9.078,6.57525282448265e-19,0,2013-09-20 00:00:21,179
9.18,1.52032492635414e-19,0,2013-09-20 00:00:21,179
9.284,5.14372821384182e-19,0,2013-09-20 00:00:21,179
9.389,7.40440140167794e-19,0,2013-09-20 00:00:21,179
9.495,6.72093172784345e-19,0,2013-09-20 00:00:21,179
9.603,2.74951369938154e-19,0,2013-09-20 00:00:21,179
9.712,1.21821737218282e-19,0,2013-09-20 00:00:21,179
9.822,7.29579447514004e-19,0,2013-09-20 00:00:21,179
9.933,1.09087443005236e-18,0,2013-09-20 00:00:21,179
10.045,1.57773362870248e-19,0,2013-09-20 00:00:21,179
10.159,4.2902966959304e-20,0,2013-09-20 00:00:21,179
10.274,4.89527071637948e-19,0,2013-09-20 00:00:21,179
10.39,4.16733884110821e-19,0,2013-09-20 00:00:21,179
10.508,2.62236548166038e-20,0,2013-09-20 00:00:21,179
10.627,0,0,2013-09-20 00:00:21,179
10.747,0,0,2013-09-20 00:00:21,179
10.868,1.23442567680942e-18,0,2013-09-20 00:00:21,179
10.991,3.09769662201624e-19,0,2013-09-20 00:00:21,179
11.116,0,0,2013-09-20 00:00:21,179
11.242,2.10561818083922e-19,0,2013-09-20 00:00:21,179
11.369,1.91459721850502e-19,0,2013-09-20 00:00:21,179
11.498,5.1004691458298e-20,0,2013-09-20 00:00:21,179
11.628,0,0,2013-09-20 00:00:21,179
11.759,2.88603333608326e-19,0,2013-09-20 00:00:21,179
11.892,4.16241752875417e-19,0,2013-09-20 00:00:21,179
12.027,1.70573978018138e-19,0,2013-09-20 00:00:21,179
12.163,0,0,2013-09-20 00:00:21,179
12.301,0,0,2013-09-20 00:00:21,179
12.44,2.33130435626459e-19,0,2013-09-20 00:00:21,179
12.581,3.79273504824427e-19,0,2013-09-20 00:00:21,179
12.723,0,0,2013-09-20 00:00:21,179
12.867,0,0,2013-09-20 00:00:21,179
13.013,2.73342884869986e-19,0,2013-09-20 00:00:21,179
13.16,9.37053984669437e-19,0,2013-09-20 00:00:21,179
13.309,3.47037354973259e-19,0,2013-09-20 00:00:21,179
13.46,3.04265612468206e-19,0,2013-09-20 00:00:21,179
13.612,3.78795416324057e-19,0,2013-09-20 00:00:21,179
13.766,3.42051646103682e-19,0,2013-09-20 00:00:21,179
13.922,6.85167057576047e-20,0,2013-09-20 00:00:21,179
14.079,2.30700056540556e-22,0,2013-09-20 00:00:21,179
14.239,0,0,2013-09-20 00:00:21,179
14.4,4.26177633279947e-20,0,2013-09-20 00:00:21,179
14.563,2.35715434092871e-19,0,2013-09-20 00:00:21,179
14.728,3.8382848658401e-20,0,2013-09-20 00:00:21,179
14.894,0,0,2013-09-20 00:00:21,179
15.063,0,0,2013-09-20 00:00:21,179
15.233,0,0,2013-09-20 00:00:21,179
15.406,0,0,2013-09-20 00:00:21,179
15.58,0,0,2013-09-20 00:00:21,179
15.756,1.99189752762039e-19,0,2013-09-20 00:00:21,179
15.935,1.25734812086388e-19,0,2013-09-20 00:00:21,179
16.115,0,0,2013-09-20 00:00:21,179
16.298,0,0,2013-09-20 00:00:21,179
16.482,1.16219202655358e-19,0,2013-09-20 00:00:21,179
16.668,1.29247775913208e-19,0,2013-09-20 00:00:21,179
16.857,0,0,2013-09-20 00:00:21,179
17.048,0,0,2013-09-20 00:00:21,179
17.241,7.55026864407892e-20,0,2013-09-20 00:00:21,179
17.436,1.50628088019692e-19,0,2013-09-20 00:00:21,179
17.633,0,0,2013-09-20 00:00:21,179
17.833,0,0,2013-09-20 00:00:21,179
18.035,0,0,2013-09-20 00:00:21,179
18.239,1.20008092278226e-20,0,2013-09-20 00:00:21,179
18.445,6.32751218435519e-20,0,2013-09-20 00:00:21,179
18.654,2.8638876353067e-20,0,2013-09-20 00:00:21,179
18.865,2.92449059051807e-19,0,2013-09-20 00:00:21,179
19.079,2.85042926462932e-20,0,2013-09-20 00:00:21,179
19.295,4.76526407691392e-20,0,2013-09-20 00:00:21,179
19.513,2.48153637976039e-21,0,2013-09-20 00:00:21,179
19.734,0,0,2013-09-20 00:00:21,179
19.957,0,0,2013-09-20 00:00:21,179
20.183,4.31410626969979e-20,0,2013-09-20 00:00:21,179
20.411,8.08221916179217e-20,0,2013-09-20 00:00:21,179
20.642,2.04653098438762e-20,0,2013-09-20 00:00:21,179
20.876,1.99120816076651e-19,0,2013-09-20 00:00:21,179
21.112,3.71214874069798e-19,0,2013-09-20 00:00:21,179
21.351,5.50455151484947e-19,0,2013-09-20 00:00:21,179
21.593,2.34102402075521e-19,0,2013-09-20 00:00:21,179
21.837,0,0,2013-09-20 00:00:21,179
22.084,0,0,2013-09-20 00:00:21,179
22.334,2.99843766412639e-19,0,2013-09-20 00:00:21,179
22.587,3.52951851256268e-19,0,2013-09-20 00:00:21,179
22.843,5.69598826410928e-20,0,2013-09-20 00:00:21,179
23.101,1.35024220010206e-19,0,2013-09-20 00:00:21,179
23.363,2.09621144647499e-19,0,2013-09-20 00:00:21,179
23.627,0,0,2013-09-20 00:00:21,179
23.895,0,0,2013-09-20 00:00:21,179
24.165,2.88226775216379e-20,0,2013-09-20 00:00:21,179
24.438,8.54600177476156e-20,0,2013-09-20 00:00:21,179
24.715,0,0,2013-09-20 00:00:21,179
24.995,3.5399594703972e-20,0,2013-09-20 00:00:21,179
25.278,2.22337249758288e-19,0,2013-09-20 00:00:21,179
25.564,1.42849584142719e-19,0,2013-09-20 00:00:21,179
25.853,3.27111448454089e-20,0,2013-09-20 00:00:21,179
26.146,1.03389679318419e-21,0,2013-09-20 00:00:21,179
26.442,1.21950683255671e-19,0,2013-09-20 00:00:21,179
26.741,9.64890163500123e-20,0,2013-09-20 00:00:21,179
27.043,9.47165701453299e-21,0,2013-09-20 00:00:21,179
27.35,0,0,2013-09-20 00:00:21,179
27.659,6.18903191563018e-19,0,2013-09-20 00:00:21,179
27.972,5.23138630977406e-19,0,2013-09-20 00:00:21,179
28.289,2.18622034590497e-19,0,2013-09-20 00:00:21,179
28.609,4.41411852570806e-19,0,2013-09-20 00:00:21,179
28.933,1.77462486906473e-19,0,2013-09-20 00:00:21,179
29.26,3.34474114810337e-19,0,2013-09-20 00:00:21,179
29.591,2.43862837084105e-19,0,2013-09-20 00:00:21,179
29.926,2.65375903467534e-19,0,2013-09-20 00:00:21,179
30.265,6.08731368788477e-19,0,2013-09-20 00:00:21,179
30.607,6.35067798428552e-19,0,2013-09-20 00:00:21,179
30.954,2.63053834349143e-19,0,2013-09-20 00:00:21,179
31.304,0,0,2013-09-20 00:00:21,179
31.658,0,0,2013-09-20 00:00:21,179
32.017,6.19912012685902e-20,0,2013-09-20 00:00:21,179
32.379,1.17700770291793e-19,0,2013-09-20 00:00:21,179
32.745,0,0,2013-09-20 00:00:21,179
33.116,0,0,2013-09-20 00:00:21,179
33.491,1.5049738585011e-19,0,2013-09-20 00:00:21,179
33.87,5.82157501532532e-19,0,2013-09-20 00:00:21,179
34.253,1.77937731625003e-19,0,2013-09-20 00:00:21,179
34.641,1.21075606891955e-18,0,2013-09-20 00:00:21,179
35.033,7.62902353423145e-19,0,2013-09-20 00:00:21,179
35.429,1.14044301857477e-18,0,2013-09-20 00:00:21,179
35.83,1.1100778278186e-18,0,2013-09-20 00:00:21,179
36.236,5.57562983131058e-19,0,2013-09-20 00:00:21,179
36.646,1.22797115216117e-18,0,2013-09-20 00:00:21,179
37.061,8.80354975256668e-19,0,2013-09-20 00:00:21,179
37.48,1.01332865773506e-18,0,2013-09-20 00:00:21,179
37.904,3.36244720993865e-19,0,2013-09-20 00:00:21,179
38.333,9.22628888271686e-19,0,2013-09-20 00:00:21,179
38.767,2.91793526980683e-19,0,2013-09-20 00:00:21,179
39.206,1.69468919077156e-19,0,2013-09-20 00:00:21,179
39.65,5.40284314350187e-19,0,2013-09-20 00:00:21,179
40.098,8.26559636549093e-19,0,2013-09-20 00:00:21,179
40.552,3.64205375056526e-19,0,2013-09-20 00:00:21,179
41.011,0,0,2013-09-20 00:00:21,179
41.475,0,0,2013-09-20 00:00:21,179
41.945,0,0,2013-09-20 00:00:21,179
42.42,0,0,2013-09-20 00:00:21,179
42.9,0,0,2013-09-20 00:00:21,179
43.385,3.37474584134363e-19,0,2013-09-20 00:00:21,179
43.876,7.42032618316666e-19,0,2013-09-20 00:00:21,179
44.373,5.55509276528786e-19,0,2013-09-20 00:00:21,179
44.875,8.71600817811721e-19,0,2013-09-20 00:00:21,179
45.383,1.23733772240365e-18,0,2013-09-20 00:00:21,179
45.896,1.25537916526569e-18,0,2013-09-20 00:00:21,179
46.416,9.71183541799286e-19,0,2013-09-20 00:00:21,179
46.941,1.07782765915017e-18,0,2013-09-20 00:00:21,179
47.472,1.01316432968499e-18,0,2013-09-20 00:00:21,179
48.01,1.42506954149121e-18,0,2013-09-20 00:00:21,179
48.553,2.10013138927635e-18,0,2013-09-20 00:00:21,179
49.103,9.7816534884933e-20,0,2013-09-20 00:00:21,179
49.658,9.32603833681023e-19,0,2013-09-20 00:00:21,179
50.22,7.04542302379129e-19,0,2013-09-20 00:00:21,179
50.789,4.99568028587199e-19,0,2013-09-20 00:00:21,179
51.364,7.63553406012375e-20,0,2013-09-20 00:00:21,179
51.945,3.59754550250445e-19,0,2013-09-20 00:00:21,179
52.533,3.66691128756966e-19,0,2013-09-20 00:00:21,179
53.127,4.92680332418931e-19,0,2013-09-20 00:00:21,179
53.729,6.91278104817655e-19,0,2013-09-20 00:00:21,179
54.337,1.13882965455038e-18,0,2013-09-20 00:00:21,179
54.952,5.59886755482333e-19,0,2013-09-20 00:00:21,179
55.574,6.84889374731003e-19,0,2013-09-20 00:00:21,179
56.202,1.17524732827617e-18,0,2013-09-20 00:00:21,179
56.839,1.29460386712001e-18,0,2013-09-20 00:00:21,179
57.482,7.08213173381417e-19,0,2013-09-20 00:00:21,179
58.132,3.19935542026976e-19,0,2013-09-20 00:00:21,179
58.79,4.31318822900282e-19,0,2013-09-20 00:00:21,179
59.456,0,0,2013-09-20 00:00:21,179
60.129,0,0,2013-09-20 00:00:21,179
60.809,9.95118080443975e-20,0,2013-09-20 00:00:21,179
61.497,2.48071494651428e-19,0,2013-09-20 00:00:21,179
62.193,4.03738013509025e-20,0,2013-09-20 00:00:21,179
62.897,1.46101488650302e-19,0,2013-09-20 00:00:21,179
63.609,0,0,2013-09-20 00:00:21,179
64.329,0,0,2013-09-20 00:00:21,179
65.057,4.11428850032215e-21,0,2013-09-20 00:00:21,179
65.793,4.99893075893635e-20,0,2013-09-20 00:00:21,179
66.538,1.55005032341446e-20,0,2013-09-20 00:00:21,179
67.291,1.55970068842e-19,0,2013-09-20 00:00:21,179
68.053,1.03941196550682e-20,0,2013-09-20 00:00:21,179
68.823,2.04624300132421e-19,0,2013-09-20 00:00:21,179
69.602,1.4236471383386e-19,0,2013-09-20 00:00:21,179
70.389,2.23300692710235e-20,0,2013-09-20 00:00:21,179
71.186,0,0,2013-09-20 00:00:21,179
71.992,6.0409469842883e-20,0,2013-09-20 00:00:21,179
72.806,2.25697085540898e-20,0,2013-09-20 00:00:21,179
73.63,5.48478697345296e-19,0,2013-09-20 00:00:21,179
74.464,2.84795079761764e-19,0,2013-09-20 00:00:21,179
75.307,0,0,2013-09-20 00:00:21,179
76.159,2.54598105010305e-19,0,2013-09-20 00:00:21,179
77.021,2.05345217876339e-19,0,2013-09-20 00:00:21,179
77.892,0,0,2013-09-20 00:00:21,179
78.774,0,0,2013-09-20 00:00:21,179
79.666,1.51957571132539e-19,0,2013-09-20 00:00:21,179
80.567,3.93801881703433e-19,0,2013-09-20 00:00:21,179
81.479,4.0601460582934e-19,0,2013-09-20 00:00:21,179
82.401,3.08124892559264e-19,0,2013-09-20 00:00:21,179
83.334,4.27389858117195e-19,0,2013-09-20 00:00:21,179
84.277,9.84515803946043e-19,0,2013-09-20 00:00:21,179
85.231,1.26606789201747e-18,0,2013-09-20 00:00:21,179
86.195,3.36867586214415e-20,0,2013-09-20 00:00:21,179
87.171,2.69222847771353e-19,0,2013-09-20 00:00:21,179
88.157,8.1654166386299e-19,0,2013-09-20 00:00:21,179
89.155,1.31908530133479e-18,0,2013-09-20 00:00:21,179
90.164,4.35678270564667e-20,0,2013-09-20 00:00:21,179
91.185,1.38790853994146e-18,0,2013-09-20 00:00:21,179
92.217,2.14275943358479e-18,0,2013-09-20 00:00:21,179
93.26,1.98091562709845e-18,0,2013-09-20 00:00:21,179
94.316,8.7373784340673e-19,0,2013-09-20 00:00:21,179
95.383,1.00369097269862e-18,0,2013-09-20 00:00:21,179
96.463,2.30364893301681e-18,0,2013-09-20 00:00:21,179
97.555,2.37660682112608e-18,0,2013-09-20 00:00:21,179
98.659,1.26180742720813e-18,0,2013-09-20 00:00:21,179
99.775,8.2293839716579e-19,0,2013-09-20 00:00:21,179
100.904,1.07200232961434e-18,0,2013-09-20 00:00:21,179
102.046,1.27071373700461e-18,0,2013-09-20 00:00:21,179
103.201,5.25819203397678e-19,0,2013-09-20 00:00:21,179
104.369,0,0,2013-09-20 00:00:21,179
105.551,0,0,2013-09-20 00:00:21,179
106.745,3.18368498861528e-19,0,2013-09-20 00:00:21,179
107.953,3.56344081527399e-19,0,2013-09-20 00:00:21,179
109.175,0,0,2013-09-20 00:00:21,179
110.411,0,0,2013-09-20 00:00:21,179
111.66,0,0,2013-09-20 00:00:21,179
112.924,0,0,2013-09-20 00:00:21,179
114.202,0,0,2013-09-20 00:00:21,179
115.494,0,0,2013-09-20 00:00:21,179
116.802,0,0,2013-09-20 00:00:21,179
118.123,0,0,2013-09-20 00:00:21,179
119.46,0,0,2013-09-20 00:00:21,179
120.812,8.53639526965032e-21,0,2013-09-20 00:00:21,179
122.18,1.1642286834363e-19,0,2013-09-20 00:00:21,179
123.562,4.98766745809888e-19,0,2013-09-20 00:00:21,179
124.961,8.76773857275247e-21,0,2013-09-20 00:00:21,179
126.375,5.28553850442961e-20,0,2013-09-20 00:00:21,179
127.805,8.35507793428784e-19,0,2013-09-20 00:00:21,179
129.252,1.10955935218934e-18,0,2013-09-20 00:00:21,179
130.715,1.84191917347647e-19,0,2013-09-20 00:00:21,179
132.194,4.31100987630496e-19,0,2013-09-20 00:00:21,179
133.69,6.61198734389485e-19,0,2013-09-20 00:00:21,179
135.203,6.69283582134076e-19,0,2013-09-20 00:00:21,179
136.733,4.90681002288683e-19,0,2013-09-20 00:00:21,179
138.281,1.4274930027875e-19,0,2013-09-20 00:00:21,179
139.846,3.63592949850538e-19,0,2013-09-20 00:00:21,179
141.429,3.69030283278688e-19,0,2013-09-20 00:00:21,179
143.029,1.32802236804689e-19,0,2013-09-20 00:00:21,179
144.648,3.15363485771408e-20,0,2013-09-20 00:00:21,179
146.285,0,0,2013-09-20 00:00:21,179
147.941,0,0,2013-09-20 00:00:21,179
149.615,4.55773233769429e-20,0,2013-09-20 00:00:21,179
151.308,1.22122910158181e-19,0,2013-09-20 00:00:21,179
153.021,9.23440046318059e-20,0,2013-09-20 00:00:21,179
154.753,8.53710413226822e-20,0,2013-09-20 00:00:21,179
156.504,2.13657701138931e-19,0,2013-09-20 00:00:21,179
158.275,0,0,2013-09-20 00:00:21,179
160.067,2.00329107113702e-19,0,2013-09-20 00:00:21,179
161.878,1.1360734234124e-18,0,2013-09-20 00:00:21,179
163.71,1.44246238374681e-18,0,2013-09-20 00:00:21,179
165.563,9.69785463030559e-19,0,2013-09-20 00:00:21,179
167.437,1.58048661585916e-18,0,2013-09-20 00:00:21,179
169.332,7.19165324554333e-19,0,2013-09-20 00:00:21,179
171.248,1.3662128841867e-18,0,2013-09-20 00:00:21,179
173.187,1.35014689393756e-18,0,2013-09-20 00:00:21,179
175.147,1.81165291282893e-18,0,2013-09-20 00:00:21,179
177.129,1.75867535168748e-18,0,2013-09-20 00:00:21,179
179.134,1.09893343395336e-18,0,2013-09-20 00:00:21,179
181.161,1.34411383042671e-18,0,2013-09-20 00:00:21,179
