time[YYYY-MM-DD hh:mm:ss PST], airtemp, par, atmpres, humidity, winddir, windspeed, windgust
"2013/09/22 23:11:08", 16.300, 1.440, 100870.000, 79.000, 238.567, 7.410, 8.540
"2013/09/22 23:26:06", 15.600, 1.440, 100880.000, 85.000, 236.567, 6.380, 8.390
"2013/09/22 23:41:04", 15.900, 1.440, 100900.000, 80.000, 239.567, 7.310, 8.800
"2013/09/22 23:56:02", 15.700, 1.440, 100910.000, 78.000, 228.567, 7.150, 8.330
"2013/09/23 00:11:00", 15.600, 1.440, 100920.000, 83.000, 218.567, 8.390, 10.030
"2013/09/23 00:25:58", 15.300, 1.440, 100940.000, 88.000, 212.567, 7.460, 8.440
"2013/09/23 00:34:28", 15.300, 1.440, 100940.000, 87.000, 213.567, 7.100, 8.440
"2013/09/23 00:49:26", 15.600, 1.440, 100950.000, 87.000, 228.567, 6.950, 8.230
"2013/09/23 01:04:24", 14.800, 1.440, 100970.000, 77.000, 229.567, 6.070, 7.560
"2013/09/23 01:19:22", 14.300, 1.440, 100970.000, 79.000, 247.567, 9.930, 11.680
"2013/09/23 01:34:20", 14.200, 1.440, 100970.000, 82.000, 236.567, 5.250, 6.330
"2013/09/23 01:49:18", 15.400, 1.440, 100980.000, 76.000, 258.567, 5.920, 6.690
"2013/09/23 02:04:16", 15.100, 1.440, 101000.000, 78.000, 254.567, 8.440, 9.310
"2013/09/23 02:19:14", 14.500, 1.440, 101000.000, 82.000, 251.567, 4.990, 5.500
"2013/09/23 02:34:12", 14.100, 1.440, 101020.000, 83.000, 230.567, 7.510, 8.180
"2013/09/23 02:49:10", 14.200, 1.440, 101020.000, 87.000, 216.567, 4.890, 5.500
"2013/09/23 03:04:08", 14.100, 1.440, 101030.000, 91.000, 205.567, 3.450, 3.960
"2013/09/23 03:19:06", 14.300, 1.440, 101020.000, 88.000, 202.567, 2.980, 3.340
"2013/09/23 03:34:04", 14.600, 1.440, 101030.000, 87.000, 213.567, 3.040, 3.400
"2013/09/23 03:49:02", 14.600, 1.440, 101050.000, 88.000, 225.567, 2.730, 3.240
"2013/09/23 04:04:00", 14.800, 1.440, 101050.000, 80.000, 264.567, 4.680, 5.350
"2013/09/23 04:18:58", 14.800, 1.440, 101030.000, 77.000, 264.567, 4.530, 5.200
"2013/09/23 04:33:57", 14.900, 1.440, 101050.000, 80.000, 244.567, 4.120, 5.300
"2013/09/23 04:48:55", 14.900, 1.440, 101050.000, 81.000, 235.567, 7.000, 7.610
"2013/09/23 05:03:52", 14.700, 1.440, 101060.000, 87.000, 236.567, 5.200, 5.810
"2013/09/23 05:18:51", 14.900, 1.440, 101060.000, 86.000, 229.567, 5.610, 6.580
"2013/09/23 05:33:48", 15.100, 1.440, 101080.000, 85.000, 225.567, 6.070, 7.610
"2013/09/23 05:48:47", 15.200, 1.440, 101070.000, 84.000, 219.567, 5.450, 6.280
"2013/09/23 06:03:45", 15.300, 1.440, 101080.000, 85.000, 219.567, 5.350, 6.280
"2013/09/23 06:18:43", 15.300, 5.758, 101100.000, 84.000, 222.567, 5.040, 5.610
"2013/09/23 06:33:41", 15.500, 12.956, 101120.000, 79.000, 233.567, 4.990, 5.710
"2013/09/23 06:48:39", 15.800, 27.351, 101130.000, 78.000, 240.567, 5.200, 5.970
"2013/09/23 07:03:37", 15.800, 47.504, 101140.000, 81.000, 236.567, 5.200, 5.970
"2013/09/23 07:18:35", 15.900, 84.931, 101130.000, 81.000, 236.567, 5.810, 6.840
"2013/09/23 07:33:33", 15.800, 80.612, 101150.000, 78.000, 230.567, 7.560, 8.440
"2013/09/23 07:48:31", 15.500, 135.313, 101160.000, 85.000, 232.567, 7.410, 8.330
"2013/09/23 08:03:29", 15.400, 155.466, 101180.000, 83.000, 227.567, 7.150, 8.540
"2013/09/23 08:18:27", 15.600, 118.039, 101180.000, 76.000, 239.567, 8.130, 9.310
"2013/09/23 08:33:25", 15.600, 109.402, 101190.000, 79.000, 234.567, 8.130, 9.260
"2013/09/23 08:48:23", 15.400, 175.619, 101210.000, 79.000, 226.567, 7.460, 8.590
"2013/09/23 09:03:21", 15.600, 126.676, 101230.000, 75.000, 224.567, 7.100, 8.130
"2013/09/23 09:18:19", 15.900, 204.409, 101250.000, 73.000, 224.567, 7.560, 9.410
"2013/09/23 09:33:17", 15.800, 165.543, 101270.000, 76.000, 226.567, 7.050, 8.230
"2013/09/23 09:48:15", 15.600, 182.817, 101270.000, 75.000, 214.567, 8.230, 9.470
"2013/09/23 10:03:13", 15.700, 182.817, 101280.000, 77.000, 216.567, 6.840, 7.970
"2013/09/23 10:18:11", 15.600, 172.740, 101300.000, 81.000, 210.567, 7.310, 8.230
"2013/09/23 10:33:09", 15.700, 254.792, 101310.000, 83.000, 209.567, 7.610, 9.770
"2013/09/23 10:48:07", 16.000, 211.607, 101330.000, 81.000, 231.567, 6.120, 6.530
"2013/09/23 11:03:05", 14.900, 92.128, 101330.000, 78.000, 290.567, 8.540, 9.050
"2013/09/23 11:11:35", 14.900, 83.491, 101350.000, 80.000, 281.567, 8.080, 9.110
"2013/09/23 11:26:33", 13.900, 143.950, 101370.000, 82.000, 269.567, 6.170, 6.840
"2013/09/23 11:41:31", 13.900, 302.295, 101370.000, 85.000, 269.567, 4.680, 5.140
"2013/09/23 11:56:29", 14.300, 498.067, 101380.000, 82.000, 248.567, 3.810, 4.060
"2013/09/23 12:11:27", 14.800, 499.507, 101400.000, 80.000, 241.567, 4.480, 5.090
"2013/09/23 12:26:25", 15.200, 411.697, 101380.000, 75.000, 242.567, 4.840, 5.710
"2013/09/23 12:41:23", 15.400, 536.934, 101400.000, 74.000, 242.567, 4.840, 5.760
"2013/09/23 12:56:21", 15.400, 368.512, 101400.000, 72.000, 223.567, 5.660, 6.950
"2013/09/23 13:11:19", 15.400, 572.921, 101400.000, 76.000, 229.567, 5.500, 6.690
"2013/09/23 13:26:17", 15.200, 332.525, 101400.000, 78.000, 214.567, 6.480, 7.410
"2013/09/23 13:41:15", 15.300, 241.836, 101410.000, 78.000, 233.567, 5.970, 7.000
"2013/09/23 13:56:13", 15.400, 156.906, 101420.000, 79.000, 227.567, 5.450, 6.380
"2013/09/23 14:11:11", 15.500, 120.918, 101420.000, 78.000, 229.567, 7.460, 8.030
"2013/09/23 14:26:09", 14.900, 118.039, 101430.000, 68.000, 285.567, 7.770, 8.900
"2013/09/23 14:41:07", 14.400, 142.511, 101430.000, 73.000, 292.567, 3.500, 3.860
"2013/09/23 14:56:05", 14.800, 165.543, 101450.000, 81.000, 254.567, 3.290, 3.760
"2013/09/23 15:11:03", 15.400, 73.415, 101430.000, 80.000, 253.567, 3.240, 3.810
"2013/09/23 15:26:01", 15.500, 110.842, 101440.000, 81.000, 236.567, 5.400, 6.380
"2013/09/23 15:40:59", 15.600, 377.149, 101430.000, 75.000, 219.567, 5.090, 6.640
"2013/09/23 15:55:57", 15.700, 90.689, 101430.000, 78.000, 228.567, 6.170, 6.890
"2013/09/23 16:10:55", 15.600, 43.185, 101430.000, 79.000, 232.567, 6.580, 7.250
"2013/09/23 16:25:53", 14.600, 110.842, 101450.000, 75.000, 292.567, 5.450, 6.330
"2013/09/23 16:40:51", 15.000, 156.906, 101430.000, 74.000, 305.567, 3.550, 4.060
"2013/09/23 16:55:49", 15.100, 96.447, 101430.000, 76.000, 300.567, 3.550, 3.810
"2013/09/23 17:10:47", 15.700, 130.994, 101430.000, 72.000, 297.567, 3.600, 4.480
"2013/09/23 17:25:46", 15.700, 93.568, 101430.000, 73.000, 296.567, 2.780, 3.450
"2013/09/23 17:40:44", 15.500, 34.548, 101430.000, 73.000, 296.567, 2.980, 3.700
"2013/09/23 17:55:42", 15.500, 11.516, 101450.000, 70.000, 293.567, 2.830, 3.190
"2013/09/23 18:10:40", 15.400, 1.440, 101460.000, 72.000, 284.567, 2.160, 2.620
"2013/09/23 18:25:38", 15.300, 1.440, 101460.000, 73.000, 290.567, 3.040, 3.910
"2013/09/23 18:40:37", 15.300, 1.440, 101470.000, 72.000, 293.567, 2.620, 3.140
"2013/09/23 18:55:34", 15.400, 1.440, 101470.000, 72.000, 288.567, 1.750, 2.160
"2013/09/23 19:10:32", 15.500, 1.440, 101480.000, 70.000, 273.567, 1.650, 2.680
"2013/09/23 19:25:30", 15.400, 1.440, 101480.000, 69.000, 290.567, 2.680, 3.040
"2013/09/23 19:40:28", 15.400, 1.440, 101500.000, 69.000, 292.567, 2.570, 3.090
"2013/09/23 19:55:26", 15.500, 1.440, 101510.000, 73.000, 269.567, 1.750, 2.320
"2013/09/23 20:10:24", 15.200, 1.440, 101510.000, 76.000, 243.567, 2.110, 2.370
"2013/09/23 20:25:22", 15.200, 1.440, 101510.000, 75.000, 252.567, 1.540, 1.950
"2013/09/23 20:40:20", 15.400, 1.440, 101520.000, 74.000, 256.567, 1.750, 2.260
"2013/09/23 20:55:18", 14.400, 1.440, 101520.000, 83.000, 201.567, 2.260, 2.620
"2013/09/23 21:10:16", 14.000, 1.440, 101510.000, 87.000, 172.567, 3.190, 3.960
"2013/09/23 21:25:14", 13.500, 1.440, 101510.000, 91.000, 170.567, 4.170, 4.840
"2013/09/23 21:40:12", 12.900, 1.440, 101500.000, 92.000, 171.567, 3.810, 4.270
"2013/09/23 21:55:10", 12.800, 1.440, 101480.000, 92.000, 172.567, 3.400, 3.550
"2013/09/23 22:10:08", 12.800, 1.440, 101490.000, 93.000, 181.567, 3.450, 3.810
"2013/09/23 22:25:06", 13.300, 1.440, 101490.000, 92.000, 194.567, 3.600, 4.120
"2013/09/23 22:40:04", 13.400, 1.440, 101490.000, 91.000, 173.567, 3.700, 3.910
"2013/09/23 22:55:02", 13.200, 1.440, 101500.000, 93.000, 180.567, 3.910, 4.370
"2013/09/23 23:10:00", 13.700, 1.440, 101480.000, 91.000, 216.567, 2.320, 3.190
"2013/09/23 23:24:58", 13.200, 1.440, 101480.000, 91.000, 164.567, 3.860, 4.480
"2013/09/23 23:39:56", 13.800, 1.440, 101470.000, 87.000, 182.567, 3.190, 3.700
"2013/09/23 23:54:54", 13.700, 1.440, 101460.000, 85.000, 186.567, 5.200, 5.920
"2013/09/24 00:09:52", 14.200, 1.440, 101450.000, 80.000, 177.567, 2.830, 3.500
"2013/09/24 00:24:50", 13.900, 1.440, 101450.000, 80.000, 173.567, 2.260, 2.620
"2013/09/24 00:39:48", 13.900, 1.440, 101450.000, 82.000, 175.567, 2.780, 3.090
"2013/09/24 00:54:46", 13.500, 1.440, 101450.000, 88.000, 190.567, 2.830, 3.040
"2013/09/24 01:09:44", 13.500, 1.440, 101430.000, 89.000, 181.567, 2.520, 2.680
"2013/09/24 01:24:42", 13.300, 1.440, 101430.000, 91.000, 157.567, 3.400, 4.320
"2013/09/24 01:39:40", 13.500, 1.440, 101410.000, 88.000, 162.567, 4.370, 4.840
"2013/09/24 01:54:38", 13.100, 1.440, 101410.000, 88.000, 196.567, 3.500, 3.810
"2013/09/24 02:09:36", 13.100, 1.440, 101400.000, 83.000, 172.567, 2.620, 2.830
"2013/09/24 02:24:34", 13.300, 1.440, 101410.000, 84.000, 179.567, 2.320, 2.620
"2013/09/24 02:39:32", 13.100, 1.440, 101400.000, 86.000, 158.567, 2.980, 3.290
"2013/09/24 02:48:02", 13.500, 1.440, 101380.000, 79.000, 139.567, 3.240, 3.600
"2013/09/24 03:03:00", 13.600, 1.440, 101380.000, 74.000, 154.567, 2.110, 2.320
"2013/09/24 03:17:58", 12.900, 1.440, 101380.000, 85.000, 163.567, 3.090, 3.650
"2013/09/24 03:32:56", 13.400, 1.440, 101370.000, 80.000, 135.567, 3.450, 3.860
"2013/09/24 03:41:26", 13.500, 1.440, 101370.000, 82.000, 109.567, 3.090, 3.400
"2013/09/24 03:56:24", 13.400, 1.440, 101360.000, 83.000, 123.567, 4.120, 4.580
"2013/09/24 04:11:22", 13.500, 1.440, 101330.000, 83.000, 132.567, 4.580, 4.940
"2013/09/24 04:26:20", 13.500, 1.440, 101320.000, 78.000, 109.567, 4.680, 5.200
"2013/09/24 04:41:18", 13.600, 1.440, 101310.000, 80.000, 121.567, 4.270, 4.780
"2013/09/24 04:56:16", 13.600, 1.440, 101300.000, 83.000, 134.567, 4.060, 4.630
"2013/09/24 05:11:15", 13.600, 1.440, 101300.000, 85.000, 160.567, 3.550, 4.420
"2013/09/24 05:26:13", 13.100, 1.440, 101300.000, 88.000, 173.567, 4.370, 4.990
"2013/09/24 05:41:11", 12.800, 1.440, 101280.000, 88.000, 158.567, 4.580, 5.140
"2013/09/24 05:56:09", 12.500, 1.440, 101280.000, 89.000, 163.567, 4.170, 4.630
"2013/09/24 06:11:07", 12.900, 1.440, 101310.000, 89.000, 133.567, 3.240, 3.600
"2013/09/24 06:26:05", 11.600, 1.440, 101340.000, 89.000, 323.567, 5.300, 6.170
"2013/09/24 06:41:03", 11.900, 8.637, 101320.000, 79.000, 56.567, 2.880, 3.340
"2013/09/24 06:56:01", 12.100, 11.516, 101300.000, 79.000, 74.567, 2.160, 2.470
"2013/09/24 07:10:59", 12.000, 15.835, 101320.000, 80.000, 140.567, 2.210, 2.570
"2013/09/24 07:19:29", 11.800, 23.032, 101310.000, 83.000, 141.567, 3.450, 3.860
"2013/09/24 07:34:27", 12.100, 46.064, 101310.000, 81.000, 144.567, 4.890, 5.450
"2013/09/24 07:49:25", 12.400, 64.778, 101320.000, 81.000, 117.567, 4.940, 5.560
"2013/09/24 08:04:23", 12.400, 54.701, 101310.000, 81.000, 111.567, 4.480, 4.840
"2013/09/24 08:19:21", 12.700, 63.338, 101310.000, 79.000, 135.567, 4.170, 4.530
"2013/09/24 08:34:19", 11.900, 233.199, 101320.000, 88.000, 158.567, 4.990, 5.860
"2013/09/24 08:49:17", 12.000, 342.601, 101320.000, 88.000, 146.567, 4.530, 5.140
"2013/09/24 09:04:15", 11.600, 361.315, 101310.000, 90.000, 156.567, 5.710, 6.330
"2013/09/24 09:19:13", 11.900, 426.092, 101310.000, 86.000, 150.567, 5.250, 5.920
"2013/09/24 09:34:11", 12.400, 512.462, 101310.000, 85.000, 135.567, 4.320, 4.730
"2013/09/24 09:49:10", 12.700, 483.672, 101300.000, 85.000, 143.567, 4.120, 4.680
"2013/09/24 10:04:07", 13.200, 493.749, 101280.000, 83.000, 143.567, 4.270, 4.780
"2013/09/24 10:19:05", 13.800, 387.226, 101270.000, 80.000, 128.567, 3.700, 4.480
"2013/09/24 10:34:03", 14.100, 487.991, 101260.000, 79.000, 148.567, 3.140, 3.600
"2013/09/24 10:49:01", 14.500, 241.836, 101250.000, 79.000, 139.567, 2.520, 3.500
"2013/09/24 11:03:59", 14.400, 375.710, 101230.000, 74.000, 196.567, 2.980, 3.860
"2013/09/24 11:18:57", 14.400, 378.589, 101230.000, 76.000, 200.567, 3.650, 4.480
"2013/09/24 11:33:55", 14.600, 660.731, 101210.000, 75.000, 214.567, 4.730, 6.120
"2013/09/24 11:48:53", 14.500, 511.023, 101200.000, 74.000, 211.567, 6.690, 7.820
"2013/09/24 12:03:51", 14.600, 447.685, 101180.000, 73.000, 211.567, 7.360, 8.390
"2013/09/24 12:18:49", 14.400, 344.041, 101170.000, 79.000, 224.567, 8.080, 9.570
"2013/09/24 12:33:47", 14.300, 227.441, 101170.000, 79.000, 236.567, 8.690, 9.570
"2013/09/24 12:48:45", 12.300, 44.625, 101190.000, 82.000, 316.567, 9.770, 10.600
"2013/09/24 13:03:43", 11.500, 35.988, 101240.000, 88.000, 309.567, 4.630, 5.610
"2013/09/24 13:18:41", 11.700, 475.035, 101220.000, 87.000, 344.567, 3.860, 4.370
"2013/09/24 13:33:39", 12.200, 593.074, 101200.000, 82.000, 3.567, 2.520, 2.980
"2013/09/24 13:48:37", 12.400, 290.779, 101180.000, 82.000, 290.567, 0.260, 0.570
"2013/09/24 14:03:35", 12.500, 289.340, 101160.000, 81.000, 316.567, 1.230, 1.590
"2013/09/24 14:12:05", 12.900, 436.169, 101160.000, 80.000, 287.567, 0.930, 1.390
"2013/09/24 14:27:03", 13.000, 263.429, 101150.000, 81.000, 214.567, 2.010, 2.370
"2013/09/24 14:42:01", 13.300, 348.359, 101150.000, 81.000, 195.567, 1.800, 2.210
"2013/09/24 14:56:59", 13.600, 247.594, 101130.000, 82.000, 202.567, 2.930, 3.500
"2013/09/24 15:11:57", 13.700, 175.619, 101120.000, 81.000, 225.567, 3.400, 3.810
"2013/09/24 15:26:55", 13.900, 174.180, 101120.000, 76.000, 230.567, 3.550, 4.220
"2013/09/24 15:41:53", 14.000, 171.301, 101120.000, 74.000, 243.567, 3.650, 4.530
"2013/09/24 15:56:51", 14.000, 136.753, 101110.000, 74.000, 257.567, 3.550, 3.910
"2013/09/24 16:11:49", 14.000, 106.523, 101120.000, 71.000, 261.567, 3.810, 4.270
"2013/09/24 16:26:47", 13.900, 80.612, 101120.000, 73.000, 255.567, 3.810, 4.680
"2013/09/24 16:41:45", 13.800, 50.383, 101110.000, 72.000, 263.567, 3.810, 5.250
"2013/09/24 16:56:43", 13.900, 28.790, 101110.000, 70.000, 261.567, 4.220, 4.580
"2013/09/24 17:11:42", 13.900, 20.153, 101080.000, 71.000, 248.567, 4.220, 4.840
"2013/09/24 17:26:39", 13.900, 17.274, 101070.000, 73.000, 249.567, 4.680, 5.040
"2013/09/24 17:41:38", 14.000, 8.637, 101060.000, 71.000, 253.567, 3.910, 4.780
"2013/09/24 17:56:35", 14.100, 2.879, 101060.000, 71.000, 283.567, 3.860, 4.270
"2013/09/24 18:11:34", 12.600, 1.440, 101070.000, 86.000, 7.567, 7.250, 8.280
"2013/09/24 18:26:32", 11.800, 1.440, 101100.000, 89.000, 357.567, 5.350, 6.070
"2013/09/24 18:41:30", 11.500, 1.440, 101090.000, 91.000, 38.567, 1.750, 2.110
"2013/09/24 18:56:28", 11.900, 1.440, 101080.000, 88.000, 55.567, 1.700, 2.110
"2013/09/24 19:11:26", 12.000, 1.440, 101080.000, 85.000, 353.567, 1.230, 1.650
"2013/09/24 19:19:56", 12.300, 1.440, 101090.000, 84.000, 333.567, 1.340, 2.010
"2013/09/24 19:34:54", 12.400, 1.440, 101110.000, 81.000, 237.567, 1.390, 1.850
"2013/09/24 19:49:52", 12.700, 1.440, 101120.000, 82.000, 222.567, 0.820, 1.130
"2013/09/24 20:04:50", 12.600, 1.440, 101110.000, 84.000, 191.567, 2.160, 2.620
"2013/09/24 20:19:48", 12.500, 1.440, 101110.000, 85.000, 167.567, 2.320, 2.830
"2013/09/24 20:34:46", 12.200, 1.440, 101110.000, 84.000, 175.567, 3.140, 3.500
"2013/09/24 20:49:44", 12.200, 1.440, 101110.000, 85.000, 175.567, 3.500, 3.910
"2013/09/24 21:04:42", 11.900, 1.440, 101110.000, 91.000, 162.567, 3.910, 4.320
"2013/09/24 21:19:40", 12.000, 1.440, 101120.000, 88.000, 168.567, 3.040, 3.340
"2013/09/24 21:34:38", 11.900, 1.440, 101110.000, 88.000, 187.567, 2.470, 2.780
"2013/09/24 21:49:36", 12.000, 1.440, 101110.000, 88.000, 176.567, 2.060, 2.260
"2013/09/24 22:04:34", 12.000, 1.440, 101110.000, 90.000, 181.567, 1.800, 2.320
"2013/09/24 22:19:32", 11.700, 1.440, 101120.000, 91.000, 201.567, 2.210, 2.520
"2013/09/24 22:34:30", 11.700, 1.440, 101110.000, 92.000, 207.567, 2.980, 4.170
"2013/09/24 22:49:28", 11.400, 1.440, 101110.000, 91.000, 233.567, 2.680, 3.090
"2013/09/24 23:04:26", 11.600, 1.440, 101090.000, 84.000, 233.567, 2.570, 3.140
"2013/09/24 23:19:24", 11.800, 1.440, 101080.000, 85.000, 235.567, 3.240, 3.810
"2013/09/24 23:34:22", 12.000, 1.440, 101090.000, 82.000, 239.567, 2.830, 3.140
"2013/09/24 23:49:20", 12.300, 1.440, 101090.000, 82.000, 233.567, 2.260, 3.040
"2013/09/25 00:04:18", 12.200, 1.440, 101100.000, 84.000, 201.567, 2.880, 3.340
"2013/09/25 00:19:16", 11.900, 1.440, 101090.000, 86.000, 201.567, 3.700, 4.060
"2013/09/25 00:34:14", 11.800, 1.440, 101090.000, 87.000, 190.567, 2.930, 3.290
"2013/09/25 00:49:12", 11.700, 1.440, 101110.000, 89.000, 218.567, 2.980, 3.550
"2013/09/25 01:04:10", 11.900, 1.440, 101120.000, 83.000, 343.567, 6.220, 7.000
"2013/09/25 01:19:08", 11.800, 1.440, 101120.000, 78.000, 326.567, 4.940, 6.020
"2013/09/25 01:34:06", 11.600, 1.440, 101130.000, 85.000, 355.567, 4.840, 5.810
"2013/09/25 01:49:04", 11.300, 1.440, 101140.000, 84.000, 3.567, 5.400, 5.710
"2013/09/25 02:04:02", 11.100, 1.440, 101130.000, 86.000, 7.567, 4.170, 4.840
"2013/09/25 02:19:00", 11.000, 1.440, 101130.000, 86.000, 17.567, 3.190, 3.550
"2013/09/25 02:33:58", 11.000, 1.440, 101120.000, 85.000, 39.567, 3.040, 3.450
"2013/09/25 02:48:56", 11.200, 1.440, 101120.000, 82.000, 46.567, 2.160, 3.090
"2013/09/25 03:03:54", 11.400, 1.440, 101130.000, 79.000, 52.567, 1.800, 2.110
"2013/09/25 03:18:52", 11.500, 1.440, 101120.000, 77.000, 102.567, 2.060, 2.370
"2013/09/25 03:33:50", 12.000, 1.440, 101120.000, 68.000, 93.567, 1.800, 2.210
"2013/09/25 03:48:48", 12.100, 1.440, 101130.000, 70.000, 9.567, 0.100, 0.460
"2013/09/25 04:03:46", 12.200, 1.440, 101140.000, 76.000, 73.567, 1.650, 2.260
"2013/09/25 04:18:44", 11.900, 1.440, 101160.000, 83.000, 173.567, 2.830, 3.140
"2013/09/25 04:33:42", 11.300, 1.440, 101170.000, 84.000, 190.567, 1.650, 2.110
"2013/09/25 04:48:41", 11.700, 1.440, 101180.000, 82.000, 333.567, 2.110, 2.730
"2013/09/25 05:03:38", 10.900, 1.440, 101190.000, 83.000, 47.567, 3.450, 3.960
"2013/09/25 05:18:37", 10.700, 1.440, 101180.000, 86.000, 63.567, 1.130, 1.540
"2013/09/25 05:27:07", 10.800, 1.440, 101180.000, 84.000, 51.567, 1.440, 1.850
"2013/09/25 05:35:37", 10.800, 1.440, 101190.000, 80.000, 64.567, 0.930, 1.290
"2013/09/25 05:50:35", 10.900, 1.440, 101190.000, 78.000, 66.567, 1.030, 1.180
"2013/09/25 06:05:33", 11.100, 1.440, 101210.000, 76.000, 106.567, 0.870, 1.230
"2013/09/25 06:20:31", 11.300, 11.516, 101210.000, 76.000, 44.567, 0.670, 0.930
"2013/09/25 06:35:29", 11.400, 25.911, 101230.000, 75.000, 41.567, 0.570, 0.930
"2013/09/25 06:50:27", 12.100, 57.580, 101230.000, 72.000, 16.567, 0.000, 0.000
"2013/09/25 06:58:57", 12.400, 76.294, 101240.000, 73.000, 225.567, 0.870, 1.490
"2013/09/25 07:13:55", 11.800, 105.084, 101250.000, 78.000, 223.567, 2.570, 3.040
"2013/09/25 07:28:53", 11.800, 136.753, 101260.000, 78.000, 219.567, 2.260, 2.680
"2013/09/25 07:43:51", 11.800, 165.543, 101270.000, 84.000, 198.567, 1.850, 2.260
"2013/09/25 07:58:49", 12.000, 200.091, 101300.000, 84.000, 207.567, 1.290, 1.900
"2013/09/25 08:13:47", 12.600, 260.550, 101310.000, 84.000, 124.567, 0.930, 1.340
"2013/09/25 08:28:45", 12.100, 224.562, 101320.000, 86.000, 95.567, 1.490, 1.650
"2013/09/25 08:43:43", 12.600, 318.130, 101330.000, 79.000, 337.567, 0.870, 1.540
"2013/09/25 08:58:41", 12.700, 356.996, 101350.000, 81.000, 58.567, 1.650, 1.950
"2013/09/25 09:13:39", 12.800, 395.863, 101340.000, 81.000, 87.567, 2.160, 2.520
"2013/09/25 09:28:37", 12.800, 423.213, 101350.000, 79.000, 88.567, 0.620, 1.180
"2013/09/25 09:43:35", 13.200, 447.685, 101360.000, 77.000, 22.567, 0.210, 0.670
"2013/09/25 09:58:33", 12.900, 477.914, 101380.000, 72.000, 348.567, 0.260, 0.980
"2013/09/25 10:13:31", 13.100, 463.519, 101390.000, 73.000, 71.567, 0.510, 0.770
"2013/09/25 10:28:29", 13.200, 436.169, 101400.000, 78.000, 119.567, 3.040, 3.860
"2013/09/25 10:43:27", 13.200, 620.425, 101420.000, 78.000, 112.567, 2.620, 2.980
"2013/09/25 10:58:25", 13.000, 559.966, 101420.000, 77.000, 109.567, 2.520, 3.290
"2013/09/25 11:13:23", 13.000, 166.982, 101420.000, 79.000, 127.567, 2.320, 2.880
"2013/09/25 11:28:21", 13.500, 646.336, 101420.000, 75.000, 129.567, 2.620, 3.450
"2013/09/25 11:43:19", 13.900, 226.002, 101430.000, 72.000, 145.567, 1.340, 1.950
"2013/09/25 11:51:49", 13.600, 156.906, 101450.000, 74.000, 146.567, 2.060, 2.260
"2013/09/25 12:06:47", 13.700, 631.941, 101450.000, 72.000, 161.567, 0.620, 1.080
"2013/09/25 12:21:45", 14.600, 616.106, 101460.000, 69.000, 147.567, 1.130, 1.490
"2013/09/25 12:36:43", 14.000, 204.409, 101460.000, 71.000, 108.567, 1.080, 1.230
"2013/09/25 12:45:13", 14.300, 693.839, 101470.000, 69.000, 108.567, 0.770, 1.230
"2013/09/25 13:00:11", 14.500, 336.843, 101480.000, 68.000, 16.567, 0.000, 0.000
"2013/09/25 13:15:09", 14.100, 207.288, 101490.000, 72.000, 255.567, 0.770, 1.230
"2013/09/25 13:30:07", 14.700, 342.601, 101500.000, 70.000, 244.567, 0.150, 0.570
"2013/09/25 13:45:05", 14.300, 130.994, 101500.000, 73.000, 329.567, 3.810, 4.480
"2013/09/25 14:00:03", 14.200, 100.765, 101500.000, 72.000, 327.567, 3.290, 3.860
"2013/09/25 14:15:01", 14.200, 136.753, 101510.000, 71.000, 324.567, 3.090, 3.450
"2013/09/25 14:29:59", 14.300, 179.938, 101520.000, 72.000, 324.567, 3.450, 3.760
"2013/09/25 14:44:57", 14.600, 138.192, 101530.000, 70.000, 323.567, 4.120, 5.450
"2013/09/25 14:59:55", 14.600, 467.838, 101520.000, 68.000, 315.567, 5.300, 5.920
"2013/09/25 15:14:53", 14.800, 493.749, 101530.000, 65.000, 316.567, 6.120, 6.790
"2013/09/25 15:29:51", 14.700, 404.500, 101530.000, 65.000, 321.567, 5.660, 6.580
"2013/09/25 15:38:21", 14.800, 369.952, 101540.000, 67.000, 325.567, 4.940, 5.500
"2013/09/25 15:53:19", 14.700, 338.283, 101550.000, 65.000, 333.567, 5.450, 6.020
"2013/09/25 16:08:17", 14.800, 292.219, 101560.000, 66.000, 330.567, 5.610, 6.170
"2013/09/25 16:23:15", 14.700, 246.155, 101560.000, 65.000, 325.567, 4.840, 5.400
"2013/09/25 16:38:13", 14.800, 205.849, 101560.000, 68.000, 320.567, 4.010, 4.580
"2013/09/25 16:53:11", 14.700, 165.543, 101570.000, 68.000, 323.567, 5.200, 5.660
"2013/09/25 17:08:09", 14.700, 128.116, 101570.000, 68.000, 318.567, 5.040, 5.920
"2013/09/25 17:23:08", 14.600, 83.491, 101580.000, 69.000, 325.567, 4.630, 5.450
"2013/09/25 17:38:06", 14.600, 47.504, 101600.000, 70.000, 329.567, 4.580, 5.140
"2013/09/25 17:53:04", 14.500, 17.274, 101600.000, 71.000, 336.567, 4.730, 5.400
"2013/09/25 18:08:02", 14.200, 1.440, 101610.000, 73.000, 346.567, 5.710, 6.220
"2013/09/25 18:23:00", 14.200, 1.440, 101620.000, 75.000, 356.567, 5.250, 6.070
"2013/09/25 18:37:58", 14.100, 1.440, 101630.000, 74.000, 350.567, 4.480, 5.250
"2013/09/25 18:52:56", 14.100, 1.440, 101650.000, 76.000, 6.567, 4.320, 4.730
