time[YYYY-MM-DD hh:mm:ss PST], elevation, water_electrical_conductivity, water_salinity, water_pressure, water_temperature
"2013/10/11 17:30:38", 16.758, 33.850, 27.447, 16.758, 14.175
"2013/10/11 17:32:38", 16.759, 33.850, 27.450, 16.759, 14.171
"2013/10/11 17:34:38", 16.743, 33.856, 27.458, 16.743, 14.169
"2013/10/11 17:36:38", 16.748, 33.872, 27.471, 16.748, 14.170
"2013/10/11 17:38:38", 16.743, 33.888, 27.486, 16.743, 14.169
"2013/10/11 17:40:38", 16.741, 33.902, 27.499, 16.741, 14.168
"2013/10/11 17:42:38", 16.741, 33.921, 27.519, 16.741, 14.164
"2013/10/11 17:44:39", 16.729, 33.970, 27.572, 16.729, 14.153
"2013/10/11 17:46:38", 16.732, 34.012, 27.614, 16.732, 14.145
"2013/10/11 17:48:38", 16.731, 34.052, 27.653, 16.731, 14.141
"2013/10/11 17:50:38", 16.724, 34.113, 27.712, 16.724, 14.136
"2013/10/11 17:52:38", 16.715, 34.158, 27.755, 16.715, 14.133
"2013/10/11 17:54:38", 16.719, 34.196, 27.790, 16.719, 14.131
"2013/10/11 17:56:38", 16.712, 34.232, 27.823, 16.712, 14.130
"2013/10/11 17:58:38", 16.713, 34.253, 27.843, 16.713, 14.129
"2013/10/11 18:00:38", 16.700, 34.269, 27.858, 16.700, 14.129
"2013/10/11 18:02:38", 16.693, 34.281, 27.868, 16.693, 14.130
"2013/10/11 18:04:38", 16.689, 34.297, 27.884, 16.689, 14.128
"2013/10/11 18:06:38", 16.688, 34.308, 27.893, 16.688, 14.128
"2013/10/11 18:08:38", 16.689, 34.318, 27.901, 16.689, 14.128
"2013/10/11 18:10:38", 16.670, 34.326, 27.909, 16.670, 14.129
"2013/10/11 18:12:38", 16.670, 34.339, 27.920, 16.670, 14.129
"2013/10/11 18:14:38", 16.658, 34.351, 27.932, 16.658, 14.127
"2013/10/11 18:16:39", 16.658, 34.364, 27.944, 16.658, 14.128
"2013/10/11 18:18:38", 16.658, 34.386, 27.964, 16.658, 14.126
"2013/10/11 18:20:38", 16.646, 34.397, 27.976, 16.646, 14.124
"2013/10/11 18:22:38", 16.635, 34.405, 27.983, 16.635, 14.125
"2013/10/11 18:24:38", 16.632, 34.416, 27.993, 16.632, 14.125
"2013/10/11 18:26:38", 16.629, 34.425, 28.001, 16.629, 14.125
"2013/10/11 18:28:38", 16.620, 34.429, 28.004, 16.620, 14.125
"2013/10/11 18:30:38", 16.614, 34.430, 28.005, 16.614, 14.125
"2013/10/11 18:32:38", 16.602, 34.440, 28.014, 16.602, 14.125
"2013/10/11 18:34:38", 16.590, 34.441, 28.015, 16.590, 14.125
"2013/10/11 18:36:38", 16.580, 34.442, 28.016, 16.580, 14.125
"2013/10/11 18:38:38", 16.565, 34.445, 28.018, 16.565, 14.126
"2013/10/11 18:40:38", 16.557, 34.445, 28.017, 16.557, 14.126
"2013/10/11 18:42:38", 16.541, 34.445, 28.017, 16.541, 14.127
"2013/10/11 18:44:38", 16.532, 34.444, 28.017, 16.532, 14.127
"2013/10/11 18:46:38", 16.526, 34.442, 28.015, 16.526, 14.127
"2013/10/11 18:48:38", 16.506, 34.441, 28.013, 16.506, 14.127
"2013/10/11 18:50:38", 16.503, 34.439, 28.013, 16.503, 14.126
"2013/10/11 18:52:38", 16.486, 34.438, 28.013, 16.486, 14.125
"2013/10/11 18:54:38", 16.464, 34.430, 28.007, 16.464, 14.123
"2013/10/11 18:56:38", 16.437, 34.424, 28.003, 16.437, 14.121
"2013/10/11 18:58:38", 16.446, 34.418, 27.996, 16.446, 14.123
"2013/10/11 19:00:38", 16.433, 34.411, 27.990, 16.433, 14.122
"2013/10/11 19:02:38", 16.429, 34.408, 27.987, 16.429, 14.122
"2013/10/11 19:04:38", 16.403, 34.403, 27.983, 16.403, 14.122
"2013/10/11 19:06:38", 16.386, 34.400, 27.978, 16.386, 14.126
"2013/10/11 19:08:38", 16.380, 34.402, 27.981, 16.380, 14.125
"2013/10/11 19:10:39", 16.366, 34.423, 28.000, 16.366, 14.124
"2013/10/11 19:12:38", 16.354, 34.432, 28.008, 16.354, 14.125
"2013/10/11 19:14:38", 16.341, 34.434, 28.010, 16.341, 14.124
"2013/10/11 19:16:38", 16.320, 34.437, 28.013, 16.320, 14.123
"2013/10/11 19:18:38", 16.307, 34.431, 28.007, 16.307, 14.123
"2013/10/11 19:20:38", 16.291, 34.417, 27.995, 16.291, 14.124
"2013/10/11 19:22:38", 16.291, 34.402, 27.980, 16.291, 14.125
"2013/10/11 19:24:38", 16.264, 34.387, 27.964, 16.264, 14.128
"2013/10/11 19:26:38", 16.252, 34.373, 27.951, 16.252, 14.130
"2013/10/11 19:28:38", 16.238, 34.355, 27.935, 16.238, 14.129
"2013/10/11 19:30:38", 16.209, 34.325, 27.906, 16.209, 14.131
"2013/10/11 19:32:38", 16.197, 34.308, 27.890, 16.197, 14.133
"2013/10/11 19:34:38", 16.179, 34.289, 27.872, 16.179, 14.134
"2013/10/11 19:36:38", 16.168, 34.268, 27.851, 16.168, 14.136
"2013/10/11 19:38:38", 16.153, 34.241, 27.827, 16.153, 14.137
"2013/10/11 19:40:38", 16.140, 34.226, 27.812, 16.140, 14.138
"2013/10/11 19:42:38", 16.119, 34.209, 27.796, 16.119, 14.139
"2013/10/11 19:44:38", 16.102, 34.192, 27.780, 16.102, 14.140
"2013/10/11 19:46:38", 16.100, 34.158, 27.748, 16.100, 14.142
"2013/10/11 19:48:38", 16.072, 34.137, 27.727, 16.072, 14.146
"2013/10/11 19:50:38", 16.050, 34.109, 27.699, 16.050, 14.149
"2013/10/11 19:52:39", 16.037, 34.063, 27.655, 16.037, 14.153
"2013/10/11 19:54:38", 16.016, 34.034, 27.627, 16.016, 14.156
"2013/10/11 19:56:38", 15.986, 34.003, 27.596, 15.986, 14.160
"2013/10/11 19:58:38", 15.967, 33.969, 27.562, 15.967, 14.165
"2013/10/11 20:00:38", 15.960, 33.919, 27.511, 15.960, 14.174
"2013/10/11 20:02:38", 15.939, 33.883, 27.473, 15.939, 14.181
"2013/10/11 20:04:38", 15.918, 33.838, 27.424, 15.918, 14.193
"2013/10/11 20:06:38", 15.888, 33.813, 27.400, 15.888, 14.196
"2013/10/11 20:08:38", 15.876, 33.807, 27.391, 15.876, 14.201
"2013/10/11 20:10:38", 15.853, 33.775, 27.352, 15.853, 14.215
"2013/10/11 20:12:38", 15.830, 33.754, 27.330, 15.830, 14.221
"2013/10/11 20:14:38", 15.812, 33.742, 27.317, 15.812, 14.223
"2013/10/11 20:16:38", 15.786, 33.723, 27.298, 15.786, 14.226
"2013/10/11 20:18:38", 15.771, 33.709, 27.283, 15.771, 14.229
"2013/10/11 20:20:38", 15.751, 33.688, 27.264, 15.751, 14.230
"2013/10/11 20:22:38", 15.734, 33.662, 27.240, 15.734, 14.231
"2013/10/11 20:24:39", 15.716, 33.651, 27.233, 15.716, 14.228
"2013/10/11 20:26:38", 15.695, 33.626, 27.215, 15.695, 14.221
"2013/10/11 20:28:38", 15.675, 33.601, 27.198, 15.675, 14.213
"2013/10/11 20:30:38", 15.658, 33.571, 27.176, 15.658, 14.206
"2013/10/11 20:32:38", 15.641, 33.555, 27.164, 15.641, 14.202
"2013/10/11 20:34:39", 15.616, 33.545, 27.156, 15.616, 14.201
"2013/10/11 20:36:38", 15.598, 33.517, 27.132, 15.598, 14.200
"2013/10/11 20:38:38", 15.577, 33.513, 27.129, 15.577, 14.199
"2013/10/11 20:40:38", 15.559, 33.493, 27.112, 15.559, 14.197
"2013/10/11 20:42:38", 15.539, 33.474, 27.095, 15.539, 14.197
"2013/10/11 20:44:38", 15.524, 33.471, 27.094, 15.524, 14.196
"2013/10/11 20:46:38", 15.504, 33.467, 27.088, 15.504, 14.199
"2013/10/11 20:48:38", 15.488, 33.465, 27.086, 15.488, 14.199
"2013/10/11 20:50:38", 15.476, 33.435, 27.058, 15.476, 14.201
"2013/10/11 20:52:38", 15.462, 33.420, 27.043, 15.462, 14.202
"2013/10/11 20:54:38", 15.440, 33.378, 27.004, 15.440, 14.205
"2013/10/11 20:56:38", 15.419, 33.344, 26.972, 15.419, 14.206
"2013/10/11 20:58:38", 15.397, 33.314, 26.946, 15.397, 14.206
"2013/10/11 21:00:38", 15.373, 33.294, 26.927, 15.373, 14.206
"2013/10/11 21:02:38", 15.358, 33.287, 26.923, 15.358, 14.204
"2013/10/11 21:04:38", 15.339, 33.256, 26.894, 15.339, 14.205
"2013/10/11 21:06:39", 15.321, 33.228, 26.869, 15.321, 14.206
"2013/10/11 21:08:38", 15.311, 33.198, 26.841, 15.311, 14.207
"2013/10/11 21:10:38", 15.294, 33.149, 26.797, 15.294, 14.209
"2013/10/11 21:12:38", 15.284, 33.098, 26.748, 15.284, 14.212
"2013/10/11 21:14:38", 15.265, 33.068, 26.720, 15.265, 14.214
"2013/10/11 21:16:39", 15.242, 33.060, 26.712, 15.242, 14.214
"2013/10/11 21:18:38", 15.223, 33.028, 26.683, 15.223, 14.217
"2013/10/11 21:20:38", 15.205, 32.984, 26.642, 15.205, 14.219
"2013/10/11 21:22:38", 15.184, 32.896, 26.560, 15.184, 14.223
"2013/10/11 21:24:38", 15.164, 32.746, 26.423, 15.164, 14.227
"2013/10/11 21:26:38", 15.150, 32.652, 26.339, 15.150, 14.229
"2013/10/11 21:28:38", 15.128, 32.555, 26.249, 15.128, 14.233
"2013/10/11 21:30:38", 15.103, 32.475, 26.176, 15.103, 14.236
"2013/10/11 21:32:38", 15.086, 32.434, 26.139, 15.086, 14.238
"2013/10/11 21:34:38", 15.056, 32.270, 25.987, 15.056, 14.245
"2013/10/11 21:36:38", 15.041, 32.152, 25.882, 15.041, 14.245
"2013/10/11 21:38:38", 15.032, 31.907, 25.656, 15.032, 14.258
"2013/10/11 21:40:38", 15.012, 31.681, 25.447, 15.012, 14.271
"2013/10/11 21:42:38", 14.993, 31.620, 25.390, 14.993, 14.274
"2013/10/11 21:44:38", 14.984, 31.469, 25.254, 14.984, 14.278
"2013/10/11 21:46:38", 14.967, 31.456, 25.244, 14.967, 14.276
"2013/10/11 21:48:38", 14.950, 31.463, 25.251, 14.950, 14.273
"2013/10/11 21:50:38", 14.934, 31.430, 25.224, 14.934, 14.272
"2013/10/11 21:52:38", 14.916, 31.286, 25.093, 14.916, 14.278
"2013/10/11 21:54:38", 14.900, 31.099, 24.922, 14.900, 14.285
"2013/10/11 21:56:38", 14.885, 30.948, 24.786, 14.885, 14.289
"2013/10/11 21:58:38", 14.863, 30.736, 24.592, 14.863, 14.299
"2013/10/11 22:00:38", 14.850, 30.503, 24.385, 14.850, 14.302
"2013/10/11 22:02:38", 14.830, 30.377, 24.272, 14.830, 14.306
"2013/10/11 22:04:38", 14.820, 30.243, 24.151, 14.820, 14.309
"2013/10/11 22:06:38", 14.806, 30.090, 24.015, 14.806, 14.312
"2013/10/11 22:08:39", 14.777, 30.011, 23.943, 14.777, 14.314
"2013/10/11 22:10:38", 14.742, 29.964, 23.901, 14.742, 14.316
"2013/10/11 22:12:38", 14.741, 29.986, 23.919, 14.741, 14.318
"2013/10/11 22:14:38", 14.727, 30.013, 23.943, 14.727, 14.319
"2013/10/11 22:16:38", 14.722, 30.037, 23.965, 14.722, 14.318
"2013/10/11 22:18:39", 14.708, 30.076, 23.998, 14.708, 14.320
"2013/10/11 22:20:38", 14.687, 30.099, 24.017, 14.687, 14.321
"2013/10/11 22:22:38", 14.680, 30.139, 24.052, 14.680, 14.321
"2013/10/11 22:24:38", 14.666, 30.183, 24.090, 14.666, 14.322
"2013/10/11 22:26:38", 14.652, 30.229, 24.132, 14.652, 14.320
"2013/10/11 22:28:38", 14.626, 30.244, 24.146, 14.626, 14.319
"2013/10/11 22:30:38", 14.621, 30.247, 24.149, 14.621, 14.320
"2013/10/11 22:32:38", 14.602, 30.168, 24.077, 14.602, 14.323
"2013/10/11 22:34:38", 14.588, 30.086, 24.003, 14.588, 14.325
"2013/10/11 22:36:38", 14.570, 30.075, 23.994, 14.570, 14.323
"2013/10/11 22:38:38", 14.550, 29.926, 23.859, 14.550, 14.330
"2013/10/11 22:40:38", 14.561, 29.950, 23.880, 14.561, 14.331
"2013/10/11 22:42:38", 14.551, 29.978, 23.905, 14.551, 14.330
"2013/10/11 22:44:38", 14.546, 29.962, 23.889, 14.546, 14.333
"2013/10/11 22:46:38", 14.528, 29.889, 23.823, 14.528, 14.337
"2013/10/11 22:48:38", 14.515, 29.787, 23.732, 14.515, 14.339
"2013/10/11 22:50:38", 14.505, 29.607, 23.571, 14.505, 14.343
"2013/10/11 22:52:38", 14.501, 29.516, 23.491, 14.501, 14.344
"2013/10/11 22:54:38", 14.497, 29.502, 23.478, 14.497, 14.345
"2013/10/11 22:56:38", 14.469, 29.432, 23.416, 14.469, 14.347
"2013/10/11 22:58:38", 14.461, 29.419, 23.404, 14.461, 14.347
"2013/10/11 23:00:39", 14.441, 29.432, 23.416, 14.441, 14.347
"2013/10/11 23:02:38", 14.434, 29.401, 23.389, 14.434, 14.346
"2013/10/11 23:04:38", 14.420, 29.356, 23.349, 14.420, 14.348
"2013/10/11 23:06:38", 14.406, 29.245, 23.250, 14.406, 14.349
"2013/10/11 23:08:38", 14.394, 29.149, 23.165, 14.394, 14.351
"2013/10/11 23:10:39", 14.395, 29.040, 23.068, 14.395, 14.353
"2013/10/11 23:12:38", 14.393, 28.988, 23.022, 14.393, 14.354
"2013/10/11 23:14:38", 14.375, 28.947, 22.986, 14.375, 14.355
"2013/10/11 23:16:38", 14.360, 28.877, 22.924, 14.360, 14.356
"2013/10/11 23:18:38", 14.347, 28.549, 22.635, 14.347, 14.360
"2013/10/11 23:20:39", 14.351, 28.230, 22.354, 14.351, 14.364
"2013/10/11 23:22:38", 14.340, 28.000, 22.153, 14.340, 14.367
"2013/10/11 23:24:38", 14.335, 27.800, 21.977, 14.335, 14.369
"2013/10/11 23:26:38", 14.322, 27.603, 21.804, 14.322, 14.374
"2013/10/11 23:28:38", 14.310, 27.450, 21.671, 14.310, 14.374
"2013/10/11 23:30:38", 14.311, 26.988, 21.266, 14.311, 14.382
"2013/10/11 23:32:38", 14.300, 26.776, 21.081, 14.300, 14.385
"2013/10/11 23:34:38", 14.300, 26.583, 20.912, 14.300, 14.390
"2013/10/11 23:36:38", 14.306, 26.522, 20.859, 14.306, 14.390
"2013/10/11 23:38:38", 14.299, 26.517, 20.854, 14.299, 14.390
"2013/10/11 23:40:38", 14.304, 26.410, 20.759, 14.304, 14.394
"2013/10/11 23:42:38", 14.286, 26.261, 20.630, 14.286, 14.396
"2013/10/11 23:44:38", 14.280, 25.993, 20.397, 14.280, 14.399
"2013/10/11 23:46:38", 14.268, 25.830, 20.256, 14.268, 14.401
"2013/10/11 23:48:38", 14.252, 25.863, 20.285, 14.252, 14.401
"2013/10/11 23:50:38", 14.256, 25.995, 20.399, 14.256, 14.400
"2013/10/11 23:52:39", 14.266, 26.093, 20.483, 14.266, 14.399
"2013/10/11 23:54:38", 14.254, 26.145, 20.528, 14.254, 14.400
"2013/10/11 23:56:38", 14.267, 26.125, 20.510, 14.267, 14.402
"2013/10/11 23:58:38", 14.246, 26.068, 20.461, 14.246, 14.402
"2013/10/12 00:00:38", 14.226, 25.952, 20.360, 14.226, 14.403
"2013/10/12 00:02:39", 14.239, 25.817, 20.244, 14.239, 14.404
"2013/10/12 00:04:38", 14.246, 25.742, 20.179, 14.246, 14.404
"2013/10/12 00:06:38", 14.267, 25.713, 20.155, 14.267, 14.402
"2013/10/12 00:08:38", 14.260, 25.527, 19.993, 14.260, 14.405
"2013/10/12 00:10:38", 14.240, 25.236, 19.738, 14.240, 14.415
"2013/10/12 00:12:38", 14.241, 25.087, 19.610, 14.241, 14.415
"2013/10/12 00:14:38", 14.241, 24.867, 19.422, 14.241, 14.416
"2013/10/12 00:16:38", 14.243, 24.752, 19.323, 14.243, 14.418
"2013/10/12 00:18:38", 14.229, 24.644, 19.228, 14.229, 14.420
"2013/10/12 00:20:38", 14.240, 24.633, 19.220, 14.240, 14.419
"2013/10/12 00:22:38", 14.235, 24.631, 19.218, 14.235, 14.419
"2013/10/12 00:24:38", 14.244, 24.668, 19.250, 14.244, 14.420
"2013/10/12 00:26:38", 14.247, 24.685, 19.263, 14.247, 14.421
"2013/10/12 00:28:38", 14.258, 24.652, 19.235, 14.258, 14.423
"2013/10/12 00:30:38", 14.246, 24.651, 19.233, 14.246, 14.424
"2013/10/12 00:32:38", 14.253, 24.638, 19.222, 14.253, 14.425
"2013/10/12 00:34:38", 14.263, 24.619, 19.204, 14.263, 14.425
"2013/10/12 00:36:38", 14.275, 24.612, 19.199, 14.275, 14.424
"2013/10/12 00:38:38", 14.268, 24.592, 19.182, 14.268, 14.425
"2013/10/12 00:40:38", 14.274, 24.590, 19.180, 14.274, 14.425
"2013/10/12 00:42:38", 14.279, 24.550, 19.146, 14.279, 14.426
"2013/10/12 00:44:38", 14.294, 24.398, 19.015, 14.294, 14.426
"2013/10/12 00:46:38", 14.280, 23.962, 18.643, 14.280, 14.428
"2013/10/12 00:48:38", 14.308, 23.849, 18.547, 14.308, 14.427
"2013/10/12 00:50:38", 14.312, 23.802, 18.507, 14.312, 14.428
"2013/10/12 00:52:38", 14.315, 23.893, 18.584, 14.315, 14.427
"2013/10/12 00:54:39", 14.312, 24.079, 18.741, 14.312, 14.430
"2013/10/12 00:56:38", 14.315, 24.172, 18.821, 14.315, 14.430
"2013/10/12 00:58:38", 14.334, 24.228, 18.868, 14.334, 14.430
"2013/10/12 01:00:38", 14.336, 24.177, 18.825, 14.336, 14.430
"2013/10/12 01:02:38", 14.342, 24.102, 18.761, 14.342, 14.431
"2013/10/12 01:04:39", 14.343, 24.168, 18.817, 14.343, 14.431
"2013/10/12 01:06:38", 14.357, 24.318, 18.946, 14.357, 14.428
"2013/10/12 01:08:38", 14.361, 24.381, 18.999, 14.361, 14.429
"2013/10/12 01:10:38", 14.379, 24.387, 19.006, 14.379, 14.427
"2013/10/12 01:12:38", 14.377, 24.324, 18.951, 14.377, 14.428
"2013/10/12 01:14:38", 14.387, 24.236, 18.875, 14.387, 14.430
"2013/10/12 01:16:38", 14.395, 24.148, 18.800, 14.395, 14.430
"2013/10/12 01:18:38", 14.401, 23.846, 18.541, 14.401, 14.432
"2013/10/12 01:20:38", 14.405, 23.909, 18.594, 14.405, 14.434
"2013/10/12 01:22:38", 14.427, 23.742, 18.452, 14.427, 14.435
"2013/10/12 01:24:39", 14.420, 23.693, 18.410, 14.420, 14.435
"2013/10/12 01:26:38", 14.450, 23.928, 18.610, 14.450, 14.434
"2013/10/12 01:30:38", 14.464, 23.801, 18.502, 14.464, 14.435
"2013/10/12 01:32:38", 14.461, 23.470, 18.221, 14.461, 14.436
"2013/10/12 01:34:39", 14.476, 23.239, 18.022, 14.476, 14.439
"2013/10/12 01:36:38", 14.481, 23.093, 17.898, 14.481, 14.441
"2013/10/12 01:38:38", 14.500, 23.475, 18.224, 14.500, 14.436
"2013/10/12 01:40:38", 14.508, 23.580, 18.314, 14.508, 14.434
"2013/10/12 01:42:38", 14.519, 23.700, 18.419, 14.519, 14.430
"2013/10/12 01:44:38", 14.534, 23.632, 18.360, 14.534, 14.431
"2013/10/12 01:46:38", 14.547, 23.642, 18.369, 14.547, 14.431
"2013/10/12 01:48:38", 14.555, 23.874, 18.566, 14.555, 14.429
"2013/10/12 01:50:38", 14.574, 24.194, 18.842, 14.574, 14.424
"2013/10/12 01:52:38", 14.579, 24.403, 19.023, 14.579, 14.421
"2013/10/12 01:54:38", 14.595, 24.591, 19.185, 14.595, 14.418
"2013/10/12 01:56:38", 14.607, 24.816, 19.380, 14.607, 14.412
"2013/10/12 01:58:38", 14.623, 25.070, 19.601, 14.623, 14.406
"2013/10/12 02:02:38", 14.651, 25.646, 20.102, 14.651, 14.392
"2013/10/12 02:04:38", 14.660, 26.120, 20.518, 14.660, 14.379
"2013/10/12 02:06:38", 14.670, 26.442, 20.798, 14.670, 14.373
"2013/10/12 02:10:38", 14.702, 26.878, 21.181, 14.702, 14.364
"2013/10/12 02:18:38", 14.746, 27.000, 21.286, 14.746, 14.364
"2013/10/12 02:22:38", 14.775, 27.152, 21.420, 14.775, 14.360
"2013/10/12 02:58:38", 15.028, 27.047, 21.327, 15.028, 14.363
"2013/10/12 03:00:38", 15.043, 26.717, 21.039, 15.043, 14.369
"2013/10/12 03:02:38", 15.057, 26.374, 20.735, 15.057, 14.382
"2013/10/12 03:04:38", 15.071, 25.940, 20.359, 15.071, 14.385
"2013/10/12 03:06:38", 15.084, 25.860, 20.290, 15.084, 14.386
"2013/10/12 03:08:38", 15.099, 25.999, 20.412, 15.099, 14.379
"2013/10/12 03:10:38", 15.115, 26.044, 20.453, 15.115, 14.377
"2013/10/12 03:12:38", 15.128, 25.883, 20.309, 15.128, 14.386
"2013/10/12 03:14:38", 15.147, 25.901, 20.328, 15.147, 14.380
"2013/10/12 03:16:38", 15.161, 25.807, 20.245, 15.161, 14.384
"2013/10/12 03:18:38", 15.172, 25.676, 20.129, 15.172, 14.390
"2013/10/12 03:20:38", 15.187, 24.111, 18.774, 15.187, 14.418
"2013/10/12 03:22:38", 15.205, 22.959, 17.791, 15.205, 14.426
"2013/10/12 03:24:38", 15.219, 22.850, 17.699, 15.219, 14.425
"2013/10/12 03:26:38", 15.234, 22.900, 17.742, 15.234, 14.422
"2013/10/12 03:28:38", 15.250, 22.566, 17.459, 15.250, 14.424
"2013/10/12 03:30:38", 15.264, 22.380, 17.301, 15.264, 14.424
"2013/10/12 03:32:38", 15.280, 22.533, 17.432, 15.280, 14.422
"2013/10/12 03:34:38", 15.295, 22.361, 17.286, 15.295, 14.424
"2013/10/12 03:36:38", 15.309, 22.027, 17.002, 15.309, 14.426
"2013/10/12 03:38:38", 15.321, 21.698, 16.724, 15.321, 14.430
"2013/10/12 03:40:38", 15.337, 21.060, 16.185, 15.337, 14.435
"2013/10/12 03:42:38", 15.349, 21.117, 16.233, 15.349, 14.433
"2013/10/12 03:44:38", 15.368, 21.330, 16.414, 15.368, 14.429
"2013/10/12 03:46:38", 15.387, 23.088, 17.911, 15.387, 14.401
"2013/10/12 03:48:38", 15.393, 24.555, 19.174, 15.393, 14.376
"2013/10/12 03:50:38", 15.419, 24.181, 18.845, 15.419, 14.396
"2013/10/12 03:52:38", 15.438, 24.631, 19.233, 15.438, 14.388
"2013/10/12 03:54:38", 15.459, 25.571, 20.051, 15.459, 14.365
"2013/10/12 03:56:38", 15.470, 26.274, 20.664, 15.470, 14.352
"2013/10/12 03:58:38", 15.487, 26.384, 20.759, 15.487, 14.354
"2013/10/12 04:00:38", 15.502, 26.427, 20.795, 15.502, 14.356
"2013/10/12 04:02:38", 15.514, 26.668, 21.006, 15.514, 14.349
"2013/10/12 04:04:38", 15.525, 26.783, 21.108, 15.525, 14.346
"2013/10/12 04:06:38", 15.539, 27.165, 21.444, 15.539, 14.337
"2013/10/12 04:08:38", 15.553, 27.445, 21.691, 15.553, 14.331
"2013/10/12 04:10:38", 15.573, 27.649, 21.869, 15.573, 14.328
"2013/10/12 04:12:38", 15.588, 27.803, 22.005, 15.588, 14.325
"2013/10/12 04:14:38", 15.606, 27.905, 22.095, 15.606, 14.323
"2013/10/12 04:16:38", 15.622, 27.977, 22.159, 15.622, 14.321
"2013/10/12 04:18:39", 15.634, 28.006, 22.185, 15.634, 14.319
"2013/10/12 04:20:38", 15.652, 28.014, 22.192, 15.652, 14.319
"2013/10/12 04:22:38", 15.668, 27.995, 22.176, 15.668, 14.319
"2013/10/12 04:24:38", 15.677, 27.997, 22.177, 15.677, 14.319
"2013/10/12 04:26:38", 15.694, 27.984, 22.166, 15.694, 14.318
"2013/10/12 04:28:39", 15.708, 27.980, 22.164, 15.708, 14.317
"2013/10/12 04:30:38", 15.722, 27.980, 22.164, 15.722, 14.317
"2013/10/12 04:32:38", 15.742, 27.979, 22.163, 15.742, 14.316
"2013/10/12 04:34:38", 15.750, 27.975, 22.160, 15.750, 14.315
"2013/10/12 04:36:38", 15.763, 27.958, 22.146, 15.763, 14.315
"2013/10/12 04:38:39", 15.778, 27.942, 22.131, 15.778, 14.315
"2013/10/12 04:40:38", 15.794, 27.940, 22.130, 15.794, 14.314
"2013/10/12 04:42:38", 15.809, 27.932, 22.124, 15.809, 14.314
"2013/10/12 04:44:38", 15.823, 27.929, 22.121, 15.823, 14.313
"2013/10/12 04:46:38", 15.837, 27.954, 22.144, 15.837, 14.311
"2013/10/12 04:48:38", 15.848, 27.975, 22.163, 15.848, 14.312
"2013/10/12 04:50:38", 15.862, 27.994, 22.180, 15.862, 14.311
"2013/10/12 04:52:38", 15.874, 28.039, 22.220, 15.874, 14.309
"2013/10/12 04:54:38", 15.885, 28.098, 22.274, 15.885, 14.304
"2013/10/12 04:56:38", 15.899, 28.135, 22.309, 15.899, 14.299
"2013/10/12 04:58:38", 15.918, 28.117, 22.294, 15.918, 14.297
"2013/10/12 05:00:38", 15.922, 28.099, 22.280, 15.922, 14.296
"2013/10/12 05:02:38", 15.941, 28.077, 22.261, 15.941, 14.295
"2013/10/12 05:04:38", 15.957, 28.071, 22.256, 15.957, 14.294
"2013/10/12 05:06:38", 15.983, 28.054, 22.242, 15.983, 14.293
"2013/10/12 05:08:38", 15.948, 28.046, 22.235, 15.948, 14.293
"2013/10/12 05:10:38", 16.000, 28.025, 22.217, 16.000, 14.292
"2013/10/12 05:12:38", 16.006, 27.997, 22.193, 16.006, 14.292
"2013/10/12 05:14:38", 16.017, 27.985, 22.183, 16.017, 14.291
"2013/10/12 05:16:38", 16.035, 27.984, 22.182, 16.035, 14.290
"2013/10/12 05:18:38", 16.044, 27.963, 22.164, 16.044, 14.290
"2013/10/12 05:20:38", 16.056, 27.931, 22.135, 16.056, 14.292
"2013/10/12 05:22:38", 16.068, 27.852, 22.066, 16.068, 14.293
"2013/10/12 05:24:38", 16.078, 27.863, 22.076, 16.078, 14.291
"2013/10/12 05:26:38", 16.088, 27.883, 22.095, 16.088, 14.290
"2013/10/12 05:28:38", 16.103, 27.921, 22.130, 16.103, 14.285
"2013/10/12 05:30:39", 16.114, 27.940, 22.147, 16.114, 14.285
"2013/10/12 05:32:38", 16.126, 27.974, 22.179, 16.126, 14.280
"2013/10/12 05:34:38", 16.139, 28.058, 22.255, 16.139, 14.276
"2013/10/12 05:36:38", 16.144, 28.150, 22.336, 16.144, 14.274
"2013/10/12 05:38:38", 16.154, 28.182, 22.364, 16.154, 14.274
"2013/10/12 05:40:39", 16.160, 28.250, 22.425, 16.160, 14.273
"2013/10/12 05:42:38", 16.178, 28.362, 22.523, 16.178, 14.272
"2013/10/12 05:44:38", 16.188, 28.662, 22.786, 16.188, 14.271
"2013/10/12 05:46:38", 16.196, 28.847, 22.949, 16.196, 14.269
"2013/10/12 05:48:38", 16.205, 28.999, 23.083, 16.205, 14.268
"2013/10/12 05:50:39", 16.219, 29.208, 23.266, 16.219, 14.268
"2013/10/12 05:52:38", 16.229, 29.548, 23.563, 16.229, 14.270
"2013/10/12 05:54:38", 16.241, 30.170, 24.106, 16.241, 14.278
"2013/10/12 05:56:38", 16.240, 30.617, 24.495, 16.240, 14.285
"2013/10/12 05:58:38", 16.250, 31.059, 24.881, 16.250, 14.294
"2013/10/12 06:00:39", 16.262, 31.536, 25.299, 16.262, 14.299
"2013/10/12 06:02:38", 16.266, 32.010, 25.714, 16.266, 14.308
"2013/10/12 06:04:38", 16.277, 32.321, 25.988, 16.277, 14.311
"2013/10/12 06:06:38", 16.288, 32.566, 26.204, 16.288, 14.315
"2013/10/12 06:08:38", 16.295, 32.853, 26.457, 16.295, 14.318
"2013/10/12 06:10:38", 16.303, 33.116, 26.689, 16.303, 14.321
