time[YYYY-MM-DD hh:mm:ss PST], oxygensat, oxygen
"2013/09/04 11:26:00", 78.535, 4.649
"2013/09/04 11:27:00", 77.802, 4.600
"2013/09/04 11:29:00", 74.380, 4.446
"2013/09/04 11:30:00", 74.322, 4.444
"2013/09/04 11:32:00", 74.597, 4.466
"2013/09/04 11:33:00", 74.651, 4.470
"2013/09/04 11:35:00", 75.029, 4.491
"2013/09/04 11:36:00", 75.158, 4.497
"2013/09/04 11:38:00", 75.330, 4.507
"2013/09/04 11:39:00", 75.549, 4.519
"2013/09/04 11:40:00", 75.641, 4.522
"2013/09/04 11:41:00", 75.476, 4.514
"2013/09/04 11:42:00", 75.552, 4.519
"2013/09/04 11:47:00", 76.068, 4.542
"2013/09/04 11:48:00", 76.258, 4.552
"2013/09/04 11:50:00", 75.834, 4.530
"2013/09/04 11:51:00", 75.992, 4.538
"2013/09/04 11:53:00", 76.049, 4.540
"2013/09/04 11:54:00", 76.212, 4.547
"2013/09/04 11:56:00", 76.345, 4.554
"2013/09/04 11:57:00", 76.519, 4.565
"2013/09/04 11:59:00", 76.382, 4.557
"2013/09/04 12:00:00", 76.429, 4.560
"2013/09/04 12:02:00", 77.038, 4.600
"2013/09/04 12:03:00", 77.133, 4.603
"2013/09/04 12:05:00", 76.972, 4.594
"2013/09/04 12:06:00", 77.134, 4.605
"2013/09/04 12:08:00", 77.066, 4.597
"2013/09/04 12:09:00", 77.176, 4.600
"2013/09/04 12:11:00", 77.015, 4.593
"2013/09/04 12:12:00", 77.133, 4.597
"2013/09/04 12:17:00", 76.876, 4.582
"2013/09/04 12:18:00", 76.951, 4.589
"2013/09/04 12:23:00", 76.943, 4.584
"2013/09/04 12:24:00", 77.127, 4.596
"2013/09/04 12:26:00", 77.439, 4.613
"2013/09/04 12:27:00", 77.569, 4.620
"2013/09/04 12:29:00", 77.168, 4.599
"2013/09/04 12:30:00", 77.259, 4.605
"2013/09/04 12:32:00", 77.266, 4.606
"2013/09/04 12:33:00", 77.436, 4.615
"2013/09/04 12:35:00", 77.483, 4.620
"2013/09/04 12:36:00", 77.392, 4.612
"2013/09/04 12:38:00", 77.699, 4.628
"2013/09/04 12:39:00", 77.783, 4.636
"2013/09/04 12:40:00", 77.945, 4.646
"2013/09/04 12:41:00", 77.766, 4.629
"2013/09/04 12:42:00", 77.880, 4.638
"2013/09/04 12:44:00", 77.372, 4.610
"2013/09/04 12:45:00", 77.306, 4.606
"2013/09/04 12:47:00", 77.387, 4.610
"2013/09/04 12:48:00", 77.485, 4.613
"2013/09/04 12:50:00", 77.372, 4.610
"2013/09/04 12:51:00", 77.440, 4.609
"2013/09/04 12:53:00", 77.005, 4.592
"2013/09/04 12:54:00", 76.999, 4.590
"2013/09/04 12:56:00", 77.057, 4.593
"2013/09/04 12:57:00", 77.267, 4.603
"2013/09/04 12:59:00", 77.348, 4.605
"2013/09/04 13:00:00", 77.618, 4.620
"2013/09/04 13:02:00", 77.901, 4.657
"2013/09/04 13:03:00", 77.983, 4.658
"2013/09/04 13:05:00", 77.566, 4.628
"2013/09/04 13:06:00", 77.410, 4.617
"2013/09/04 13:08:00", 77.113, 4.601
"2013/09/04 13:09:00", 77.192, 4.597
"2013/09/04 13:11:00", 77.243, 4.604
"2013/09/04 13:12:00", 77.281, 4.606
"2013/09/04 13:14:00", 77.931, 4.648
"2013/09/04 13:15:00", 77.988, 4.645
"2013/09/04 13:17:00", 78.283, 4.662
"2013/09/04 13:18:00", 78.472, 4.673
"2013/09/04 13:23:00", 79.920, 4.762
"2013/09/04 13:24:00", 79.896, 4.758
"2013/09/04 13:26:00", 80.382, 4.787
"2013/09/04 13:27:00", 80.471, 4.793
"2013/09/04 13:29:00", 80.948, 4.826
"2013/09/04 13:30:00", 81.182, 4.839
"2013/09/04 13:32:00", 81.072, 4.834
"2013/09/04 13:33:00", 81.051, 4.830
"2013/09/04 13:35:00", 81.094, 4.830
"2013/09/04 13:36:00", 81.182, 4.836
"2013/09/04 13:38:00", 80.423, 4.797
"2013/09/04 13:39:00", 80.214, 4.785
"2013/09/04 13:40:00", 80.255, 4.781
"2013/09/04 13:41:00", 79.427, 4.734
"2013/09/04 13:42:00", 79.287, 4.728
"2013/09/04 13:44:00", 79.317, 4.734
"2013/09/04 13:45:00", 79.201, 4.729
"2013/09/04 13:47:00", 79.289, 4.733
"2013/09/04 13:48:00", 79.466, 4.741
"2013/09/04 13:50:00", 79.910, 4.772
"2013/09/04 13:51:00", 79.953, 4.778
"2013/09/04 13:53:00", 81.882, 4.895
"2013/09/04 13:54:00", 82.077, 4.897
"2013/09/04 13:56:00", 82.072, 4.896
"2013/09/04 13:57:00", 82.653, 4.932
"2013/09/04 13:59:00", 81.664, 4.871
"2013/09/04 14:00:00", 83.051, 4.958
"2013/09/04 14:02:00", 82.966, 4.964
"2013/09/04 14:03:00", 82.922, 4.950
"2013/09/04 14:05:00", 83.594, 4.990
"2013/09/04 14:06:00", 83.942, 5.007
"2013/09/04 14:08:00", 86.983, 5.192
"2013/09/04 14:09:00", 87.177, 5.201
"2013/09/04 14:11:00", 86.599, 5.179
"2013/09/04 14:12:00", 86.874, 5.187
"2013/09/04 14:14:00", 88.503, 5.288
"2013/09/04 14:15:00", 88.733, 5.303
"2013/09/04 14:17:00", 89.126, 5.324
"2013/09/04 14:18:00", 89.618, 5.349
"2013/09/04 14:23:00", 86.696, 5.187
"2013/09/04 14:24:00", 87.189, 5.212
"2013/09/04 14:26:00", 87.730, 5.247
"2013/09/04 14:27:00", 87.852, 5.250
"2013/09/04 14:29:00", 87.022, 5.202
"2013/09/04 14:30:00", 86.484, 5.165
"2013/09/04 14:32:00", 88.331, 5.279
"2013/09/04 14:33:00", 88.300, 5.271
"2013/09/04 14:35:00", 88.711, 5.299
"2013/09/04 14:36:00", 88.875, 5.306
"2013/09/04 14:38:00", 90.171, 5.388
"2013/09/04 14:39:00", 90.321, 5.391
"2013/09/04 14:40:00", 90.530, 5.402
"2013/09/04 14:41:00", 90.028, 5.372
"2013/09/04 14:42:00", 89.935, 5.358
"2013/09/04 14:44:00", 88.752, 5.296
"2013/09/04 14:45:00", 89.356, 5.330
"2013/09/04 14:47:00", 92.347, 5.514
"2013/09/04 14:48:00", 92.320, 5.509
"2013/09/04 14:50:00", 91.995, 5.496
"2013/09/04 14:51:00", 92.540, 5.523
"2013/09/04 14:53:00", 93.511, 5.585
"2013/09/04 14:54:00", 92.009, 5.491
"2013/09/04 14:56:00", 93.325, 5.562
"2013/09/04 14:57:00", 93.606, 5.576
"2013/09/04 14:59:00", 92.609, 5.526
"2013/09/04 15:00:00", 92.369, 5.510
"2013/09/04 15:02:00", 93.218, 5.578
"2013/09/04 15:03:00", 93.211, 5.571
"2013/09/04 15:05:00", 93.711, 5.593
"2013/09/04 15:06:00", 93.744, 5.593
"2013/09/04 15:08:00", 89.535, 5.345
"2013/09/04 15:09:00", 89.456, 5.340
"2013/09/04 15:11:00", 88.196, 5.263
"2013/09/04 15:12:00", 88.837, 5.303
"2013/09/04 15:14:00", 87.413, 5.216
"2013/09/04 15:15:00", 86.759, 5.171
"2013/09/04 15:17:00", 85.892, 5.125
"2013/09/04 15:18:00", 86.628, 5.171
"2013/09/04 15:26:00", 85.332, 5.089
"2013/09/04 15:27:00", 84.681, 5.046
"2013/09/04 15:29:00", 85.304, 5.093
"2013/09/04 15:30:00", 85.079, 5.080
"2013/09/04 15:32:00", 86.274, 5.152
"2013/09/04 15:33:00", 86.058, 5.135
"2013/09/04 15:35:00", 88.505, 5.286
"2013/09/04 15:36:00", 88.499, 5.285
"2013/09/04 15:38:00", 93.717, 5.600
"2013/09/04 15:39:00", 95.927, 5.728
"2013/09/04 15:40:00", 94.303, 5.635
"2013/09/04 15:41:00", 95.705, 5.706
"2013/09/04 15:42:00", 95.682, 5.706
"2013/09/04 15:44:00", 95.951, 5.732
"2013/09/04 15:45:00", 95.646, 5.716
"2013/09/04 15:47:00", 94.606, 5.654
"2013/09/04 15:48:00", 94.454, 5.643
"2013/09/04 15:50:00", 95.204, 5.687
"2013/09/04 15:51:00", 95.165, 5.680
"2013/09/04 15:53:00", 95.827, 5.719
"2013/09/04 15:54:00", 96.094, 5.730
"2013/09/04 15:56:00", 94.999, 5.667
"2013/09/04 15:57:00", 94.762, 5.647
"2013/09/04 15:59:00", 96.302, 5.744
"2013/09/04 16:00:00", 97.726, 5.821
"2013/09/04 16:01:00", 99.565, 5.930
"2013/09/04 16:02:00", 98.999, 5.896
"2013/09/04 16:03:00", 101.270, 6.034
"2013/09/04 16:05:00", 101.015, 6.023
"2013/09/04 16:06:00", 100.473, 5.988
"2013/09/04 16:08:00", 99.232, 5.916
"2013/09/04 16:09:00", 99.234, 5.914
"2013/09/04 16:11:00", 96.511, 5.755
"2013/09/04 16:12:00", 96.712, 5.764
"2013/09/04 16:14:00", 109.483, 6.527
"2013/09/04 16:15:00", 108.227, 6.449
"2013/09/04 16:17:00", 102.880, 6.138
"2013/09/04 16:18:00", 102.689, 6.126
"2013/09/04 16:23:00", 105.158, 6.278
"2013/09/04 16:24:00", 104.467, 6.230
"2013/09/04 16:26:00", 104.692, 6.249
"2013/09/04 16:27:00", 104.778, 6.255
"2013/09/04 16:29:00", 103.063, 6.157
"2013/09/04 16:30:00", 103.976, 6.210
"2013/09/04 16:32:00", 103.815, 6.199
"2013/09/04 16:33:00", 103.625, 6.179
"2013/09/04 16:35:00", 102.793, 6.137
"2013/09/04 16:36:00", 103.491, 6.179
"2013/09/04 16:38:00", 103.343, 6.169
"2013/09/04 16:39:00", 103.952, 6.202
"2013/09/04 16:40:00", 103.384, 6.165
"2013/09/04 16:41:00", 102.256, 6.097
"2013/09/04 16:42:00", 102.077, 6.083
"2013/09/04 16:44:00", 100.750, 6.013
"2013/09/04 16:45:00", 101.323, 6.045
"2013/09/04 16:47:00", 99.807, 5.959
"2013/09/04 16:48:00", 99.241, 5.923
"2013/09/04 16:50:00", 98.431, 5.871
"2013/09/04 16:51:00", 98.220, 5.853
"2013/09/04 16:53:00", 98.954, 5.902
"2013/09/04 16:54:00", 98.619, 5.877
"2013/09/04 16:56:00", 98.538, 5.875
"2013/09/04 16:57:00", 98.442, 5.869
"2013/09/04 16:59:00", 95.386, 5.690
"2013/09/04 17:00:00", 94.851, 5.659
"2013/09/04 17:02:00", 95.995, 5.746
"2013/09/04 17:03:00", 95.250, 5.695
"2013/09/04 17:05:00", 96.358, 5.772
"2013/09/04 17:06:00", 97.247, 5.827
"2013/09/04 17:08:00", 97.363, 5.834
"2013/09/04 17:09:00", 98.266, 5.884
"2013/09/04 17:11:00", 97.745, 5.852
"2013/09/04 17:12:00", 96.672, 5.786
"2013/09/04 17:14:00", 94.092, 5.634
"2013/09/04 17:15:00", 94.012, 5.628
"2013/09/04 17:17:00", 95.967, 5.751
"2013/09/04 17:18:00", 95.162, 5.702
"2013/09/04 17:23:00", 97.061, 5.845
"2013/09/04 17:24:00", 96.899, 5.835
"2013/09/04 17:26:00", 97.828, 5.889
"2013/09/04 17:27:00", 100.020, 6.022
"2013/09/04 17:29:00", 101.936, 6.137
"2013/09/04 17:30:00", 102.171, 6.153
"2013/09/04 17:32:00", 101.887, 6.132
"2013/09/04 17:33:00", 103.142, 6.210
"2013/09/04 17:35:00", 101.774, 6.120
"2013/09/04 17:36:00", 101.743, 6.118
"2013/09/04 17:38:00", 103.126, 6.204
"2013/09/04 17:39:00", 103.440, 6.222
"2013/09/04 17:40:00", 104.248, 6.272
"2013/09/04 17:41:00", 101.295, 6.095
"2013/09/04 17:42:00", 101.151, 6.088
"2013/09/04 17:44:00", 100.690, 6.067
"2013/09/04 17:45:00", 100.977, 6.086
"2013/09/04 17:47:00", 101.241, 6.102
"2013/09/04 17:48:00", 102.570, 6.177
"2013/09/04 17:50:00", 98.416, 5.936
"2013/09/04 17:51:00", 98.725, 5.952
"2013/09/04 17:53:00", 95.075, 5.740
"2013/09/04 17:54:00", 95.650, 5.770
"2013/09/04 17:56:00", 91.444, 5.522
"2013/09/04 17:57:00", 90.648, 5.478
"2013/09/04 17:59:00", 91.721, 5.537
"2013/09/04 18:00:00", 92.040, 5.556
"2013/09/04 18:02:00", 91.500, 5.524
"2013/09/04 18:03:00", 91.106, 5.501
"2013/09/04 18:05:00", 90.646, 5.469
"2013/09/04 18:06:00", 90.642, 5.469
"2013/09/04 18:08:00", 89.450, 5.397
"2013/09/04 18:09:00", 88.957, 5.369
"2013/09/04 18:11:00", 88.471, 5.348
"2013/09/04 18:12:00", 88.078, 5.329
"2013/09/04 18:14:00", 88.356, 5.339
"2013/09/04 18:15:00", 88.346, 5.338
"2013/09/04 18:17:00", 87.875, 5.308
"2013/09/04 18:18:00", 88.037, 5.318
"2013/09/04 18:23:00", 87.512, 5.291
"2013/09/04 18:24:00", 87.372, 5.282
"2013/09/04 18:26:00", 87.247, 5.278
"2013/09/04 18:27:00", 87.306, 5.282
"2013/09/04 18:29:00", 87.063, 5.267
"2013/09/04 18:30:00", 86.819, 5.251
"2013/09/04 18:32:00", 86.946, 5.260
"2013/09/04 18:33:00", 86.776, 5.253
"2013/09/04 18:35:00", 86.233, 5.219
"2013/09/04 18:36:00", 86.135, 5.218
"2013/09/04 18:38:00", 85.639, 5.189
"2013/09/04 18:39:00", 85.085, 5.153
"2013/09/04 18:40:00", 84.934, 5.141
"2013/09/04 18:41:00", 85.030, 5.146
"2013/09/04 18:42:00", 85.295, 5.167
"2013/09/04 18:44:00", 85.320, 5.170
"2013/09/04 18:45:00", 85.473, 5.179
"2013/09/04 18:47:00", 84.272, 5.109
"2013/09/04 18:48:00", 84.500, 5.121
"2013/09/04 18:50:00", 85.655, 5.192
"2013/09/04 18:51:00", 85.695, 5.193
"2013/09/04 18:53:00", 84.832, 5.142
"2013/09/04 18:54:00", 84.899, 5.150
"2013/09/04 18:56:00", 84.655, 5.134
"2013/09/04 18:57:00", 84.477, 5.122
"2013/09/04 18:59:00", 84.468, 5.122
"2013/09/04 19:00:00", 84.897, 5.145
"2013/09/04 19:02:00", 85.201, 5.163
"2013/09/04 19:03:00", 85.291, 5.169
"2013/09/04 19:05:00", 85.572, 5.177
"2013/09/04 19:06:00", 85.710, 5.183
"2013/09/04 19:08:00", 84.344, 5.109
"2013/09/04 19:09:00", 84.183, 5.100
"2013/09/04 19:11:00", 83.475, 5.059
"2013/09/04 19:12:00", 83.720, 5.074
"2013/09/04 19:14:00", 84.287, 5.108
"2013/09/04 19:15:00", 84.315, 5.108
"2013/09/04 19:17:00", 84.512, 5.121
"2013/09/04 19:18:00", 84.601, 5.125
"2013/09/04 19:23:00", 85.048, 5.153
"2013/09/04 19:24:00", 85.153, 5.157
"2013/09/04 19:26:00", 85.210, 5.162
"2013/09/04 19:27:00", 85.308, 5.166
"2013/09/04 19:29:00", 85.261, 5.168
"2013/09/04 19:30:00", 85.352, 5.170
"2013/09/04 19:32:00", 85.115, 5.158
"2013/09/04 19:33:00", 85.175, 5.159
"2013/09/04 19:35:00", 85.238, 5.164
"2013/09/04 19:36:00", 85.219, 5.162
"2013/09/04 19:38:00", 85.152, 5.159
"2013/09/04 19:39:00", 85.185, 5.155
"2013/09/04 19:40:00", 85.220, 5.157
"2013/09/04 19:41:00", 85.325, 5.166
"2013/09/04 19:42:00", 85.485, 5.174
"2013/09/04 19:44:00", 83.643, 5.073
"2013/09/04 19:45:00", 83.781, 5.079
"2013/09/04 19:47:00", 84.211, 5.102
"2013/09/04 19:48:00", 84.355, 5.109
"2013/09/04 19:50:00", 83.848, 5.084
"2013/09/04 19:51:00", 83.912, 5.085
"2013/09/04 19:53:00", 83.903, 5.087
"2013/09/04 19:54:00", 83.867, 5.083
"2013/09/04 19:56:00", 83.820, 5.082
"2013/09/04 19:57:00", 83.734, 5.076
"2013/09/04 19:59:00", 83.717, 5.075
"2013/09/04 20:00:00", 83.889, 5.083
"2013/09/04 20:02:00", 83.623, 5.072
"2013/09/04 20:03:00", 83.688, 5.071
"2013/09/04 20:05:00", 82.643, 5.011
"2013/09/04 20:06:00", 82.916, 5.023
"2013/09/04 20:08:00", 84.279, 5.107
"2013/09/04 20:09:00", 84.132, 5.097
"2013/09/04 20:11:00", 85.011, 5.154
"2013/09/04 20:12:00", 85.171, 5.161
"2013/09/04 20:14:00", 84.698, 5.132
"2013/09/04 20:15:00", 84.861, 5.141
"2013/09/04 20:17:00", 84.955, 5.140
"2013/09/04 20:18:00", 84.879, 5.136
"2013/09/04 20:23:00", 83.624, 5.044
"2013/09/04 20:24:00", 83.974, 5.078
"2013/09/04 20:26:00", 83.924, 5.060
"2013/09/04 20:27:00", 84.082, 5.068
"2013/09/04 20:29:00", 83.631, 5.050
"2013/09/04 20:30:00", 83.841, 5.068
"2013/09/04 20:32:00", 83.573, 5.041
"2013/09/04 20:33:00", 83.705, 5.046
"2013/09/04 20:35:00", 86.635, 5.224
"2013/09/04 20:36:00", 86.605, 5.222
"2013/09/04 20:38:00", 85.284, 5.148
"2013/09/04 20:39:00", 85.347, 5.150
"2013/09/04 20:40:00", 85.281, 5.128
"2013/09/04 20:41:00", 83.544, 5.041
"2013/09/04 20:42:00", 83.443, 5.034
"2013/09/04 20:44:00", 86.493, 5.216
"2013/09/04 20:45:00", 86.095, 5.197
"2013/09/04 20:47:00", 89.276, 5.383
"2013/09/04 20:48:00", 90.124, 5.431
"2013/09/04 20:50:00", 89.417, 5.394
"2013/09/04 20:51:00", 89.794, 5.406
"2013/09/04 20:53:00", 88.091, 5.307
"2013/09/04 20:54:00", 87.909, 5.298
"2013/09/04 20:56:00", 86.511, 5.214
"2013/09/04 20:57:00", 86.798, 5.224
"2013/09/04 20:59:00", 87.197, 5.258
"2013/09/04 21:00:00", 87.290, 5.262
"2013/09/04 21:02:00", 87.530, 5.278
"2013/09/04 21:03:00", 87.487, 5.277
"2013/09/04 21:05:00", 86.833, 5.231
"2013/09/04 21:06:00", 87.462, 5.274
"2013/09/04 21:08:00", 87.580, 5.276
"2013/09/04 21:09:00", 87.749, 5.282
"2013/09/04 21:11:00", 84.825, 5.110
"2013/09/04 21:12:00", 85.024, 5.120
"2013/09/04 21:14:00", 83.587, 5.034
"2013/09/04 21:15:00", 84.157, 5.068
"2013/09/04 21:17:00", 83.869, 5.047
"2013/09/04 21:18:00", 83.977, 5.053
"2013/09/04 21:23:00", 82.395, 4.954
"2013/09/04 21:24:00", 82.288, 4.948
"2013/09/04 21:26:00", 81.473, 4.897
"2013/09/04 21:27:00", 81.686, 4.909
"2013/09/04 21:29:00", 81.996, 4.933
"2013/09/04 21:30:00", 81.909, 4.927
"2013/09/04 21:32:00", 85.115, 5.126
"2013/09/04 21:33:00", 85.786, 5.166
"2013/09/04 21:35:00", 87.857, 5.294
"2013/09/04 21:36:00", 88.247, 5.319
"2013/09/04 21:38:00", 89.063, 5.368
"2013/09/04 21:39:00", 89.198, 5.369
"2013/09/04 21:40:00", 88.586, 5.334
"2013/09/04 21:41:00", 88.251, 5.314
"2013/09/04 21:42:00", 88.649, 5.336
"2013/09/04 21:44:00", 88.338, 5.319
"2013/09/04 21:45:00", 88.293, 5.319
"2013/09/04 21:47:00", 88.071, 5.309
"2013/09/04 21:48:00", 88.118, 5.308
"2013/09/04 21:50:00", 86.600, 5.218
"2013/09/04 21:51:00", 86.855, 5.231
"2013/09/04 21:53:00", 85.345, 5.139
"2013/09/04 21:54:00", 85.545, 5.148
"2013/09/04 21:56:00", 84.568, 5.090
"2013/09/04 21:57:00", 84.855, 5.104
"2013/09/04 21:59:00", 84.962, 5.112
"2013/09/04 22:00:00", 85.015, 5.110
"2013/09/04 22:01:00", 85.100, 5.115
"2013/09/04 22:02:00", 84.730, 5.092
"2013/09/04 22:03:00", 84.542, 5.081
"2013/09/04 22:05:00", 82.645, 4.972
"2013/09/04 22:06:00", 82.479, 4.962
"2013/09/04 22:08:00", 78.922, 4.738
"2013/09/04 22:09:00", 78.790, 4.730
"2013/09/04 22:11:00", 79.419, 4.772
"2013/09/04 22:12:00", 79.605, 4.790
"2013/09/04 22:14:00", 79.495, 4.775
"2013/09/04 22:15:00", 79.865, 4.800
"2013/09/04 22:17:00", 80.709, 4.855
"2013/09/04 22:18:00", 80.891, 4.863
"2013/09/04 22:23:00", 80.966, 4.870
"2013/09/04 22:24:00", 81.024, 4.868
"2013/09/04 22:26:00", 79.357, 4.766
"2013/09/04 22:27:00", 79.092, 4.753
"2013/09/04 22:29:00", 77.728, 4.665
"2013/09/04 22:30:00", 77.844, 4.672
"2013/09/04 22:32:00", 78.094, 4.689
"2013/09/04 22:33:00", 78.019, 4.683
"2013/09/04 22:35:00", 77.430, 4.649
"2013/09/04 22:36:00", 77.310, 4.639
"2013/09/04 22:38:00", 77.590, 4.657
"2013/09/04 22:39:00", 77.745, 4.666
"2013/09/04 22:40:00", 77.685, 4.664
"2013/09/04 22:41:00", 77.778, 4.665
"2013/09/04 22:42:00", 77.860, 4.669
"2013/09/04 22:44:00", 78.117, 4.686
"2013/09/04 22:45:00", 78.281, 4.694
"2013/09/04 22:47:00", 78.279, 4.697
"2013/09/04 22:48:00", 78.482, 4.712
"2013/09/04 22:50:00", 78.828, 4.733
"2013/09/04 22:51:00", 78.995, 4.742
"2013/09/04 22:53:00", 80.499, 4.833
"2013/09/04 22:54:00", 80.746, 4.848
"2013/09/04 22:56:00", 81.825, 4.909
"2013/09/04 22:57:00", 82.085, 4.925
"2013/09/04 22:58:00", 82.089, 4.929
"2013/09/04 22:59:00", 81.710, 4.899
"2013/09/04 23:00:00", 81.805, 4.902
"2013/09/04 23:02:00", 82.553, 4.956
"2013/09/04 23:03:00", 82.316, 4.938
"2013/09/04 23:05:00", 81.634, 4.895
"2013/09/04 23:06:00", 81.492, 4.884
"2013/09/04 23:08:00", 80.637, 4.831
"2013/09/04 23:09:00", 80.667, 4.829
"2013/09/04 23:11:00", 79.916, 4.787
"2013/09/04 23:12:00", 79.889, 4.787
"2013/09/04 23:14:00", 80.140, 4.802
"2013/09/04 23:15:00", 80.196, 4.805
"2013/09/04 23:17:00", 79.816, 4.786
"2013/09/04 23:18:00", 79.666, 4.771
"2013/09/04 23:23:00", 78.324, 4.694
"2013/09/04 23:24:00", 78.379, 4.698
"2013/09/04 23:26:00", 77.961, 4.675
"2013/09/04 23:27:00", 78.134, 4.683
"2013/09/04 23:29:00", 77.934, 4.671
"2013/09/04 23:30:00", 78.199, 4.686
"2013/09/04 23:32:00", 78.050, 4.677
"2013/09/04 23:33:00", 78.220, 4.687
"2013/09/04 23:35:00", 77.837, 4.664
"2013/09/04 23:36:00", 77.931, 4.670
"2013/09/04 23:38:00", 78.340, 4.693
"2013/09/04 23:39:00", 78.616, 4.710
"2013/09/04 23:40:00", 78.475, 4.704
"2013/09/04 23:41:00", 78.164, 4.686
"2013/09/04 23:42:00", 78.196, 4.685
"2013/09/04 23:44:00", 78.392, 4.697
"2013/09/04 23:45:00", 78.592, 4.706
"2013/09/04 23:47:00", 78.371, 4.694
"2013/09/04 23:48:00", 78.327, 4.695
"2013/09/04 23:50:00", 78.585, 4.707
"2013/09/04 23:51:00", 78.900, 4.725
"2013/09/04 23:53:00", 77.722, 4.662
"2013/09/04 23:54:00", 77.865, 4.669
"2013/09/04 23:56:00", 78.126, 4.686
"2013/09/04 23:57:00", 77.931, 4.676
"2013/09/04 23:59:00", 77.785, 4.661
"2013/09/05 00:00:00", 77.864, 4.664
"2013/09/05 00:02:00", 78.486, 4.702
"2013/09/05 00:03:00", 78.499, 4.702
"2013/09/05 00:05:00", 78.236, 4.685
"2013/09/05 00:08:00", 78.373, 4.693
"2013/09/05 00:09:00", 78.452, 4.698
"2013/09/05 00:11:00", 78.193, 4.685
"2013/09/05 00:12:00", 78.385, 4.697
"2013/09/05 00:14:00", 78.174, 4.686
"2013/09/05 00:15:00", 78.274, 4.692
"2013/09/05 00:17:00", 78.020, 4.679
"2013/09/05 00:18:00", 77.942, 4.673
"2013/09/05 00:23:00", 77.784, 4.665
"2013/09/05 00:24:00", 77.786, 4.665
"2013/09/05 00:26:00", 77.862, 4.668
"2013/09/05 00:29:00", 78.101, 4.681
"2013/09/05 00:30:00", 78.073, 4.680
"2013/09/05 00:32:00", 78.169, 4.683
"2013/09/05 00:33:00", 78.250, 4.688
"2013/09/05 00:35:00", 78.672, 4.710
"2013/09/05 00:36:00", 79.155, 4.736
"2013/09/05 00:38:00", 79.665, 4.761
"2013/09/05 00:39:00", 79.706, 4.764
"2013/09/05 00:40:00", 79.937, 4.773
"2013/09/05 00:41:00", 79.886, 4.772
"2013/09/05 00:42:00", 79.730, 4.765
"2013/09/05 00:44:00", 80.364, 4.797
"2013/09/05 00:45:00", 80.658, 4.814
"2013/09/05 00:47:00", 80.508, 4.802
"2013/09/05 00:48:00", 80.768, 4.817
"2013/09/05 00:50:00", 79.319, 4.743
"2013/09/05 00:51:00", 79.599, 4.756
"2013/09/05 00:53:00", 80.003, 4.773
"2013/09/05 00:54:00", 80.151, 4.783
"2013/09/05 00:56:00", 79.858, 4.765
"2013/09/05 00:57:00", 79.599, 4.753
"2013/09/05 00:59:00", 79.921, 4.766
"2013/09/05 01:00:00", 79.864, 4.763
"2013/09/05 01:02:00", 79.491, 4.753
"2013/09/05 01:03:00", 79.557, 4.759
"2013/09/05 01:05:00", 79.079, 4.735
"2013/09/05 01:06:00", 79.031, 4.734
"2013/09/05 01:08:00", 79.202, 4.733
"2013/09/05 01:09:00", 79.140, 4.732
"2013/09/05 01:11:00", 79.444, 4.745
"2013/09/05 01:12:00", 79.602, 4.750
"2013/09/05 01:14:00", 79.255, 4.738
"2013/09/05 01:15:00", 79.318, 4.736
"2013/09/05 01:17:00", 79.231, 4.736
"2013/09/05 01:18:00", 79.318, 4.740
"2013/09/05 01:23:00", 78.752, 4.723
"2013/09/05 01:24:00", 78.864, 4.727
"2013/09/05 01:26:00", 79.722, 4.777
"2013/09/05 01:27:00", 80.122, 4.803
"2013/09/05 01:29:00", 81.010, 4.858
"2013/09/05 01:30:00", 80.812, 4.839
"2013/09/05 01:32:00", 80.882, 4.846
"2013/09/05 01:33:00", 80.853, 4.841
"2013/09/05 01:35:00", 81.470, 4.881
"2013/09/05 01:36:00", 81.982, 4.916
"2013/09/05 01:38:00", 82.319, 4.937
"2013/09/05 01:39:00", 83.322, 5.000
"2013/09/05 01:40:00", 83.399, 5.001
"2013/09/05 01:41:00", 83.131, 4.984
"2013/09/05 01:42:00", 83.095, 4.979
"2013/09/05 01:44:00", 83.847, 5.026
"2013/09/05 01:45:00", 83.914, 5.030
"2013/09/05 01:47:00", 82.561, 4.947
"2013/09/05 01:48:00", 82.499, 4.944
"2013/09/05 01:50:00", 81.694, 4.905
"2013/09/05 01:51:00", 81.995, 4.918
"2013/09/05 01:53:00", 81.790, 4.913
"2013/09/05 01:54:00", 81.888, 4.915
"2013/09/05 01:56:00", 81.737, 4.906
"2013/09/05 01:57:00", 81.909, 4.912
"2013/09/05 01:59:00", 81.859, 4.919
"2013/09/05 02:00:00", 81.760, 4.916
"2013/09/05 02:02:00", 81.689, 4.916
"2013/09/05 02:03:00", 81.675, 4.916
"2013/09/05 02:05:00", 80.424, 4.852
"2013/09/05 02:06:00", 80.451, 4.843
"2013/09/05 02:08:00", 80.308, 4.843
"2013/09/05 02:09:00", 80.496, 4.847
"2013/09/05 02:11:00", 80.075, 4.833
"2013/09/05 02:12:00", 79.945, 4.822
"2013/09/05 02:14:00", 80.307, 4.854
"2013/09/05 02:15:00", 80.435, 4.852
"2013/09/05 02:17:00", 80.523, 4.878
"2013/09/05 02:18:00", 80.620, 4.886
"2013/09/05 02:23:00", 80.998, 4.911
"2013/09/05 02:24:00", 81.203, 4.920
"2013/09/05 02:26:00", 81.060, 4.910
