time[YYYY-MM-DD hh:mm:ss PST], nitrate
"2013/09/26 08:39:15", 18.930
"2013/09/26 09:38:56", 20.110
"2013/09/26 09:38:57", 18.420
"2013/09/26 09:38:58", 20.130
"2013/09/26 09:38:59", 19.230
"2013/09/26 09:39:00", 20.960
"2013/09/26 09:39:02", 19.060
"2013/09/26 09:39:03", 18.830
"2013/09/26 09:39:04", 18.030
"2013/09/26 09:39:05", 19.320
"2013/09/26 09:39:06", 18.950
"2013/09/26 09:39:09", 19.360
"2013/09/26 09:39:10", 18.390
"2013/09/26 09:39:11", 18.870
"2013/09/26 09:39:12", 20.190
"2013/09/26 09:39:14", 19.150
"2013/09/26 09:39:15", 18.910
"2013/09/26 10:38:55", 18.650
"2013/09/26 10:38:56", 19.060
"2013/09/26 10:38:58", 19.660
"2013/09/26 10:38:59", 18.930
"2013/09/26 10:39:00", 17.420
"2013/09/26 10:39:01", 19.070
"2013/09/26 10:39:02", 17.870
"2013/09/26 10:39:04", 19.250
"2013/09/26 10:39:05", 20.580
"2013/09/26 10:39:06", 19.230
"2013/09/26 10:39:08", 19.080
"2013/09/26 10:39:10", 19.990
"2013/09/26 10:39:12", 19.670
"2013/09/26 10:39:13", 18.870
"2013/09/26 10:39:14", 18.770
"2013/09/26 10:39:15", 18.790
"2013/09/26 11:38:56", 19.310
"2013/09/26 11:38:57", 18.820
"2013/09/26 11:38:58", 18.950
"2013/09/26 11:38:59", 17.520
"2013/09/26 11:39:01", 18.930
"2013/09/26 11:39:02", 16.870
"2013/09/26 11:39:03", 18.170
"2013/09/26 11:39:04", 17.820
"2013/09/26 11:39:05", 18.750
"2013/09/26 11:39:07", 17.710
"2013/09/26 11:39:09", 18.880
"2013/09/26 11:39:10", 18.910
"2013/09/26 11:39:11", 18.870
"2013/09/26 11:39:13", 20.080
"2013/09/26 11:39:14", 20.940
"2013/09/26 11:39:15", 19.340
"2013/09/26 12:38:55", 18.810
"2013/09/26 12:38:56", 19.400
"2013/09/26 12:38:58", 17.650
"2013/09/26 12:38:59", 19.340
"2013/09/26 12:39:00", 18.920
"2013/09/26 12:39:01", 19.160
"2013/09/26 12:39:02", 18.530
"2013/09/26 12:39:04", 17.980
"2013/09/26 12:39:05", 19.590
"2013/09/26 12:39:06", 18.070
"2013/09/26 12:39:08", 19.420
"2013/09/26 12:39:10", 19.190
"2013/09/26 12:39:11", 21.030
"2013/09/26 12:39:12", 20.290
"2013/09/26 12:39:13", 20.030
"2013/09/26 12:39:14", 19.690
"2013/09/26 13:38:55", 18.370
"2013/09/26 13:38:56", 17.780
"2013/09/26 13:38:58", 18.750
"2013/09/26 13:38:59", 18.160
"2013/09/26 13:39:00", 19.210
"2013/09/26 13:39:01", 19.140
"2013/09/26 13:39:02", 19.670
"2013/09/26 13:39:04", 16.650
"2013/09/26 13:39:05", 17.560
"2013/09/26 13:39:06", 17.200
"2013/09/26 13:39:08", 19.920
"2013/09/26 13:39:10", 18.740
"2013/09/26 13:39:11", 18.910
"2013/09/26 13:39:12", 17.570
"2013/09/26 13:39:13", 17.830
"2013/09/26 13:39:15", 18.090
"2013/09/26 14:38:55", 18.520
"2013/09/26 14:38:57", 17.740
"2013/09/26 14:38:58", 18.300
"2013/09/26 14:38:59", 18.020
"2013/09/26 14:39:00", 18.970
"2013/09/26 14:39:02", 18.540
"2013/09/26 14:39:03", 17.830
"2013/09/26 14:39:04", 17.740
"2013/09/26 14:39:05", 17.030
"2013/09/26 14:39:06", 17.060
"2013/09/26 14:39:09", 19.250
"2013/09/26 14:39:10", 18.980
"2013/09/26 14:39:11", 19.070
"2013/09/26 14:39:12", 18.620
"2013/09/26 14:39:14", 18.590
"2013/09/26 14:39:15", 18.030
"2013/09/26 15:38:55", 15.740
"2013/09/26 15:38:56", 14.230
"2013/09/26 15:38:58", 15.830
"2013/09/26 15:38:59", 16.380
"2013/09/26 15:39:00", 15.770
"2013/09/26 15:39:01", 15.460
"2013/09/26 15:39:02", 14.990
"2013/09/26 15:39:04", 16.370
"2013/09/26 15:39:05", 16.780
"2013/09/26 15:39:06", 15.960
"2013/09/26 15:39:09", 16.240
"2013/09/26 15:39:10", 17.450
"2013/09/26 15:39:11", 17.840
"2013/09/26 15:39:13", 17.000
"2013/09/26 15:39:14", 16.230
"2013/09/26 15:39:15", 18.090
"2013/09/26 16:38:55", 16.930
"2013/09/26 16:38:56", 17.250
"2013/09/26 16:38:58", 16.540
"2013/09/26 16:38:59", 17.060
"2013/09/26 16:39:00", 15.410
"2013/09/26 16:39:01", 16.390
"2013/09/26 16:39:02", 16.470
"2013/09/26 16:39:04", 17.170
"2013/09/26 16:39:05", 16.730
"2013/09/26 16:39:06", 15.290
"2013/09/26 16:39:08", 17.480
"2013/09/26 16:39:10", 16.810
"2013/09/26 16:39:11", 16.820
"2013/09/26 16:39:12", 16.370
"2013/09/26 16:39:13", 18.090
"2013/09/26 16:39:14", 17.960
"2013/09/26 17:38:55", 17.980
"2013/09/26 17:38:57", 16.350
"2013/09/26 17:38:58", 16.350
"2013/09/26 17:38:59", 17.770
"2013/09/26 17:39:00", 17.180
"2013/09/26 17:39:01", 16.030
"2013/09/26 17:39:03", 18.760
"2013/09/26 17:39:04", 17.480
"2013/09/26 17:39:05", 15.970
"2013/09/26 17:39:06", 17.700
"2013/09/26 17:39:09", 16.360
"2013/09/26 17:39:10", 18.450
"2013/09/26 17:39:11", 17.840
"2013/09/26 17:39:12", 17.840
"2013/09/26 17:39:13", 17.670
"2013/09/26 17:39:15", 18.630
"2013/09/26 18:38:55", 18.240
"2013/09/26 18:38:56", 17.440
"2013/09/26 18:38:57", 18.590
"2013/09/26 18:38:59", 16.720
"2013/09/26 18:39:00", 19.010
"2013/09/26 18:39:01", 16.650
"2013/09/26 18:39:02", 17.080
"2013/09/26 18:39:04", 16.770
"2013/09/26 18:39:05", 16.600
"2013/09/26 18:39:06", 17.880
"2013/09/26 18:39:08", 19.410
"2013/09/26 18:39:10", 18.300
"2013/09/26 18:39:11", 16.730
"2013/09/26 18:39:12", 19.110
"2013/09/26 18:39:13", 18.210
"2013/09/26 18:39:14", 16.540
"2013/09/26 19:38:55", 18.940
"2013/09/26 19:38:57", 18.880
"2013/09/26 19:38:58", 17.750
"2013/09/26 19:38:59", 19.510
"2013/09/26 19:39:00", 17.570
"2013/09/26 19:39:02", 19.180
"2013/09/26 19:39:03", 19.240
"2013/09/26 19:39:04", 17.310
"2013/09/26 19:39:05", 18.760
"2013/09/26 19:39:06", 18.740
"2013/09/26 19:39:09", 18.830
"2013/09/26 19:39:10", 18.500
"2013/09/26 19:39:11", 18.400
"2013/09/26 19:39:12", 18.730
"2013/09/26 19:39:13", 18.340
"2013/09/26 19:39:15", 19.480
"2013/09/26 20:38:55", 17.620
"2013/09/26 20:38:56", 18.380
"2013/09/26 20:38:58", 19.340
"2013/09/26 20:38:59", 17.760
"2013/09/26 20:39:00", 19.120
"2013/09/26 20:39:01", 18.120
"2013/09/26 20:39:02", 18.040
"2013/09/26 20:39:04", 18.590
"2013/09/26 20:39:05", 18.540
"2013/09/26 20:39:06", 17.820
"2013/09/26 20:39:08", 18.640
"2013/09/26 20:39:10", 17.190
"2013/09/26 20:39:11", 19.000
"2013/09/26 20:39:12", 17.960
"2013/09/26 20:39:13", 17.210
"2013/09/26 20:39:14", 18.340
"2013/09/26 21:38:55", 18.250
"2013/09/26 21:38:57", 19.100
"2013/09/26 21:38:58", 18.600
"2013/09/26 21:38:59", 18.670
"2013/09/26 21:39:00", 18.880
"2013/09/26 21:39:02", 18.180
"2013/09/26 21:39:03", 19.430
"2013/09/26 21:39:04", 19.140
"2013/09/26 21:39:05", 19.520
"2013/09/26 21:39:06", 18.290
"2013/09/26 21:39:09", 19.110
"2013/09/26 21:39:11", 19.210
"2013/09/26 21:39:11", 18.890
"2013/09/26 21:39:12", 19.960
"2013/09/26 21:39:14", 20.290
"2013/09/26 21:39:15", 19.590
"2013/09/26 22:38:55", 18.320
"2013/09/26 22:38:56", 17.920
"2013/09/26 22:38:57", 19.320
"2013/09/26 22:38:59", 17.020
"2013/09/26 22:39:00", 18.200
"2013/09/26 22:39:01", 17.520
"2013/09/26 22:39:02", 18.660
"2013/09/26 22:39:04", 18.650
"2013/09/26 22:39:05", 18.320
"2013/09/26 22:39:06", 19.670
"2013/09/26 22:39:08", 19.470
"2013/09/26 22:39:10", 18.310
"2013/09/26 22:39:11", 20.080
"2013/09/26 22:39:12", 19.620
"2013/09/26 22:39:13", 18.430
"2013/09/26 22:39:14", 19.330
"2013/09/27 00:38:55", 18.510
"2013/09/27 00:38:57", 18.510
"2013/09/27 00:38:58", 18.950
"2013/09/27 00:38:59", 19.880
"2013/09/27 00:39:00", 18.170
"2013/09/27 00:39:02", 19.490
"2013/09/27 00:39:03", 19.390
"2013/09/27 00:39:04", 18.340
"2013/09/27 00:39:05", 19.110
"2013/09/27 00:39:06", 18.880
"2013/09/27 00:39:09", 19.530
"2013/09/27 00:39:10", 18.990
"2013/09/27 00:39:11", 19.330
"2013/09/27 00:39:12", 20.670
"2013/09/27 00:39:14", 17.890
"2013/09/27 00:39:15", 19.330
"2013/09/27 01:38:55", 19.130
"2013/09/27 01:38:56", 18.250
"2013/09/27 01:38:57", 19.230
"2013/09/27 01:38:59", 17.790
"2013/09/27 01:39:01", 19.300
"2013/09/27 01:39:01", 19.250
"2013/09/27 01:39:02", 19.110
"2013/09/27 01:39:04", 18.870
"2013/09/27 01:39:05", 20.460
"2013/09/27 01:39:06", 18.230
"2013/09/27 01:39:08", 19.080
"2013/09/27 01:39:10", 19.570
"2013/09/27 01:39:11", 20.070
"2013/09/27 01:39:12", 20.510
"2013/09/27 01:39:13", 19.700
"2013/09/27 01:39:15", 18.780
"2013/09/27 03:38:56", 18.560
"2013/09/27 03:38:58", 19.600
"2013/09/27 03:38:59", 18.890
"2013/09/27 03:39:00", 19.650
"2013/09/27 03:39:01", 18.500
"2013/09/27 03:39:03", 18.000
"2013/09/27 03:39:04", 19.760
"2013/09/27 03:39:05", 19.300
"2013/09/27 03:39:06", 19.380
"2013/09/27 03:39:07", 19.110
"2013/09/27 03:39:10", 19.570
"2013/09/27 03:39:11", 20.140
"2013/09/27 03:39:12", 18.220
"2013/09/27 03:39:13", 19.290
"2013/09/27 03:39:15", 18.440
"2013/09/27 03:39:16", 19.780
"2013/09/27 04:38:55", 17.360
"2013/09/27 04:38:56", 18.510
"2013/09/27 04:38:58", 18.220
"2013/09/27 04:38:59", 18.310
"2013/09/27 04:39:00", 17.570
"2013/09/27 04:39:01", 17.650
"2013/09/27 04:39:02", 18.480
"2013/09/27 04:39:04", 18.360
"2013/09/27 04:39:05", 18.410
"2013/09/27 04:39:06", 17.880
"2013/09/27 04:39:08", 18.080
"2013/09/27 04:39:10", 18.260
"2013/09/27 04:39:11", 18.580
"2013/09/27 04:39:12", 19.340
"2013/09/27 04:39:13", 18.300
"2013/09/27 04:39:15", 19.010
"2013/09/27 05:38:55", 17.970
"2013/09/27 05:38:56", 18.490
"2013/09/27 05:38:58", 17.140
"2013/09/27 05:38:59", 19.090
"2013/09/27 05:39:00", 17.650
"2013/09/27 05:39:01", 18.030
"2013/09/27 05:39:02", 16.850
"2013/09/27 05:39:04", 18.260
"2013/09/27 05:39:05", 18.120
"2013/09/27 05:39:06", 19.590
"2013/09/27 05:39:08", 20.080
"2013/09/27 05:39:10", 18.550
"2013/09/27 05:39:11", 19.890
"2013/09/27 05:39:12", 18.190
"2013/09/27 05:39:13", 17.990
"2013/09/27 05:39:14", 17.590
"2013/09/27 06:38:56", 17.310
"2013/09/27 06:38:57", 18.090
"2013/09/27 06:38:59", 16.800
"2013/09/27 06:39:00", 18.070
"2013/09/27 06:39:01", 17.650
"2013/09/27 06:39:02", 17.170
"2013/09/27 06:39:04", 16.940
"2013/09/27 06:39:05", 18.290
"2013/09/27 06:39:06", 17.360
"2013/09/27 06:39:07", 17.220
"2013/09/27 06:39:09", 18.930
"2013/09/27 06:39:11", 16.930
"2013/09/27 06:39:12", 17.320
"2013/09/27 06:39:13", 17.510
"2013/09/27 06:39:14", 17.960
"2013/09/27 06:39:15", 19.350
"2013/09/27 07:38:56", 17.580
"2013/09/27 07:38:56", 17.320
"2013/09/27 07:38:58", 17.630
"2013/09/27 07:38:59", 16.090
"2013/09/27 07:39:00", 16.530
"2013/09/27 07:39:01", 16.770
"2013/09/27 07:39:02", 17.390
"2013/09/27 07:39:04", 18.210
"2013/09/27 07:39:05", 16.320
"2013/09/27 07:39:06", 16.940
"2013/09/27 07:39:08", 17.610
"2013/09/27 07:39:10", 17.360
"2013/09/27 07:39:11", 17.570
"2013/09/27 07:39:12", 19.250
"2013/09/27 07:39:13", 17.830
"2013/09/27 07:39:15", 17.050
"2013/09/27 08:38:55", 17.530
"2013/09/27 08:38:56", 17.810
"2013/09/27 08:38:58", 15.880
"2013/09/27 08:38:59", 17.240
"2013/09/27 08:39:00", 16.920
"2013/09/27 08:39:01", 16.470
"2013/09/27 08:39:02", 17.370
"2013/09/27 08:39:04", 16.220
"2013/09/27 08:39:05", 16.780
"2013/09/27 08:39:06", 17.670
"2013/09/27 08:39:08", 18.410
"2013/09/27 08:39:10", 19.000
"2013/09/27 08:39:11", 18.600
"2013/09/27 08:39:12", 20.200
"2013/09/27 08:39:13", 20.060
"2013/09/27 08:39:14", 18.700
"2013/09/27 09:38:57", 18.580
"2013/09/27 09:38:58", 19.520
"2013/09/27 09:38:59", 17.600
"2013/09/27 09:39:00", 18.130
"2013/09/27 09:39:01", 19.420
"2013/09/27 09:39:03", 18.090
"2013/09/27 09:39:04", 18.300
"2013/09/27 09:39:05", 18.900
"2013/09/27 09:39:06", 18.780
"2013/09/27 09:39:08", 18.630
"2013/09/27 09:39:10", 19.820
"2013/09/27 09:39:11", 19.390
"2013/09/27 09:39:12", 19.010
"2013/09/27 09:39:13", 19.170
"2013/09/27 09:39:15", 18.920
"2013/09/27 09:39:16", 18.640
"2013/09/27 10:00:56", 18.190
"2013/09/27 10:00:57", 18.980
"2013/09/27 10:00:58", 17.450
"2013/09/27 10:01:00", 17.770
"2013/09/27 10:01:01", 18.060
"2013/09/27 10:01:02", 18.940
"2013/09/27 10:01:03", 17.700
"2013/09/27 10:01:04", 18.760
"2013/09/27 10:01:06", 16.610
"2013/09/27 10:01:07", 19.300
"2013/09/27 10:01:09", 19.090
"2013/09/27 10:01:10", 19.310
"2013/09/27 10:01:11", 18.610
"2013/09/27 10:01:13", 17.910
"2013/09/27 10:01:14", 20.360
"2013/09/27 10:01:15", 19.880
"2013/09/27 10:38:56", 16.890
"2013/09/27 10:38:56", 16.660
"2013/09/27 10:38:58", 17.600
"2013/09/27 10:38:59", 16.690
"2013/09/27 10:39:00", 18.210
"2013/09/27 10:39:01", 17.110
"2013/09/27 10:39:02", 18.050
"2013/09/27 10:39:04", 16.980
"2013/09/27 10:39:05", 17.330
"2013/09/27 10:39:06", 15.920
"2013/09/27 10:39:08", 17.920
"2013/09/27 10:39:10", 19.210
"2013/09/27 10:39:11", 19.060
"2013/09/27 10:39:12", 19.080
"2013/09/27 10:39:13", 18.880
"2013/09/27 10:39:14", 19.190
"2013/09/27 11:38:55", 18.760
"2013/09/27 11:38:56", 18.640
"2013/09/27 11:38:58", 18.750
"2013/09/27 11:38:59", 20.170
"2013/09/27 11:39:00", 17.990
"2013/09/27 11:39:01", 19.330
"2013/09/27 11:39:02", 17.070
"2013/09/27 11:39:04", 18.300
"2013/09/27 11:39:05", 18.850
"2013/09/27 11:39:06", 18.680
"2013/09/27 11:39:08", 17.770
"2013/09/27 11:39:10", 18.870
"2013/09/27 11:39:11", 18.510
"2013/09/27 11:39:12", 17.500
"2013/09/27 11:39:13", 19.260
"2013/09/27 11:39:15", 20.100
"2013/09/27 12:38:56", 18.180
"2013/09/27 12:38:57", 19.220
"2013/09/27 12:38:58", 18.840
"2013/09/27 12:38:59", 18.140
"2013/09/27 12:39:00", 17.720
"2013/09/27 12:39:02", 18.250
"2013/09/27 12:39:03", 18.290
"2013/09/27 12:39:04", 18.430
"2013/09/27 12:39:05", 19.300
"2013/09/27 12:39:06", 17.830
"2013/09/27 12:39:09", 19.110
"2013/09/27 12:39:10", 18.740
"2013/09/27 12:39:11", 19.570
"2013/09/27 12:39:12", 17.150
"2013/09/27 12:39:14", 17.820
"2013/09/27 12:39:15", 18.580
"2013/09/27 13:38:56", 17.980
"2013/09/27 13:38:56", 17.600
"2013/09/27 13:38:58", 19.040
"2013/09/27 13:38:59", 18.800
"2013/09/27 13:39:00", 19.960
"2013/09/27 13:39:01", 19.010
"2013/09/27 13:39:02", 18.750
"2013/09/27 13:39:04", 19.760
"2013/09/27 13:39:05", 18.800
"2013/09/27 13:39:06", 17.800
"2013/09/27 13:39:08", 20.890
"2013/09/27 13:39:10", 19.230
"2013/09/27 13:39:11", 18.980
"2013/09/27 13:39:12", 19.050
"2013/09/27 13:39:13", 19.520
"2013/09/27 13:39:15", 18.780
"2013/09/27 14:38:56", 20.020
"2013/09/27 14:38:57", 18.860
"2013/09/27 14:38:58", 18.850
"2013/09/27 14:38:59", 17.980
"2013/09/27 14:39:01", 18.440
"2013/09/27 14:39:02", 18.050
"2013/09/27 14:39:03", 18.660
"2013/09/27 14:39:04", 18.110
"2013/09/27 14:39:05", 16.680
"2013/09/27 14:39:07", 19.100
"2013/09/27 14:39:09", 18.420
"2013/09/27 14:39:10", 18.840
"2013/09/27 14:39:11", 19.470
"2013/09/27 14:39:12", 19.880
"2013/09/27 14:39:14", 18.670
"2013/09/27 14:39:15", 19.620
"2013/09/27 15:38:56", 18.750
"2013/09/27 15:38:57", 18.660
"2013/09/27 15:38:58", 17.390
"2013/09/27 15:38:59", 19.580
"2013/09/27 15:39:00", 19.010
"2013/09/27 15:39:02", 18.180
"2013/09/27 15:39:03", 18.320
"2013/09/27 15:39:04", 18.310
"2013/09/27 15:39:05", 20.160
"2013/09/27 15:39:06", 19.040
"2013/09/27 15:39:09", 19.370
"2013/09/27 15:39:10", 18.860
"2013/09/27 15:39:11", 19.320
"2013/09/27 15:39:12", 19.640
"2013/09/27 15:39:14", 18.360
"2013/09/27 15:39:15", 17.080
"2013/09/27 16:38:55", 18.420
"2013/09/27 16:38:56", 17.800
"2013/09/27 16:38:58", 17.320
"2013/09/27 16:38:59", 17.820
"2013/09/27 16:39:00", 17.940
"2013/09/27 16:39:01", 18.220
"2013/09/27 16:39:02", 18.000
"2013/09/27 16:39:04", 20.540
"2013/09/27 16:39:05", 16.150
"2013/09/27 16:39:06", 18.300
"2013/09/27 16:39:08", 20.700
"2013/09/27 16:39:10", 18.440
"2013/09/27 16:39:11", 17.900
"2013/09/27 16:39:12", 19.080
"2013/09/27 16:39:13", 18.890
"2013/09/27 16:39:15", 19.550
"2013/09/27 17:38:56", 19.270
"2013/09/27 17:38:57", 19.780
"2013/09/27 17:38:58", 17.960
"2013/09/27 17:38:59", 19.330
"2013/09/27 17:39:00", 17.670
"2013/09/27 17:39:02", 18.870
"2013/09/27 17:39:03", 19.020
"2013/09/27 17:39:04", 18.320
"2013/09/27 17:39:05", 18.320
"2013/09/27 17:39:07", 18.490
"2013/09/27 17:39:09", 17.680
"2013/09/27 17:39:10", 19.440
"2013/09/27 17:39:11", 20.130
"2013/09/27 17:39:12", 20.430
"2013/09/27 17:39:14", 20.100
"2013/09/27 17:39:15", 20.400
"2013/09/27 18:38:56", 18.840
"2013/09/27 18:38:57", 17.930
"2013/09/27 18:38:58", 16.980
"2013/09/27 18:38:59", 17.440
"2013/09/27 18:39:00", 17.170
"2013/09/27 18:39:02", 17.810
"2013/09/27 18:39:03", 17.780
"2013/09/27 18:39:04", 17.970
"2013/09/27 18:39:05", 19.010
"2013/09/27 18:39:06", 17.520
"2013/09/27 18:39:09", 19.430
"2013/09/27 18:39:10", 18.370
"2013/09/27 18:39:11", 18.440
"2013/09/27 18:39:12", 17.820
"2013/09/27 18:39:14", 17.700
"2013/09/27 18:39:15", 18.530
"2013/09/27 19:38:56", 17.190
"2013/09/27 19:38:57", 16.470
"2013/09/27 19:38:58", 17.640
"2013/09/27 19:38:59", 17.550
"2013/09/27 19:39:00", 17.180
"2013/09/27 19:39:02", 16.950
"2013/09/27 19:39:03", 18.110
"2013/09/27 19:39:04", 17.770
"2013/09/27 19:39:05", 16.440
"2013/09/27 19:39:06", 16.290
"2013/09/27 19:39:09", 17.100
"2013/09/27 19:39:10", 18.380
"2013/09/27 19:39:11", 19.350
"2013/09/27 19:39:12", 18.770
"2013/09/27 19:39:14", 17.410
"2013/09/27 19:39:15", 16.710
"2013/09/27 20:38:56", 18.350
"2013/09/27 20:38:57", 17.950
"2013/09/27 20:38:58", 17.340
"2013/09/27 20:38:59", 19.630
"2013/09/27 20:39:00", 17.520
"2013/09/27 20:39:02", 18.180
"2013/09/27 20:39:03", 18.660
"2013/09/27 20:39:04", 18.220
"2013/09/27 20:39:05", 18.180
"2013/09/27 20:39:07", 18.580
"2013/09/27 20:39:09", 18.820
"2013/09/27 20:39:10", 20.570
"2013/09/27 20:39:11", 19.160
"2013/09/27 20:39:13", 18.820
"2013/09/27 20:39:14", 19.130
"2013/09/27 20:39:15", 19.450
"2013/09/27 21:38:55", 18.040
"2013/09/27 21:38:57", 18.960
"2013/09/27 21:38:58", 18.450
"2013/09/27 21:38:59", 18.840
"2013/09/27 21:39:00", 17.870
"2013/09/27 21:39:02", 16.710
"2013/09/27 21:39:03", 18.840
"2013/09/27 21:39:04", 18.810
"2013/09/27 21:39:05", 17.400
"2013/09/27 21:39:06", 17.540
"2013/09/27 21:39:09", 19.090
"2013/09/27 21:39:10", 18.690
"2013/09/27 21:39:11", 17.870
"2013/09/27 21:39:12", 19.080
"2013/09/27 21:39:14", 19.030
"2013/09/27 21:39:15", 17.940
"2013/09/27 22:38:55", 18.240
"2013/09/27 22:38:56", 18.290
"2013/09/27 22:38:58", 19.400
"2013/09/27 22:38:59", 17.970
"2013/09/27 22:39:00", 18.360
"2013/09/27 22:39:01", 18.630
"2013/09/27 22:39:03", 18.160
"2013/09/27 22:39:04", 19.190
"2013/09/27 22:39:05", 18.170
"2013/09/27 22:39:06", 19.280
"2013/09/27 22:39:08", 18.820
"2013/09/27 22:39:10", 19.750
"2013/09/27 22:39:11", 19.740
"2013/09/27 22:39:12", 20.500
"2013/09/27 22:39:13", 19.620
"2013/09/27 22:39:15", 17.530
"2013/09/27 23:38:57", 18.260
"2013/09/27 23:38:58", 18.360
"2013/09/27 23:38:59", 17.680
"2013/09/27 23:39:00", 18.560
"2013/09/27 23:39:02", 18.470
"2013/09/27 23:39:03", 18.270
"2013/09/27 23:39:04", 17.940
"2013/09/27 23:39:05", 17.900
"2013/09/27 23:39:06", 16.390
"2013/09/27 23:39:08", 17.650
"2013/09/27 23:39:10", 17.960
"2013/09/27 23:39:11", 19.660
"2013/09/27 23:39:12", 17.480
"2013/09/27 23:39:14", 17.710
"2013/09/27 23:39:15", 18.940
"2013/09/27 23:39:16", 20.110
"2013/09/28 00:38:56", 19.670
"2013/09/28 00:38:57", 19.210
"2013/09/28 00:38:58", 18.180
"2013/09/28 00:38:59", 18.830
"2013/09/28 00:39:00", 18.730
"2013/09/28 00:39:02", 18.110
"2013/09/28 00:39:03", 16.730
"2013/09/28 00:39:04", 18.520
"2013/09/28 00:39:05", 18.860
"2013/09/28 00:39:07", 18.010
"2013/09/28 00:39:09", 19.140
"2013/09/28 00:39:10", 18.360
"2013/09/28 00:39:11", 19.020
"2013/09/28 00:39:13", 19.170
"2013/09/28 00:39:14", 18.610
"2013/09/28 00:39:15", 18.850
"2013/09/28 01:38:55", 18.580
"2013/09/28 01:38:56", 18.710
"2013/09/28 01:38:58", 18.870
"2013/09/28 01:38:59", 19.470
"2013/09/28 01:39:00", 19.710
"2013/09/28 01:39:01", 18.920
"2013/09/28 01:39:03", 19.640
"2013/09/28 01:39:04", 18.940
"2013/09/28 01:39:05", 19.140
"2013/09/28 01:39:06", 19.750
"2013/09/28 01:39:08", 18.490
"2013/09/28 01:39:10", 19.080
"2013/09/28 01:39:11", 19.640
"2013/09/28 01:39:12", 20.580
"2013/09/28 01:39:13", 19.570
"2013/09/28 01:39:15", 19.430
"2013/09/28 02:38:57", 18.080
"2013/09/28 02:38:58", 18.330
"2013/09/28 02:38:59", 18.470
"2013/09/28 02:39:00", 19.630
"2013/09/28 02:39:01", 17.920
"2013/09/28 02:39:03", 19.230
"2013/09/28 02:39:04", 18.330
"2013/09/28 02:39:05", 17.380
"2013/09/28 02:39:06", 19.020
"2013/09/28 02:39:08", 19.460
"2013/09/28 02:39:10", 20.190
"2013/09/28 02:39:11", 18.380
"2013/09/28 02:39:12", 18.560
"2013/09/28 02:39:14", 18.980
"2013/09/28 02:39:15", 18.430
"2013/09/28 02:39:16", 19.490
"2013/09/28 03:38:56", 19.400
"2013/09/28 03:38:56", 18.280
"2013/09/28 03:38:58", 17.950
"2013/09/28 03:38:59", 17.920
"2013/09/28 03:39:00", 17.780
"2013/09/28 03:39:01", 17.930
"2013/09/28 03:39:03", 17.590
"2013/09/28 03:39:04", 17.450
"2013/09/28 03:39:05", 17.880
"2013/09/28 03:39:06", 19.050
"2013/09/28 03:39:08", 19.030
"2013/09/28 03:39:10", 19.230
"2013/09/28 03:39:11", 20.280
"2013/09/28 03:39:12", 19.870
"2013/09/28 03:39:13", 19.310
"2013/09/28 03:39:15", 19.810
"2013/09/28 04:38:55", 18.680
"2013/09/28 04:38:57", 19.680
"2013/09/28 04:38:58", 18.670
"2013/09/28 04:38:59", 17.920
"2013/09/28 04:39:00", 18.320
"2013/09/28 04:39:01", 19.060
"2013/09/28 04:39:03", 19.470
"2013/09/28 04:39:04", 18.440
"2013/09/28 04:39:05", 17.700
"2013/09/28 04:39:06", 18.050
"2013/09/28 04:39:08", 17.950
"2013/09/28 04:39:10", 19.470
"2013/09/28 04:39:11", 17.830
"2013/09/28 04:39:12", 18.700
"2013/09/28 04:39:13", 17.310
"2013/09/28 04:39:15", 18.230
"2013/09/28 05:38:57", 18.260
"2013/09/28 05:38:58", 16.520
"2013/09/28 05:38:59", 15.820
"2013/09/28 05:39:00", 16.690
"2013/09/28 05:39:01", 16.690
"2013/09/28 05:39:03", 17.260
"2013/09/28 05:39:04", 15.950
"2013/09/28 05:39:05", 17.080
"2013/09/28 05:39:06", 16.490
"2013/09/28 05:39:08", 16.720
"2013/09/28 05:39:10", 18.290
"2013/09/28 05:39:11", 17.860
"2013/09/28 05:39:12", 18.960
"2013/09/28 05:39:14", 18.250
"2013/09/28 05:39:15", 18.400
"2013/09/28 05:39:16", 17.310
"2013/09/28 06:38:56", 14.910
"2013/09/28 06:38:56", 17.440
"2013/09/28 06:38:58", 14.980
"2013/09/28 06:38:59", 14.720
"2013/09/28 06:39:00", 16.510
"2013/09/28 06:39:01", 16.360
"2013/09/28 06:39:03", 16.290
"2013/09/28 06:39:04", 16.270
"2013/09/28 06:39:05", 16.640
"2013/09/28 06:39:06", 15.480
"2013/09/28 06:39:08", 17.150
"2013/09/28 06:39:10", 16.150
"2013/09/28 06:39:11", 14.900
"2013/09/28 06:39:12", 16.200
"2013/09/28 06:39:13", 16.920
"2013/09/28 06:39:15", 16.750
"2013/09/28 07:38:56", 16.840
"2013/09/28 07:38:58", 15.740
"2013/09/28 07:38:59", 16.880
"2013/09/28 07:39:00", 16.300
"2013/09/28 07:39:01", 16.330
"2013/09/28 07:39:02", 16.240
"2013/09/28 07:39:04", 17.290
"2013/09/28 07:39:05", 15.830
"2013/09/28 07:39:06", 16.530
"2013/09/28 07:39:07", 15.770
"2013/09/28 07:39:10", 18.000
"2013/09/28 07:39:11", 17.160
"2013/09/28 07:39:12", 16.270
"2013/09/28 07:39:13", 15.750
